0.000090	-0.005498	6.345000
-0.005797	-0.006181	6.445000
-0.012170	-0.006202	6.545000
-0.009654	-0.006252	6.645000
-0.003539	-0.006264	6.745000
-0.003296	-0.006193	6.845000
-0.006855	-0.006248	6.945000
-0.009346	-0.006160	7.045000
-0.004579	-0.006191	7.145000
-0.008163	-0.006267	7.245000
-0.010755	-0.006194	7.345000
-0.009707	-0.006110	7.445000
-0.002454	-0.006226	7.545000
0.005799	-0.006267	7.645000
-0.002040	-0.006212	7.745000
-0.006400	-0.006177	7.845000
0.003126	-0.006147	7.945000
0.006547	-0.006213	8.045000
0.001169	-0.006175	8.145000
0.000356	-0.006302	8.245000
0.005448	-0.006262	8.345000
0.002615	-0.006214	8.445000
-0.002277	-0.006165	8.545000
-0.007096	-0.006182	8.645000
-0.002392	-0.006185	8.745000
0.006280	-0.006184	8.845000
0.006187	-0.006157	8.945000
0.002988	-0.006210	9.045000
0.000108	-0.006277	9.145000
0.002428	-0.006195	9.245000
0.002020	-0.006212	9.345000
-0.003242	-0.006224	9.445000
-0.003553	-0.006336	9.545000
0.001181	-0.006168	9.645000
-0.001495	-0.006309	9.745000
-0.005712	-0.006243	9.845000
-0.002238	-0.006330	9.945000
-0.000228	-0.006339	10.045000
0.000773	-0.006241	10.145000
-0.004940	-0.006150	10.245000
-0.006957	-0.006276	10.345000
-0.001662	-0.006188	10.445000
-0.004398	-0.006267	10.545000
-0.012048	-0.006269	10.645000
-0.013314	-0.006274	10.745000
-0.006069	-0.006334	10.845000
-0.001426	-0.006057	10.945000
-0.006237	-0.006303	11.045000
-0.007124	-0.006208	11.145000
-0.000605	-0.006390	11.245000
0.004121	-0.006229	11.345000
-0.001397	-0.006304	11.445000
-0.003971	-0.006249	11.545000
-0.000088	-0.006228	11.645000
0.009700	-0.006176	11.745000
0.005151	-0.006268	11.845000
-0.000677	-0.006212	11.945000
0.001224	-0.006168	12.045000
0.001158	-0.006216	12.145000
0.001721	-0.006143	12.245000
-0.005295	-0.006212	12.345000
-0.004818	-0.006113	12.445000
0.002362	-0.006215	12.545000
0.002594	-0.006816	12.645000
-0.001698	-0.008444	12.745000
-0.001318	-0.011498	12.845000
0.001735	-0.015048	12.945000
0.002349	-0.018194	13.045000
-0.006476	-0.021265	13.145000
-0.006452	-0.024035	13.245000
-0.002789	-0.027216	13.345000
-0.001412	-0.030893	13.445000
-0.001535	-0.034403	13.545000
-0.003090	-0.037829	13.645000
-0.000563	-0.040576	13.745000
0.004038	-0.042472	13.845000
0.002741	-0.043301	13.945000
0.000195	-0.043048	14.045000
0.003047	-0.042085	14.145000
0.006198	-0.041204	14.245000
0.001995	-0.040683	14.345000
-0.002691	-0.040402	14.445000
-0.000751	-0.040276	14.545000
0.009942	-0.040153	14.645000
0.009529	-0.040176	14.745000
0.001621	-0.039888	14.845000
0.001627	-0.039368	14.945000
0.003797	-0.038735	15.045000
0.006184	-0.037831	15.145000
0.002232	-0.036966	15.245000
0.000863	-0.036155	15.345000
0.001395	-0.035371	15.445000
-0.001763	-0.034822	15.545000
-0.008447	-0.034046	15.645000
-0.009626	-0.033228	15.745000
-0.002821	-0.032141	15.845000
0.000920	-0.031252	15.945000
-0.006422	-0.029952	16.045000
-0.006971	-0.028697	16.145000
-0.000358	-0.027440	16.245000
0.001812	-0.026310	16.345000
-0.005774	-0.025321	16.445000
-0.009782	-0.024542	16.545000
-0.007243	-0.023710	16.645000
-0.000508	-0.023150	16.745000
-0.001534	-0.022490	16.845000
-0.003165	-0.021585	16.945000
-0.000762	-0.020538	17.045000
-0.000594	-0.019694	17.145000
0.002413	-0.018792	17.245000
-0.005392	-0.018188	17.345000
-0.003170	-0.017811	17.445000
0.000634	-0.017457	17.545000
-0.003725	-0.017473	17.646000
-0.009546	-0.017406	17.745000
-0.008012	-0.017404	17.845000
-0.002451	-0.017304	17.945000
0.001304	-0.017118	18.045000
-0.002173	-0.016980	18.145000
