2040.295	0.060	0.160	2.492
2048.248	0.080	0.200	18.022
2053.091	0.160	0.400	0.488
2063.006	0.060	0.140	0.514
2085.013	0.440	0.420	0.306
2108.864	1.180	0.380	3.348
2118.252	0.100	0.100	16.218
2123.622	0.140	0.100	0.316
2125.477	0.300	0.080	9.584
2127.343	0.100	0.180	2.506
2132.787	0.020	0.320	0.052
2136.637	0.080	0.180	0.290
2147.505	0.160	0.320	0.296
2171.334	0.060	0.100	0.274
2182.694	0.120	0.120	4.362
2185.525	0.080	0.320	0.222
2191.437	0.100	0.220	0.274
2193.786	0.100	1.040	0.264
2208.747	0.080	0.400	18.000
2230.586	0.080	0.140	0.218
2254.514	0.500	0.360	1.182
2262.385	0.260	0.120	3.312
2264.774	0.120	0.080	1.708
2270.695	0.100	0.540	3.568
2285.035	0.100	0.560	0.280
2291.457	0.240	0.160	0.716
2307.387	0.060	1.240	3.046
2311.754	0.240	0.060	14.706
2318.103	0.080	0.140	0.616
2321.473	0.080	0.340	0.316
2331.302	0.080	0.380	0.240
2362.144	0.460	0.480	0.776
2369.487	0.080	0.580	8.464
2373.831	0.100	0.120	2.370
2377.674	0.060	0.200	8.538
2381.217	0.100	0.220	0.400
2392.075	0.100	0.420	0.338
2427.074	0.100	0.320	0.674
2430.466	0.120	0.180	15.044
2461.306	0.120	0.220	0.276
2490.159	0.060	0.520	0.386
2496.086	0.360	0.360	6.126
2518.047	0.060	0.160	0.686
2538.432	0.080	0.120	0.460
2552.806	0.100	0.260	15.136
2572.724	0.140	0.140	0.744
2579.563	0.020	0.100	0.028
2591.906	0.380	0.340	0.078
2595.742	0.140	0.740	15.312
2597.697	0.000	0.000	18.790
2602.823	0.100	1.760	0.334
2612.726	0.080	0.100	0.438
2637.743	0.100	0.120	0.676
2644.585	0.080	0.560	0.390
2663.418	0.060	0.720	1.554
2674.255	0.520	0.220	0.094
2677.217	0.060	0.680	0.452
2703.432	0.100	0.300	0.532
2738.289	0.500	0.560	0.572
2740.130	0.140	0.120	0.302
2745.461	0.280	0.360	17.868
2748.422	0.080	0.340	0.334
2768.802	0.100	0.080	1.236
2776.135	0.080	0.460	0.294
2788.994	0.120	0.260	4.732
2796.403	0.100	0.120	0.222
2804.738	0.240	0.360	3.378
2832.102	0.080	0.260	0.350
2855.421	0.100	0.420	0.380
2868.415	0.180	0.400	0.138
2871.283	0.100	0.140	0.222
2876.758	0.120	0.060	11.790
2908.636	0.140	0.200	6.872
2946.987	0.060	0.360	0.428
2958.957	0.140	0.180	1.624
2960.925	0.060	0.300	0.308
2967.766	0.360	0.120	0.616
2992.615	0.040	1.780	0.398
2995.946	0.080	0.120	0.566
3010.292	0.140	0.080	5.608
3033.207	0.080	0.360	0.718
3040.087	0.080	0.120	0.250
3048.942	0.080	0.260	0.266
3057.897	0.120	0.260	13.576
3059.765	0.080	0.260	3.096
3085.114	0.140	0.140	1.124
