7047.718	0.156	0.028	18.832
7068.273	0.212	0.828	0.870
7106.283	0.084	0.140	2.672
7121.206	0.188	0.172	2.610
7123.288	0.124	0.076	0.300
7125.228	0.068	0.260	0.296
7128.063	0.140	0.140	0.774
7132.911	0.076	0.148	4.970
7188.269	0.092	0.084	0.656
7214.629	0.132	0.204	0.560
7222.592	0.116	0.948	2.896
7224.931	0.316	0.356	0.272
7227.286	0.308	0.444	0.696
7237.665	0.100	0.476	0.268
7245.497	0.260	0.300	6.786
7270.848	0.084	0.244	0.200
7276.171	0.380	0.492	2.922
7284.110	0.180	0.444	0.340
7304.521	0.132	0.140	0.370
7307.866	0.140	0.468	0.104
7311.197	0.268	0.100	1.272
7315.164	0.100	0.564	5.592
7326.507	0.084	0.340	0.374
7348.337	0.100	0.292	0.290
7351.803	0.092	0.148	0.330
7377.825	0.124	0.724	0.324
7385.157	0.076	0.028	18.728
7407.527	0.108	0.244	9.118
7413.958	0.308	0.300	1.782
7428.856	0.156	0.380	2.670
7439.210	0.108	0.108	5.630
7441.106	1.772	0.804	1.708
7450.444	0.092	0.092	0.310
7467.285	0.076	0.092	6.498
7474.120	0.140	0.132	8.474
7483.519	0.140	0.132	6.832
7490.858	0.140	0.572	3.940
7503.181	0.108	0.612	0.474
7519.018	0.108	0.100	0.312
7556.879	0.084	0.140	0.378
7563.800	0.284	0.172	3.712
7568.732	0.124	0.108	17.486
7570.607	0.100	0.564	0.288
7572.931	0.108	0.388	0.526
7598.934	0.084	0.108	11.028
7608.391	0.124	0.228	0.228
7618.737	0.332	0.156	1.788
7624.609	0.100	0.228	0.794
7641.975	0.076	0.388	0.294
7651.819	0.180	0.140	0.358
7655.688	0.116	0.340	0.212
7678.547	0.364	0.628	0.128
7701.390	0.164	0.204	0.154
7704.794	0.100	0.092	0.294
7708.156	0.596	0.220	3.372
7718.987	0.188	0.140	0.784
7733.879	0.124	0.148	0.276
7747.216	0.076	1.196	0.400
7750.651	0.092	0.148	14.126
7774.997	0.172	0.116	0.706
7778.332	0.084	0.276	2.592
7791.180	0.108	0.124	4.170
7796.513	0.124	0.236	1.144
7798.488	0.164	0.100	6.196
7800.376	0.124	0.220	2.448
7803.225	0.124	0.884	3.036
7805.071	0.076	0.124	0.238
7809.735	1.316	0.604	3.636
7842.570	0.092	0.076	0.360
7846.965	0.076	0.188	0.856
7850.307	0.196	0.092	0.060
7876.649	0.620	0.348	2.388
7884.509	0.108	0.132	0.400
7894.833	0.068	0.260	14.146
7898.209	0.132	0.252	3.342
7923.078	0.076	0.076	0.240
7931.419	0.108	0.292	5.742
7949.270	0.116	0.188	0.324
7953.138	0.076	0.028	18.676
7956.502	0.236	0.164	0.328
7962.857	0.060	0.396	0.580
7978.193	0.100	0.676	0.252
7993.042	0.100	0.084	0.264
8000.378	0.444	0.396	0.094
8018.723	0.588	0.164	13.434
8020.558	0.084	0.460	1.778
8030.928	0.100	0.476	5.300
8038.758	0.316	0.332	1.682
8046.194	0.340	0.396	0.882
8053.021	0.108	0.372	0.252
8059.369	0.076	0.132	11.692
8077.892	0.084	0.612	0.244
8096.728	0.084	0.356	0.250
8108.068	0.092	0.156	0.388
8135.910	0.076	0.116	0.760
8168.267	0.172	0.084	3.240
8171.687	0.404	0.212	1.098
8175.091	0.108	0.292	0.270
8197.430	0.220	0.116	7.918
8201.297	0.108	0.660	5.154
8210.642	0.124	0.372	0.222
8235.985	0.292	0.700	2.760
8249.899	0.076	0.244	0.364
8290.739	0.076	1.428	0.232
8292.569	0.076	0.260	0.326
8296.904	0.092	0.308	0.298
8345.244	0.196	0.524	1.740
8359.097	0.396	0.236	2.588
8380.937	0.100	0.100	7.068
8404.771	0.292	0.772	0.304
8418.137	0.708	0.484	0.254
8422.466	0.196	0.100	0.326
8427.390	0.092	0.532	0.444
8432.226	0.196	0.404	1.126
8450.577	0.076	0.788	0.836
8471.440	0.076	0.300	0.240
8483.355	0.188	0.284	0.178
8497.767	0.116	0.164	4.390
8513.191	0.108	0.372	3.188
8522.028	0.076	0.132	0.256
8533.981	0.076	0.212	14.464
8538.815	1.252	0.876	0.694
8602.194	0.420	0.492	0.636
8607.632	0.100	0.148	0.238
8629.528	0.916	0.364	3.194
8647.491	0.244	0.284	2.386
8659.826	0.100	0.292	0.266
8670.678	0.092	0.612	0.372
8711.158	0.076	0.196	0.244
8714.506	0.076	0.300	0.336
8716.518	0.124	0.300	3.544
8749.470	0.108	0.172	0.232
8751.319	0.076	0.268	0.242
8753.222	0.156	0.132	0.470
8761.576	0.124	0.116	0.388
8773.963	0.076	0.564	0.252
8778.297	0.100	0.548	2.752
8800.615	0.076	0.172	0.466
8813.947	0.132	0.500	0.450
8816.259	0.484	0.420	0.844
8823.109	0.100	0.100	0.258
8834.612	0.076	0.204	0.642
8854.471	0.284	0.548	0.374
8873.296	0.140	0.100	0.830
8883.629	0.332	0.956	0.304
8889.985	0.076	0.260	0.220
8902.836	0.092	0.140	0.590
8904.662	0.324	0.236	2.200
8906.513	0.364	0.644	0.178
8918.852	0.084	0.404	0.376
8924.699	0.500	0.732	1.104
8935.102	0.332	0.124	0.362
8937.931	0.764	0.524	2.114
8940.776	0.396	0.460	1.968
8963.280	0.636	0.652	0.134
8968.199	0.108	0.148	0.422
8970.044	0.140	0.116	0.364
8980.870	0.132	0.172	0.092
9002.699	0.076	0.564	0.446
9006.513	0.156	0.564	0.870
9009.827	0.452	0.116	8.020
9016.770	0.100	0.132	9.636
9042.110	0.540	0.148	2.944
9045.491	0.100	0.932	0.344
9053.507	0.348	0.164	1.058
9066.430	0.084	0.076	9.492
9069.821	0.108	0.084	0.428
9075.673	0.084	0.228	0.234
9084.527	0.076	0.076	1.650
9124.419	0.084	0.564	0.276
9140.774	0.076	0.524	0.924
9145.261	0.556	0.348	1.648
9165.610	0.148	0.716	1.098
9178.451	0.076	0.396	0.216
9187.461	0.100	0.284	0.418
9213.014	0.140	0.076	6.372
9236.392	0.076	0.084	1.752
9251.720	0.076	0.724	0.314
9253.533	0.076	0.508	0.296
9264.367	0.132	0.164	4.404
9268.218	0.156	0.140	1.000
9276.541	0.620	0.508	1.634
9278.881	0.100	0.940	0.266
9283.203	0.180	0.100	0.230
9292.559	0.516	0.540	4.416
9294.422	0.068	0.308	2.616
9310.758	0.316	0.212	0.924
9313.589	0.092	0.460	0.392
9334.918	0.164	0.484	0.546
9354.777	0.116	0.188	11.496
9384.636	0.100	0.180	0.224
9389.468	0.340	0.492	1.830
9418.847	0.124	0.116	2.242
9427.249	0.172	0.604	2.978
9446.605	0.116	0.916	2.528
9490.456	1.580	0.708	3.322
9497.317	0.116	0.236	0.698
9502.217	0.100	0.204	14.128
9506.626	0.148	0.244	5.054
9511.994	0.220	0.356	1.862
9514.318	0.076	0.244	5.326
9523.647	0.068	0.140	0.340
9527.534	0.060	0.964	0.248
9534.383	0.404	0.948	0.114
9557.278	0.188	0.100	3.132
9583.118	0.244	0.916	6.436
9595.951	0.204	0.324	5.918
9603.300	0.084	0.516	5.206
9605.139	0.276	0.636	7.458
9636.601	0.228	0.180	0.152
9641.446	0.076	0.100	17.146
9646.343	0.492	0.252	0.512
9677.799	0.100	0.204	0.282
9680.162	0.116	0.564	0.324
9690.531	0.100	0.364	0.558
9705.868	0.140	0.140	2.036
9714.692	0.140	0.172	0.312
9731.595	0.116	0.108	0.524
9736.996	0.092	0.436	0.252
9741.368	0.164	0.404	0.908
9755.335	0.108	0.236	0.312
9757.164	0.124	0.156	1.642
9764.536	0.116	0.748	0.282
9771.868	0.068	0.236	2.122
9782.239	0.124	0.132	0.652
9786.075	0.116	0.276	0.218
9787.904	0.076	0.124	0.248
9797.850	0.068	0.140	0.564
9801.089	0.116	0.236	0.294
9810.417	0.084	0.276	0.960
9824.248	0.076	0.092	0.332
9831.241	0.348	0.140	1.718
9835.604	0.588	0.596	2.054
9852.977	0.156	1.772	0.318
9859.305	0.092	1.012	0.442
9865.666	0.092	0.332	0.288
9898.010	0.092	0.124	0.540
9903.932	0.116	0.132	0.616
9907.784	0.076	0.236	0.730
9921.148	0.108	0.228	0.358
9924.540	0.316	0.084	2.430
9959.880	0.068	0.156	2.560
9964.219	0.092	0.236	0.880
9988.096	0.148	0.100	0.610
10068.528	0.124	0.204	3.996
10076.856	0.132	0.380	1.944
10079.207	0.108	0.060	0.266
10084.046	0.116	0.100	0.982
10104.916	0.132	0.516	0.580
10107.749	0.076	0.252	1.892
10122.181	0.092	0.436	7.008
10127.547	0.108	0.228	2.310
10138.899	0.084	0.068	0.084
10147.279	0.124	0.180	0.808
10150.640	0.068	0.084	0.234
10152.469	0.116	0.164	0.248
10163.834	0.084	0.300	5.122
10178.238	0.068	0.332	0.370
10180.099	0.140	0.076	0.528
10185.942	0.132	0.196	0.382
10201.368	0.532	0.284	4.954
10210.712	0.116	0.292	0.278
10220.628	0.124	0.268	1.742
10222.998	0.148	0.260	0.234
10235.332	0.876	0.252	0.776
10263.673	0.100	0.164	2.024
10269.151	0.140	0.156	0.270
10278.987	0.076	0.844	0.244
10288.345	0.076	0.220	0.248
10295.862	0.188	0.764	1.616
10312.200	0.212	0.028	16.292
10315.129	0.076	0.148	0.714
10336.608	0.516	1.276	0.886
10360.531	0.060	0.084	1.454
10363.861	0.108	0.180	6.386
10372.757	0.140	0.228	0.246
10380.687	0.084	0.284	0.808
10393.549	0.076	0.564	0.576
10420.888	0.204	0.236	1.782
10433.806	0.124	0.460	2.380
10456.139	0.108	0.244	0.184
10458.961	0.524	0.116	8.152
10463.930	0.236	0.300	1.200
10483.307	0.172	0.372	2.002
10491.138	0.132	0.676	0.904
10494.979	0.348	0.276	1.792
10499.909	0.236	0.740	1.982
10510.740	0.084	0.260	15.350
10526.113	0.092	0.708	0.280
10532.551	0.076	0.076	0.260
10536.890	0.116	0.332	0.266
10540.220	0.124	0.364	1.682
10566.152	0.140	1.004	2.578
10598.502	0.116	0.180	0.372
10609.336	0.172	0.100	0.004
10618.176	0.084	0.092	3.636
10620.022	0.108	0.172	0.296
10621.879	0.428	0.468	0.538
10633.707	0.172	0.116	11.738
10636.606	0.092	0.636	4.934
10638.449	0.172	0.156	12.562
10662.290	0.076	0.308	0.238
10671.118	0.100	0.108	0.220
10699.948	0.092	0.436	0.352
10715.287	0.172	0.556	0.300
10717.743	0.068	0.268	0.380
10719.588	0.076	0.460	0.556
10724.011	0.156	0.372	0.190
10729.846	0.164	1.516	0.352
10765.190	0.108	0.124	0.274
10771.508	0.604	0.372	1.036
10791.357	0.116	0.292	0.656
10805.190	0.092	1.308	1.208
10821.030	0.100	0.492	2.808
10829.377	0.092	0.212	0.262
10838.777	0.140	0.420	0.366
10855.212	0.076	0.188	2.508
10881.589	0.228	0.220	2.566
10883.983	0.084	0.260	0.504
10911.314	0.060	0.740	0.500
10919.655	0.084	0.092	0.272
10928.486	0.116	0.156	0.114
10943.847	0.076	0.132	16.402
10947.258	0.076	0.092	1.890
10955.210	1.084	0.236	1.272
10972.680	0.100	0.260	0.238
10981.079	0.148	0.196	0.252
11004.438	0.132	0.452	1.140
11019.277	0.220	0.780	0.176
11022.716	0.100	0.340	9.042
11035.697	0.092	0.412	0.214
11060.282	0.076	0.124	4.470
11062.157	0.260	0.196	6.952
11064.145	0.100	0.220	2.366
11066.026	0.084	0.236	5.312
11075.970	0.108	0.084	4.020
11088.923	0.100	0.196	5.304
11097.765	0.244	1.740	1.722
11117.098	1.052	0.116	2.796
11142.929	0.380	0.028	9.266
11161.786	0.108	0.100	2.852
11163.617	0.116	0.028	17.516
11165.553	0.164	0.452	0.500
11182.937	0.308	0.172	0.200
11205.773	0.084	0.124	0.266
11216.112	0.092	0.708	0.396
11218.441	0.060	0.508	0.564
11236.274	0.276	0.228	4.276
11238.493	0.140	0.196	0.328
11248.920	0.076	0.212	11.474
11253.261	0.292	0.244	2.172
11255.630	0.164	0.220	13.458
11257.963	0.100	0.132	12.200
11259.781	0.100	0.300	0.320
11267.149	0.108	0.308	0.862
11280.983	0.068	0.164	0.246
11289.831	0.236	0.244	3.116
11295.167	0.076	0.068	0.708
