2518.037	0.918
2519.921	7.934
2553.265	9.596
2575.102	0.492
2576.993	6.394
2596.929	0.286
2615.319	1.034
2624.156	0.390
2637.490	0.288
2639.966	4.378
2682.310	0.234
2697.172	12.394
2706.592	3.298
2715.013	0.312
2721.853	0.386
2760.224	0.426
2771.054	0.116
2784.969	3.644
2792.813	0.320
2807.212	1.780
2809.075	0.322
2824.434	0.092
2845.359	0.750
2848.215	0.366
2859.583	0.344
2895.117	4.302
2902.951	8.890
2906.287	0.810
2917.132	13.490
2919.464	0.728
2929.342	0.264
2958.204	0.562
2962.539	1.184
2999.002	0.358
3004.844	0.258
3012.188	12.582
3014.046	0.266
3035.631	2.864
3044.992	6.112
3046.857	0.414
3054.700	0.548
3062.620	4.976
3083.982	14.768
3090.310	0.308
3093.309	7.356
3101.693	1.704
3104.040	0.228
3105.877	0.284
3120.718	0.288
3125.093	6.504
3128.438	0.792
3143.303	15.544
3148.239	0.416
3151.591	0.838
3156.938	1.184
3169.779	2.230
3185.619	0.838
3245.077	3.076
3255.438	0.364
3267.292	0.560
3270.163	0.360
3276.525	3.084
3287.874	2.406
3298.390	0.302
3305.746	2.582
3313.088	0.218
3326.535	0.384
3329.903	0.336
3332.803	0.244
3335.691	0.410
3343.039	3.142
3348.877	0.238
3353.247	0.784
3363.105	1.272
3369.954	0.750
3407.290	0.732
3413.628	0.230
3419.998	4.392
3433.979	1.550
3460.375	0.228
3478.735	0.142
3484.559	3.150
3489.922	6.098
3502.238	3.854
3518.563	0.340
3521.383	1.252
3527.279	0.362
3558.187	1.104
3593.109	0.278
3626.032	0.070
3652.566	3.274
3657.391	0.192
3663.836	0.400
3683.152	0.262
3692.973	1.048
3694.818	0.350
3699.648	2.120
3702.466	0.344
3708.393	0.228
3720.776	6.582
3776.139	0.438
3782.006	0.366
3789.845	0.402
3802.810	0.242
3834.767	0.222
3847.597	1.490
3851.512	0.558
3856.374	15.140
3864.220	0.250
3870.118	5.998
3873.986	4.610
3881.408	0.344
3887.738	0.442
3896.097	3.150
3898.927	2.402
3910.268	0.450
3922.677	14.016
3949.133	0.444
3970.060	2.740
3995.021	2.862
4018.371	3.436
4027.217	0.248
4058.581	0.248
4073.963	0.862
4076.796	0.332
4089.662	2.518
4092.490	0.432
4103.358	0.796
4109.192	17.730
4117.018	0.182
4133.440	3.294
4144.824	0.416
4146.663	0.522
4180.546	1.194
4186.511	0.242
4196.446	0.254
4217.299	7.898
4229.860	0.254
4237.202	0.230
4244.621	13.200
4254.968	0.250
4268.862	18.094
4295.709	0.700
4302.568	8.630
4311.415	0.262
4324.284	16.996
4338.178	0.272
4344.520	0.212
4358.858	0.222
4361.291	0.536
4377.640	0.248
4393.486	1.932
4400.895	0.228
4402.751	0.506
4409.107	1.568
4421.947	0.360
4425.850	6.486
4428.208	0.330
4432.046	0.578
4435.908	4.318
4467.758	0.122
4471.750	0.280
4496.171	11.164
4498.030	0.996
4503.866	0.284
4507.716	0.252
4509.559	3.524
4516.430	0.758
4520.768	0.176
4525.107	0.468
4529.939	0.238
4561.776	0.148
4569.610	2.402
4578.475	1.408
4587.474	15.816
4612.826	0.372
4615.391	2.574
4617.775	0.272
4628.123	0.744
4645.958	2.420
4669.802	11.422
4678.223	9.550
4713.116	0.718
4714.957	0.414
4726.340	7.482
4737.205	0.848
4756.539	8.068
4759.380	2.156
4761.341	3.916
4763.206	0.452
4769.177	0.154
4779.587	1.094
4790.033	1.420
4803.414	3.850
4807.798	0.216
4811.258	3.174
4813.103	0.332
4822.690	1.250
4847.698	0.242
4870.672	0.514
4874.068	0.394
4878.475	0.210
4882.828	1.546
4895.740	10.116
4912.134	0.254
4914.593	0.230
4953.957	8.730
4958.918	0.254
4991.288	15.308
4993.151	0.284
5011.000	0.608
5022.337	13.646
5027.754	0.552
5040.134	0.486
5043.538	2.296
5099.888	0.300
5105.754	0.398
5153.080	0.360
5156.446	0.754
5185.781	0.458
5194.118	2.558
5199.024	4.348
5210.859	0.432
5227.711	0.460
5243.571	2.068
5255.501	0.336
5258.348	17.774
5260.271	0.218
5264.689	0.314
5285.041	0.264
5296.451	0.216
5323.369	0.374
5349.910	0.060
5388.309	6.668
5403.711	1.072
5412.040	0.320
5414.861	0.296
5429.199	1.472
5442.564	1.392
5475.417	9.650
5481.853	3.358
5500.273	0.440
5508.191	0.276
5510.066	0.268
5518.471	0.224
5532.338	3.438
5548.704	0.318
5552.547	0.400
5564.888	8.862
5573.878	0.834
5590.718	0.802
5627.668	5.982
5654.113	4.522
5660.441	16.324
5664.881	2.374
5674.718	11.116
5712.162	11.648
5726.499	0.256
5738.874	3.928
5742.210	0.394
5791.583	0.322
5798.475	0.262
5824.810	5.132
5838.658	0.256
5853.100	1.358
5875.940	0.232
5882.787	0.420
5884.627	0.348
5887.140	2.824
5901.534	8.044
5903.377	5.206
5913.720	1.560
5920.058	0.290
5926.497	0.468
5941.358	0.718
5956.210	2.374
5961.581	1.904
5963.946	0.520
5973.376	0.250
5979.790	5.688
5986.631	0.978
6000.475	0.260
6002.380	0.456
6016.289	0.564
6044.707	0.448
6046.560	0.216
6056.889	5.264
6086.743	2.346
6089.640	0.232
6097.060	1.116
6130.419	1.158
6137.770	0.310
6166.111	1.530
6174.469	1.184
6177.820	0.648
6182.157	0.794
6192.496	0.310
6198.333	3.304
6203.168	0.140
6213.051	1.362
6216.415	0.342
6259.361	1.540
6286.205	0.240
6299.565	1.984
6302.936	0.248
6316.776	1.700
6324.164	14.466
6345.010	0.732
6349.449	14.434
6376.312	0.222
6378.677	0.346
6386.014	0.302
6402.874	1.196
6414.787	0.610
6418.637	0.358
6429.087	0.138
6437.506	6.294
6439.837	10.438
6443.201	0.374
6449.077	0.138
6482.003	0.636
6497.845	0.488
6509.698	0.450
6532.165	0.414
6539.519	0.336
6557.906	5.740
6567.760	0.314
6579.668	6.618
6614.058	7.674
6615.922	0.418
6617.766	0.300
6619.806	9.362
6626.159	0.214
6631.579	0.256
6637.511	5.412
6674.441	0.258
6679.782	0.432
6696.702	0.226
6712.560	18.860
6715.991	0.816
6719.351	0.328
6724.781	0.842
6733.636	3.388
6738.461	0.818
6756.462	1.722
6761.880	0.254
6777.727	0.258
6808.073	0.412
6817.925	0.358
6837.327	0.792
6851.250	0.306
6858.151	12.598
6868.987	0.992
6873.941	1.636
6877.370	0.100
6892.716	4.212
6901.134	0.708
6922.001	0.328
6929.830	1.486
6934.198	0.302
6957.540	0.824
6962.379	0.382
6968.291	0.970
6971.643	1.380
6982.009	0.302
6994.928	0.320
6998.767	0.434
7001.227	0.276
7005.648	0.314
7030.990	0.290
7040.466	7.340
7042.826	2.850
7049.830	19.120
7063.237	12.788
7086.640	0.198
7111.992	0.456
7117.839	3.028
7125.179	0.524
7135.151	0.322
7163.527	2.048
7175.457	0.326
7186.839	0.272
7193.182	3.126
7198.520	2.210
7200.847	9.108
7205.724	1.316
7226.156	2.650
7233.525	2.258
7242.849	0.924
7248.205	0.224
7265.076	2.824
7269.449	0.568
7273.313	0.124
7302.659	2.396
7318.497	5.304
7327.855	0.448
7329.706	0.478
7333.044	1.816
7345.402	0.180
7364.236	3.566
7371.107	0.332
7389.467	0.580
7404.317	0.266
7412.139	1.422
7424.979	0.758
7430.821	1.186
7441.156	0.222
7467.503	0.268
7475.894	0.276
7480.731	1.106
7487.076	7.368
7489.900	4.642
7499.237	0.500
7509.580	0.102
7511.548	0.246
7554.906	0.260
7570.755	0.406
7585.099	0.186
7595.433	0.506
7602.276	0.458
7605.137	0.500
7609.974	5.068
7612.344	0.782
7625.830	1.220
7632.234	1.556
7636.158	2.086
7640.979	1.536
7643.350	0.394
7659.677	2.804
7662.517	0.398
7675.882	0.936
7680.311	0.354
7692.157	0.256
7696.600	0.370
7701.476	4.482
7717.847	0.268
7726.681	0.968
7728.610	0.242
7732.967	0.736
7749.317	1.886
7765.283	0.236
7791.631	1.158
7793.484	1.422
7800.327	4.558
7807.779	0.386
7819.720	0.482
7827.670	1.848
7830.536	0.328
7860.878	1.154
7865.244	0.290
7867.088	0.210
7875.508	0.220
7884.419	0.462
7887.357	0.782
7897.690	15.970
7902.532	0.140
7906.750	0.364
7925.632	0.326
7927.466	0.524
7931.379	0.200
7937.364	0.306
7951.780	0.300
7966.615	0.340
7970.050	0.312
7988.887	2.670
7992.831	0.246
8018.269	0.830
8025.099	11.586
8043.945	0.522
8045.785	2.704
8054.335	0.252
8060.675	0.308
8081.500	4.538
8087.919	0.316
8093.257	0.458
8097.136	0.252
8127.486	0.262
8136.846	0.846
8144.697	2.800
8151.041	0.316
8188.405	0.144
8199.880	4.446
8204.862	3.354
8232.214	0.214
8253.570	0.106
8255.403	0.286
8258.321	0.130
8271.684	3.672
8284.086	13.134
8287.417	0.228
8313.266	1.706
8321.111	2.182
8330.965	0.210
8334.351	0.286
8347.271	1.368
8376.272	11.650
8390.149	1.238
8392.043	1.202
8397.369	0.270
8412.745	0.310
8416.571	0.172
8445.400	3.458
8462.283	14.292
8472.157	0.530
8474.028	0.692
8509.865	0.640
8515.712	18.798
8538.662	0.414
8556.519	0.202
8563.885	0.452
8569.721	0.504
8571.577	12.718
8575.586	0.836
8582.004	0.660
8584.837	0.612
8591.767	0.646
8597.662	0.318
8610.003	3.054
8612.831	0.272
8617.197	3.580
8624.052	0.478
8627.381	0.672
8634.247	1.408
8639.079	1.546
8650.962	0.148
8653.297	3.882
8657.696	11.824
8671.624	0.412
8681.535	14.618
8712.385	2.848
8736.727	8.576
8750.577	0.354
8770.540	0.362
8790.520	0.826
8794.875	0.232
8807.886	0.782
8813.710	0.234
8820.041	0.240
8823.457	0.364
8838.912	0.430
8842.381	4.000
8844.247	2.392
8872.608	1.198
8910.952	0.346
8912.786	0.260
8922.646	0.254
8934.498	6.062
8940.329	0.432
8951.695	4.000
8954.065	0.228
8964.010	0.430
8965.840	0.234
8991.791	0.394
9000.657	0.396
9002.590	0.386
9025.719	0.826
9050.573	0.124
9053.468	3.534
9070.317	12.974
9080.675	0.278
9090.047	0.546
9095.889	0.104
9102.727	0.396
9109.134	0.312
9119.094	0.444
9134.944	0.258
9138.278	0.428
9144.656	5.398
9155.077	2.204
9160.418	0.684
9169.286	1.188
9198.643	1.396
9213.541	0.362
9230.377	0.438
9233.795	0.362
9246.718	0.266
9252.235	1.382
9261.078	10.542
9274.418	0.248
9304.768	0.380
9317.604	0.250
9325.999	9.470
9330.864	5.264
9335.199	0.358
9337.554	1.044
9342.408	0.378
9344.292	2.320
9350.123	1.474
9365.475	1.768
9370.307	0.310
9376.676	0.276
9379.014	0.326
9396.859	0.298
9419.199	0.396
9421.540	0.202
9431.010	0.266
9434.395	1.834
9451.766	0.260
9459.607	1.344
9461.511	0.276
9470.857	0.184
9472.700	4.522
9477.133	0.096
9491.033	5.546
9494.860	13.116
9504.707	0.314
9507.794	2.552
9526.813	0.238
9536.199	0.434
9540.155	0.224
9544.991	15.120
9549.852	0.252
9601.842	0.264
9612.672	1.900
9618.022	0.424
9633.372	0.320
9635.240	1.482
9645.162	4.202
9647.545	0.278
9651.393	0.444
9656.261	0.386
9689.110	9.582
9706.961	0.254
9718.806	0.186
9738.131	0.304
9772.012	0.270
9802.893	13.912
9804.790	0.742
9815.621	2.018
9819.522	7.688
9824.916	0.866
9834.343	0.388
9865.389	0.180
9868.254	0.298
9874.806	0.496
9882.176	5.566
9886.016	0.598
9889.449	0.306
9891.279	0.214
9893.143	0.202
9914.560	1.796
9916.434	1.618
9935.277	0.450
9939.656	0.408
9954.000	0.434
9958.420	12.820
9972.366	0.300
9974.720	0.320
9978.076	5.756
9985.482	0.324
9990.342	0.260
9998.681	1.714
10010.527	0.258
10017.867	0.428
10019.724	2.768
10028.049	0.492
10065.040	0.378
10069.405	0.244
10072.277	0.062
10075.629	0.332
10092.099	0.240
10097.470	18.990
10103.394	2.732
10105.283	2.634
10108.135	0.452
10110.970	1.368
10118.893	0.354
10127.231	0.202
10154.635	0.538
10161.532	0.352
10181.393	3.822
10202.736	0.240
10215.067	0.174
10228.435	1.398
10230.269	0.280
10251.114	0.350
10259.619	4.584
10261.960	0.228
10286.290	0.458
10299.653	0.252
10306.996	0.162
10325.333	18.654
10338.667	0.488
10350.490	0.812
10352.389	0.382
10364.222	0.492
10371.114	0.218
10373.477	0.354
10388.410	2.440
10396.748	0.316
10415.166	2.352
10428.003	9.790
10431.915	5.078
10448.830	17.276
10481.168	0.264
10500.528	0.278
10507.372	0.284
10516.255	0.498
10535.769	0.420
10549.134	12.558
10554.550	4.254
10573.405	0.282
10582.817	0.368
10586.204	12.482
10598.038	2.276
10604.395	1.666
10615.762	3.590
10635.209	3.228
10637.576	0.330
10645.914	0.574
10649.290	0.518
10662.219	0.402
10667.065	5.380
10710.428	0.298
10712.305	1.880
10715.564	4.472
10718.457	0.692
10725.296	2.390
10739.692	0.470
10754.527	1.006
10785.869	0.266
10803.204	0.908
10807.663	4.690
10816.062	0.258
10849.492	0.234
10862.334	0.352
10892.747	4.864
10913.078	0.568
10915.510	0.380
10967.857	7.238
10972.316	4.282
10995.152	0.224
11002.480	0.076
11024.050	0.340
11032.417	0.222
11050.279	2.186
11087.110	0.424
11089.954	3.114
11104.305	0.288
11177.650	0.568
11193.990	0.550
11197.407	0.276
11199.773	11.066
11201.635	0.330
11210.067	1.788
11272.900	0.632
11279.369	0.226
11281.737	2.692
11291.144	0.646
11302.541	7.504
11314.452	2.342
11316.807	0.572
11321.138	0.218
11335.976	0.202
11341.316	0.380
11354.156	0.380
11357.200	18.264
11365.091	0.676
11379.953	1.890
11386.844	0.500
11391.696	0.232
11403.108	4.222
11406.474	5.770
11410.317	0.262
11420.166	0.324
11437.661	0.620
11445.506	0.276
11447.876	0.456
11452.208	1.550
11462.566	2.654
11471.400	10.426
11486.257	0.264
11492.599	0.468
11506.438	0.554
11517.775	1.760
11543.122	0.738
11547.474	1.032
11568.812	1.294
11572.372	0.364
11579.707	6.454
11593.571	0.456
11604.614	0.268
11616.480	0.390
11642.336	8.786
11705.679	1.872
11707.527	17.484
11710.860	0.268
11721.234	0.982
11726.148	1.238
11734.488	6.356
11742.817	2.580
11751.677	0.694
11753.499	0.548
11768.844	0.254
11776.218	2.088
11795.080	0.610
11811.471	0.550
11852.820	2.366
11866.656	1.016
11898.071	0.662
11909.424	1.080
11918.764	17.596
11923.127	8.124
11931.458	2.486
11941.029	0.826
11972.393	0.270
11974.283	0.874
11977.659	7.174
11993.624	0.432
12015.457	0.434
12017.967	0.072
12040.347	0.300
12049.187	5.678
12059.030	0.340
12073.375	0.110
12076.786	0.240
12080.246	0.308
12086.181	0.234
12089.617	0.264
12093.567	4.836
12108.900	0.416
12129.233	0.272
12131.128	0.436
12180.130	2.396
12185.467	0.482
12190.878	0.324
12211.717	0.656
12213.595	5.412
12216.427	0.264
12228.353	10.820
12230.232	0.258
12256.068	2.734
12260.046	0.724
12264.879	3.208
12267.340	15.792
12293.281	1.124
12308.725	0.286
12316.659	0.266
12319.517	0.228
12330.916	0.280
12342.753	15.396
12359.605	0.328
12368.448	0.306
12377.980	0.492
12396.399	0.314
12401.239	0.344
12408.104	0.400
12428.439	0.270
12442.788	0.770
12463.223	0.428
12492.618	0.946
12495.434	0.966
12498.896	6.456
12535.926	5.710
12556.778	0.150
12610.629	0.410
12613.030	1.476
12661.683	0.200
12665.017	2.476
12716.876	0.230
12743.243	0.436
12753.618	0.726
12756.940	0.398
12787.269	0.314
12790.598	8.006
12805.002	0.240
12831.351	11.922
12834.339	0.416
12839.678	0.672
12861.511	0.282
12869.395	14.050
12872.229	0.156
12887.070	0.276
12892.928	0.216
12917.766	3.886
12932.700	1.042
12934.556	1.264
12937.962	2.148
12944.896	1.086
12965.235	2.980
12982.671	0.388
12997.507	2.406
13032.459	1.254
13035.324	1.524
13055.166	0.530
13080.508	0.114
13100.850	2.062
13109.716	0.294
13125.548	4.908
13132.391	0.822
13134.310	0.286
13138.147	17.474
13142.487	0.270
13148.410	0.162
13163.258	2.432
13178.604	1.186
13180.446	0.334
13182.315	1.084
13204.658	0.266
13210.019	0.292
13217.364	0.642
13219.254	0.296
13226.166	0.276
13233.054	9.852
13236.499	0.242
13245.416	14.346
13250.259	0.216
13257.127	0.290
13268.982	0.362
13275.818	0.306
13284.684	0.494
13286.576	1.448
13305.568	2.646
13311.955	0.344
13316.364	0.490
13324.718	0.036
13344.073	0.888
13347.401	0.388
13359.851	1.208
13365.698	1.174
13368.039	0.252
13373.905	0.260
13377.281	0.450
13382.132	5.200
13384.991	0.356
13390.329	0.678
13396.661	2.952
13408.572	0.354
13410.445	0.374
13419.898	2.568
13424.338	3.594
13447.200	0.428
13470.588	0.284
13498.056	0.262
13503.398	0.994
13507.263	0.224
13510.735	0.440
13528.061	0.426
13542.925	4.544
13553.305	3.222
13555.159	4.144
13568.621	0.244
13578.518	0.278
13580.380	0.116
13582.719	2.160
13586.111	1.962
13622.485	0.438
13669.572	0.366
13687.511	4.142
13691.101	1.550
13711.151	7.326
13724.627	0.678
13748.996	4.100
13763.830	0.378
13780.662	2.982
13785.011	0.542
13787.873	0.802
13792.077	0.272
13794.040	0.350
13804.911	7.124
13825.240	0.234
13838.171	0.234
13866.671	0.258
13871.501	10.218
13875.912	0.340
13929.846	17.682
13938.736	0.896
13964.109	0.314
13970.486	1.428
13996.422	0.388
14015.330	15.848
14017.175	1.492
14031.545	6.862
14050.895	14.696
14054.295	0.264
14064.637	0.404
14075.979	16.714
14078.411	0.154
14086.796	0.334
14098.631	0.356
14115.643	1.386
14130.577	2.726
14142.430	2.282
14174.296	0.270
14190.190	0.312
14198.164	1.628
14209.022	0.330
14218.453	0.232
14241.810	1.892
14268.641	0.454
14275.987	0.214
14286.462	0.376
14304.941	3.568
14308.392	0.280
14317.294	0.370
14345.142	1.222
14351.011	1.246
14358.849	0.258
14362.807	0.272
14398.209	0.590
14406.690	3.820
14431.595	0.302
14438.442	0.250
14443.272	1.464
14464.116	0.372
14469.970	3.436
14472.308	0.472
14478.177	0.828
14483.042	0.450
14496.402	0.378
14510.348	0.232
14534.948	0.346
14540.338	0.322
14543.677	0.272
14570.680	2.574
14572.557	0.268
14576.404	1.300
14581.750	0.306
14583.625	0.248
14594.468	1.950
14602.810	1.996
14607.178	0.294
14610.579	1.208
14618.419	0.266
14634.267	0.242
14660.633	0.688
14666.976	3.004
14671.879	3.306
14687.231	0.214
14693.638	13.392
14703.485	0.298
14707.861	0.318
14711.201	0.204
14713.630	0.260
14717.988	6.172
14773.835	0.444
14811.671	0.490
14833.020	0.324
14839.883	0.348
14843.712	0.264
14852.576	2.476
14857.523	17.742
14881.360	0.350
14900.198	0.270
14906.529	3.778
14908.480	0.412
14910.820	0.348
14924.246	3.122
14945.633	0.296
14949.471	17.476
14952.891	0.548
14962.285	0.860
14969.618	0.340
14988.457	0.698
15014.312	0.746
15024.671	0.404
15026.577	0.350
15034.600	0.272
15039.948	1.992
15045.786	0.182
15047.618	12.152
15050.985	0.252
15064.433	3.464
15074.377	0.872
15077.890	0.454
15081.281	2.726
15092.710	0.612
15100.075	0.282
15110.918	1.744
15118.251	7.098
15150.097	5.768
15166.467	1.436
15168.304	1.806
15177.263	0.644
15187.665	0.400
15205.045	3.840
15218.009	0.392
15249.431	7.316
15262.772	7.576
15264.656	0.314
15284.509	0.316
15289.894	15.582
15302.230	0.312
15315.577	4.152
15319.416	0.358
15321.768	0.800
15327.108	0.426
15332.439	0.250
15337.328	4.080
15347.170	3.962
15363.008	0.228
15370.332	0.372
15375.177	2.292
15381.518	6.688
15385.961	0.434
15394.836	0.236
15402.181	0.130
15404.018	0.272
15407.440	0.484
15422.276	0.300
15424.690	2.442
15439.523	0.258
15455.857	0.280
15463.687	1.888
15466.020	0.854
15467.875	0.914
15469.734	8.766
15475.074	0.226
15486.918	1.264
15493.827	0.416
15495.683	1.892
15499.047	0.546
15536.874	0.228
15547.417	0.302
15588.782	4.798
15590.620	3.124
15596.466	0.456
15600.808	0.892
15606.678	0.806
15612.008	1.150
15618.355	2.114
15625.194	0.132
15658.032	7.248
15660.870	0.464
15666.843	1.496
15669.234	0.252
15689.607	2.562
15696.443	0.592
15717.787	0.334
15737.733	0.218
15750.066	0.292
15779.516	1.888
15788.860	0.090
15794.226	0.282
15816.658	0.330
15821.991	1.576
15827.380	0.370
15846.722	1.202
15848.650	0.342
15851.992	0.260
15854.897	5.384
15865.286	4.054
15892.117	3.942
15895.540	0.508
15899.880	10.456
15916.736	0.242
15924.094	9.386
15945.431	2.468
15950.763	2.794
15964.691	0.096
15994.564	16.266
16006.409	0.560
16018.758	0.514
16022.082	0.250
16061.921	1.910
16091.387	11.946
16101.809	0.392
16113.143	0.302
16115.673	0.382
16119.070	0.396
16123.936	0.650
16141.284	3.768
16148.666	1.582
16154.575	13.178
16178.917	0.336
16188.285	0.260
16208.721	1.426
16211.085	0.254
16216.450	2.226
16222.781	0.430
16234.620	8.940
16238.080	5.072
16245.926	1.208
16256.745	0.432
16269.578	8.792
16286.457	0.248
16295.338	0.122
16298.800	0.220
16300.653	15.160
16315.987	4.096
16328.841	0.582
16334.245	15.446
16370.639	0.878
16413.555	2.060
16415.426	0.236
16421.256	0.432
16425.125	3.308
16459.108	0.536
16472.003	2.028
16497.862	0.300
16499.711	2.486
16512.548	0.430
16531.906	0.342
16557.258	0.268
16559.711	0.720
16575.146	0.544
16604.988	2.110
16621.351	0.736
16627.688	0.418
16652.018	2.274
16662.490	17.816
16669.327	3.398
16682.260	0.240
16721.101	0.284
16724.051	17.098
16754.908	2.910
16763.257	2.260
16784.589	0.360
16786.456	0.478
16808.798	2.686
16814.230	3.014
16865.078	0.274
16866.927	0.500
16870.452	2.022
16872.805	0.352
16877.246	12.276
16885.599	0.526
16923.955	10.426
16929.461	0.874
16947.864	1.406
16962.295	7.374
16973.636	7.846
16975.496	0.244
16981.838	2.376
16983.672	0.340
16989.525	1.896
16993.006	0.350
17011.397	0.414
17034.883	2.744
17049.226	0.230
17056.667	0.334
17077.082	0.260
17082.909	0.978
17093.777	16.988
17122.116	0.254
17135.933	4.022
17175.791	0.038
17193.126	2.050
17197.584	0.270
17229.716	6.742
17236.571	0.630
17238.490	0.718
17250.396	0.350
17253.850	1.346
17256.689	11.294
17275.037	0.928
17281.370	0.272
17285.749	0.262
17288.079	13.134
17292.972	0.276
17303.326	5.718
17321.691	0.578
17353.041	0.240
17362.405	3.272
17373.856	18.134
17386.748	0.472
17393.170	0.216
17416.011	18.426
17421.491	0.432
17430.410	2.062
17445.340	0.476
17447.839	0.324
17452.190	1.016
17459.565	14.042
17472.552	1.208
17475.978	13.526
17491.391	0.280
17514.235	0.444
17520.160	0.440
17522.029	1.770
17539.000	0.486
17559.356	0.276
17577.201	0.352
17586.580	0.702
17605.419	0.314
17632.285	0.262
17644.118	0.348
17661.458	0.432
17672.062	0.296
17677.406	2.382
17681.403	2.794
17689.250	6.416
17723.589	0.986
17727.010	0.376
17743.991	0.818
17752.067	0.672
17753.936	0.328
17758.772	0.254
17796.700	0.292
17809.039	0.212
17814.877	0.220
17840.244	0.454
17842.086	3.092
17849.048	1.530
17858.929	3.410
17861.395	1.540
17882.332	0.276
17886.677	0.374
17907.010	2.462
17915.020	1.386
17949.850	0.114
17958.715	0.174
17981.064	0.456
17985.907	0.756
17991.754	0.228
18011.150	4.676
18021.988	2.884
18073.372	0.390
18080.203	0.282
18106.539	2.772
18124.407	0.492
18132.760	0.248
18134.770	0.218
18170.378	1.996
18177.864	0.284
18180.296	14.834
18195.246	0.446
18208.120	0.582
18237.535	0.378
18264.370	0.218
18284.245	0.760
18290.076	0.394
18293.455	0.474
18295.798	0.194
18303.144	0.268
18322.691	1.204
18362.059	0.242
18368.426	0.244
18380.778	11.050
18409.643	3.498
18418.544	0.316
18420.911	0.158
18447.776	0.296
18462.608	0.942
18477.577	0.208
18483.418	0.312
18512.286	0.276
18514.210	11.864
18546.610	0.236
18564.071	0.316
18566.424	0.172
18583.287	4.684
18592.630	0.638
18605.477	0.446
18616.342	0.496
18622.754	0.244
18628.610	1.912
18639.070	1.008
