Data run started at:  Thursday, October 19, 2017	3:30:23 PM
magnet(A)	lockin1(V)	lockin2(V)	time (sec)
23.798519	1.554692	1.521045	593.816000
23.821485	1.597392	1.521819	594.316000
23.844914	1.640113	1.522607	594.816000
23.867697	1.682732	1.523500	595.316000
23.889679	1.725305	1.524347	595.816000
23.914185	1.767553	1.525178	596.316000
23.938373	1.809140	1.526091	596.816000
23.960693	1.850284	1.527203	597.316000
23.983096	1.891052	1.528390	597.816000
24.007843	1.931498	1.529669	598.316000
24.033513	1.971377	1.530957	598.816000
24.056301	2.010729	1.532122	599.316000
24.079059	2.049741	1.533395	599.816000
24.104565	2.088083	1.534653	600.316000
24.129135	2.125551	1.535903	600.816000
24.152271	2.161904	1.537215	601.316000
24.174115	2.197396	1.538638	601.816000
24.197134	2.232471	1.540109	602.316000
24.221732	2.267005	1.541628	602.816000
24.244114	2.300719	1.543231	603.316000
24.265447	2.333713	1.544831	603.816000
24.287944	2.365539	1.546469	604.317000
24.309193	2.396430	1.548122	604.816000
24.332116	2.426390	1.549785	605.317000
24.357688	2.455490	1.551320	605.816000
24.380112	2.483621	1.552902	606.316000
24.403830	2.510753	1.554382	606.816000
24.424423	2.537096	1.555886	607.316000
24.445469	2.563253	1.557488	607.816000
24.470637	2.588860	1.559116	608.316000
24.495018	2.613626	1.560715	608.816000
24.516970	2.637493	1.562481	609.316000
24.538548	2.660790	1.564184	609.817000
24.561217	2.683609	1.565722	610.316000
24.583392	2.705669	1.567479	610.816000
24.609610	2.727307	1.569151	611.316000
24.631992	2.748245	1.570725	611.816000
24.653242	2.768549	1.572421	612.316000
24.676764	2.788190	1.574135	612.816000
24.700598	2.807876	1.575866	613.316000
24.724424	2.827154	1.577683	613.816000
24.745027	2.845814	1.579574	614.316000
24.766747	2.863989	1.581416	614.816000
24.789227	2.881580	1.583131	615.316000
24.812250	2.898666	1.584912	615.816000
24.834940	2.915100	1.586780	616.316000
24.857160	2.931184	1.588617	616.816000
24.879329	2.946990	1.590544	617.316000
24.901305	2.962429	1.592472	617.816000
24.923206	2.977826	1.594147	618.316000
24.945633	2.992845	1.595844	618.816000
24.968184	3.007081	1.597377	619.316000
24.991397	3.020722	1.599003	619.816000
25.013583	3.034529	1.600775	620.316000
25.035550	3.047923	1.602599	620.816000
25.057162	3.061195	1.604319	621.316000
25.079312	3.074177	1.606001	621.816000
25.102504	3.086252	1.607620	622.316000
25.126308	3.098129	1.609327	622.816000
25.149573	3.110345	1.610969	623.316000
25.170353	3.122071	1.612589	623.816000
25.193372	3.133177	1.614313	624.316000
25.217380	3.144272	1.616111	624.816000
25.239221	3.155509	1.617961	625.316000
25.263345	3.166300	1.619630	625.816000
25.284375	3.176471	1.621400	626.316000
25.307659	3.186738	1.623239	626.816000
25.328700	3.196792	1.625056	627.316000
25.352305	3.206127	1.626780	627.816000
25.375260	3.215053	1.628539	628.316000
25.399829	3.224210	1.630337	628.816000
25.419554	3.233251	1.632037	629.316000
25.441357	3.241773	1.633560	629.816000
25.463153	3.250270	1.635124	630.316000
25.486807	3.258552	1.636840	630.816000
25.510300	3.267123	1.638506	631.316000
25.532867	3.275433	1.640419	631.816000
25.553141	3.283247	1.642317	632.316000
25.576060	3.290543	1.644105	632.816000
25.599596	3.297506	1.645750	633.316000
25.621117	3.304568	1.647408	633.816000
25.642120	3.311444	1.649179	634.316000
25.666635	3.318130	1.651056	634.816000
25.690030	3.324839	1.652946	635.316000
25.712448	3.331792	1.654710	635.816000
25.735074	3.338606	1.656348	636.316000
25.758825	3.344719	1.658049	636.816000
25.783396	3.350681	1.659760	637.316000
25.808050	3.356938	1.661493	637.816000
25.828636	3.363353	1.663243	638.316000
25.849931	3.368860	1.664966	638.816000
25.873352	3.373473	1.666720	639.316000
25.894461	3.378369	1.668636	639.816000
25.916287	3.383596	1.670642	640.316000
25.939224	3.388619	1.672459	640.816000
25.962927	3.392794	1.674294	641.316000
25.985840	3.396707	1.676280	641.816000
26.008791	3.400543	1.678298	642.316000
26.029506	3.404309	1.680308	642.816000
26.050242	3.407989	1.681971	643.316000
26.074121	3.411642	1.683741	643.816000
26.096798	3.415340	1.685569	644.316000
26.119304	3.418896	1.687416	644.816000
26.141431	3.422012	1.689186	645.316000
26.164639	3.424702	1.691008	645.816000
26.185620	3.427213	1.692764	646.316000
26.205991	3.430436	1.694557	646.816000
26.224127	3.433306	1.696360	647.316000
26.247564	3.435547	1.698166	647.816000
26.271860	3.437559	1.700106	648.316000
26.293857	3.439540	1.701903	648.816000
26.320131	3.441677	1.703562	649.317000
26.341520	3.443478	1.705346	649.816000
26.365292	3.444709	1.707032	650.316000
26.395703	3.445959	1.708755	650.816000
26.414672	3.447417	1.710760	651.316000
26.434296	3.448589	1.712831	651.816000
26.453709	3.449256	1.714893	652.316000
26.473124	3.449775	1.716870	652.816000
26.497628	3.450044	1.718770	653.316000
26.520925	3.449759	1.720652	653.816000
26.537820	3.449762	1.722411	654.316000
26.562920	3.450022	1.724135	654.816000
26.585129	3.449871	1.725895	655.316000
26.607770	3.449448	1.727877	655.816000
26.630173	3.448917	1.729955	656.316000
26.654581	3.448272	1.731995	656.816000
26.673497	3.447387	1.733830	657.316000
26.697507	3.446196	1.735670	657.816000
26.718448	3.444964	1.737577	658.316000
26.741220	3.443683	1.739339	658.816000
26.764260	3.442157	1.741105	659.316000
26.785269	3.440510	1.742957	659.816000
26.809744	3.438476	1.744868	660.316000
26.832739	3.435970	1.746794	660.816000
26.853144	3.433509	1.748653	661.316000
26.877929	3.430979	1.750452	661.816000
26.903316	3.428272	1.752285	662.316000
26.922190	3.425553	1.754167	662.816000
26.943214	3.422870	1.756180	663.316000
26.965564	3.419730	1.758192	663.816000
26.989404	3.416469	1.760118	664.316000
27.010633	3.413092	1.761906	664.816000
27.034787	3.409043	1.763675	665.316000
27.058331	3.405175	1.765643	665.816000
27.078680	3.401298	1.767675	666.316000
27.100639	3.396739	1.769646	666.816000
27.121847	3.392437	1.771618	667.316000
27.143941	3.387888	1.773597	667.816000
27.166544	3.383272	1.775510	668.316000
27.189477	3.378852	1.777515	668.816000
27.209263	3.374254	1.779711	669.316000
27.233193	3.369575	1.781858	669.816000
27.253691	3.364798	1.783938	670.317000
27.274296	3.359757	1.785858	670.816000
27.295533	3.354704	1.787922	671.316000
27.317348	3.349612	1.789942	671.816000
27.340365	3.343773	1.792055	672.316000
27.363040	3.337374	1.794121	672.817000
27.384673	3.331407	1.796060	673.316000
27.405867	3.325103	1.798020	673.817000
27.426868	3.318949	1.799959	674.316000
27.448384	3.312843	1.801800	674.816000
27.468679	3.306267	1.803708	675.316000
27.488975	3.299796	1.805754	675.817000
27.509186	3.293106	1.807739	676.316000
27.531407	3.286236	1.809779	676.816000
27.554613	3.279496	1.811714	677.317000
27.578095	3.272693	1.813664	677.816000
27.597049	3.265690	1.815751	678.317000
27.618359	3.258515	1.817973	678.816000
27.640779	3.251173	1.820031	679.316000
27.663237	3.244132	1.821871	679.816000
27.682897	3.236276	1.823695	680.316000
27.703239	3.228133	1.825507	680.817000
27.722704	3.220368	1.827408	681.316000
27.744018	3.212193	1.829263	681.816000
27.765027	3.203790	1.831208	682.316000
27.786681	3.195382	1.833210	682.816000
27.808033	3.186618	1.835283	683.316000
27.828931	3.178034	1.837355	683.817000
27.849708	3.169489	1.839254	684.316000
27.871421	3.161108	1.841084	684.816000
27.891929	3.152337	1.843066	685.316000
27.913837	3.143391	1.845103	685.816000
27.935483	3.134802	1.847189	686.316000
27.956466	3.125659	1.849213	686.816000
27.976851	3.116188	1.851194	687.316000
27.997196	3.106941	1.853153	687.816000
28.017563	3.097316	1.855154	688.316000
28.038211	3.087405	1.857119	688.816000
28.060234	3.077407	1.859061	689.316000
28.079563	3.067249	1.860946	689.816000
28.100105	3.057316	1.863010	690.316000
28.120704	3.046808	1.865074	690.816000
28.141396	3.036208	1.866986	691.316000
28.161502	3.025695	1.868948	691.816000
28.181010	3.014877	1.870896	692.316000
28.201364	3.003729	1.872876	692.816000
28.221996	2.992717	1.874927	693.316000
28.242474	2.981731	1.877007	693.817000
28.262645	2.971154	1.879026	694.316000
28.282498	2.960314	1.880848	694.816000
28.303130	2.949236	1.882750	695.316000
28.325742	2.938014	1.884828	695.816000
28.348806	2.926126	1.886906	696.316000
28.370741	2.914136	1.888983	696.816000
28.391475	2.902184	1.891061	697.316000
28.413052	2.889908	1.893104	697.816000
28.434254	2.877619	1.895220	698.316000
28.454825	2.864902	1.897060	698.816000
28.474448	2.851885	1.898721	699.316000
28.496737	2.838598	1.900327	699.816000
28.517533	2.825091	1.902098	700.316000
28.539498	2.811908	1.904176	700.816000
28.561548	2.798151	1.906193	701.316000
28.581285	2.784228	1.908037	701.816000
28.602085	2.770353	1.909786	702.316000
28.623241	2.756325	1.911608	702.816000
28.644955	2.742344	1.913757	703.316000
28.665307	2.728074	1.916026	703.816000
28.685496	2.713879	1.918048	704.316000
28.707261	2.699500	1.919848	704.816000
28.729591	2.685173	1.921609	705.316000
28.750062	2.670737	1.923499	705.816000
28.771674	2.656118	1.925440	706.316000
28.794096	2.641716	1.927286	706.816000
28.815231	2.626860	1.929095	707.316000
28.836102	2.612081	1.930888	707.816000
28.858264	2.597229	1.932613	708.317000
28.878380	2.582158	1.934361	708.816000
28.899451	2.566979	1.936177	709.316000
28.920840	2.551634	1.937991	709.816000
28.940127	2.536324	1.939833	710.316000
28.961631	2.520614	1.941434	710.816000
28.984672	2.505013	1.943046	711.316000
29.007641	2.489621	1.944648	711.816000
29.028993	2.474082	1.946167	712.316000
29.050347	2.458706	1.947557	712.816000
29.070097	2.443103	1.949028	713.316000
29.091798	2.427808	1.950624	713.816000
29.114179	2.412393	1.952307	714.316000
29.134168	2.396628	1.953908	714.816000
29.155236	2.381016	1.955462	715.316000
29.177600	2.365164	1.956903	715.816000
29.199152	2.349713	1.958245	716.316000
29.221468	2.334212	1.959492	716.816000
29.240782	2.318810	1.960776	717.316000
29.261471	2.303688	1.962102	717.816000
29.281188	2.288605	1.963323	718.317000
29.301091	2.273864	1.964593	718.816000
29.321530	2.259200	1.966046	719.316000
29.341835	2.244401	1.967380	719.816000
29.361419	2.230149	1.968615	720.316000
29.382440	2.216075	1.969758	720.816000
29.402870	2.201810	1.970881	721.317000
29.424170	2.187783	1.971935	721.816000
29.445108	2.174438	1.973142	722.316000
29.466805	2.161559	1.974263	722.816000
29.489038	2.148580	1.975344	723.316000
29.510568	2.135752	1.976192	723.817000
29.531431	2.122605	1.977053	724.316000
29.550927	2.110130	1.977930	724.816000
29.572865	2.098213	1.978997	725.316000
29.594472	2.086022	1.980037	725.816000
29.615318	2.073798	1.980940	726.316000
29.635764	2.062059	1.981899	726.816000
29.657543	2.050736	1.982814	727.316000
29.678479	2.039458	1.983581	727.816000
29.699871	2.028294	1.984263	728.316000
29.721604	2.017681	1.984847	728.816000
29.742355	2.007250	1.985682	729.316000
29.763097	1.996952	1.986558	729.816000
29.785022	1.987284	1.987271	730.316000
29.805718	1.978059	1.987973	730.816000
29.826725	1.968608	1.988735	731.316000
29.848953	1.959377	1.989282	731.816000
29.871472	1.950901	1.989845	732.316000
29.895184	1.942755	1.990470	732.816000
29.916400	1.934732	1.991134	733.316000
29.937863	1.926907	1.991868	733.816000
29.960614	1.919662	1.992697	734.316000
29.981963	1.912991	1.993458	734.816000
30.003093	1.906302	1.994228	735.316000
30.025102	1.899469	1.994805	735.816000
30.046086	1.893188	1.995324	736.316000
30.068556	1.887618	1.995780	736.817000
30.090676	1.882145	1.996260	737.317000
30.110962	1.877229	1.996708	737.816000
30.129792	1.872821	1.997090	738.316000
30.151178	1.869191	1.997507	738.816000
30.172315	1.865494	1.997849	739.316000
30.194025	1.862206	1.998243	739.816000
30.215597	1.859692	1.998636	740.316000
30.236538	1.857798	1.999009	740.816000
30.258932	1.855757	1.999372	741.316000
30.281603	1.853902	1.999653	741.816000
30.302670	1.852665	1.999839	742.317000
30.322372	1.851736	2.000198	742.816000
30.345157	1.851048	2.000471	743.316000
30.365167	1.851061	2.000576	743.816000
30.386915	1.851587	2.000867	744.316000
30.407404	1.852755	2.001208	744.816000
30.429706	1.854479	2.001556	745.316000
30.450135	1.856133	2.001797	745.816000
30.471728	1.858109	2.001907	746.316000
30.492181	1.860876	2.002012	746.816000
30.514098	1.864939	2.002275	747.317000
30.535254	1.869180	2.002497	747.816000
30.555213	1.873126	2.002810	748.316000
30.575999	1.877241	2.003065	748.816000
30.597639	1.881860	2.003274	749.317000
30.618632	1.887294	2.003502	749.816000
30.639216	1.892800	2.003748	750.316000
30.663910	1.899042	2.003965	750.816000
30.683612	1.905215	2.004141	751.316000
30.704977	1.911328	2.004329	751.816000
30.727115	1.917900	2.004645	752.316000
30.746454	1.925162	2.004894	752.816000
30.768351	1.933381	2.005028	753.316000
30.789682	1.942281	2.005188	753.816000
30.810073	1.951740	2.005497	754.316000
30.837161	1.961338	2.005810	754.817000
30.859758	1.970843	2.005904	755.316000
30.879996	1.980504	2.006007	755.816000
30.900893	1.991207	2.006224	756.316000
30.921379	2.003156	2.006347	756.817000
30.943671	2.016121	2.006356	757.316000
30.963931	2.029462	2.006526	757.816000
30.977690	2.042444	2.006762	758.316000
30.997967	2.055235	2.007183	758.816000
31.019113	2.067935	2.007493	759.317000
31.038471	2.081032	2.007761	759.816000
31.061294	2.094680	2.008001	760.316000
31.080024	2.108845	2.008283	760.816000
31.101259	2.122962	2.008615	761.317000
31.122921	2.137123	2.008789	761.816000
31.146326	2.151798	2.009161	762.316000
31.169537	2.167486	2.009491	762.816000
31.198863	2.184039	2.009844	763.316000
31.210987	2.201483	2.010214	763.817000
31.229094	2.219349	2.010549	764.316000
31.247939	2.237027	2.010816	764.816000
31.268469	2.254660	2.011138	765.316000
31.290858	2.272453	2.011523	765.817000
31.307827	2.290555	2.011922	766.316000
31.333151	2.309256	2.012430	766.816000
31.359760	2.328760	2.013032	767.316000
31.376120	2.348484	2.013691	767.816000
31.399159	2.368469	2.014468	768.317000
31.419481	2.388289	2.015087	768.816000
31.441404	2.408411	2.015615	769.316000
31.462086	2.429190	2.016014	769.816000
31.489705	2.450793	2.016405	770.316000
31.505251	2.473068	2.016857	770.816000
31.525558	2.495904	2.017428	771.316000
31.547369	2.518934	2.018119	771.816000
31.569134	2.541802	2.018824	772.317000
31.590260	2.564299	2.019631	772.816000
31.614022	2.586478	2.020410	773.316000
31.636332	2.608763	2.021329	773.816000
31.650904	2.631830	2.022329	774.316000
31.673298	2.655538	2.023269	774.816000
31.692380	2.679160	2.024193	775.316000
31.712219	2.702899	2.025014	775.816000
31.732257	2.726912	2.025899	776.316000
31.757871	2.750586	2.026806	776.817000
31.779920	2.774115	2.027881	777.316000
31.796622	2.797011	2.028886	777.816000
31.821124	2.820050	2.029781	778.316000
31.842389	2.843225	2.030715	778.816000
31.866711	2.866254	2.031787	779.316000
31.889876	2.889826	2.032832	779.816000
31.914079	2.913967	2.033923	780.316000
31.935494	2.938488	2.035129	780.816000
31.954150	2.963150	2.036359	781.316000
31.977502	2.987493	2.037634	781.816000
32.000400	3.011563	2.038954	782.316000
32.019095	3.035201	2.040327	782.816000
32.041680	3.058777	2.041685	783.316000
32.064472	3.081864	2.043002	783.816000
32.082513	3.104633	2.044436	784.316000
32.101839	3.127205	2.045851	784.817000
32.123669	3.149689	2.047061	785.316000
32.144314	3.171655	2.048389	785.817000
32.163735	3.193622	2.049900	786.316000
32.186081	3.215231	2.051542	786.816000
32.209674	3.236150	2.053078	787.316000
32.230292	3.256544	2.054684	787.816000
32.249532	3.276448	2.056075	788.316000
32.270516	3.295388	2.057511	788.816000
32.291369	3.314169	2.059077	789.316000
32.314465	3.333372	2.060675	789.816000
32.338743	3.352856	2.062192	790.316000
32.358821	3.372192	2.063797	790.816000
32.377951	3.391172	2.065460	791.316000
32.400662	3.409431	2.067169	791.816000
32.422702	3.427136	2.068658	792.316000
32.444783	3.444372	2.070153	792.816000
32.465526	3.460616	2.071827	793.316000
32.487218	3.476397	2.073542	793.816000
32.509139	3.492180	2.075167	794.316000
32.533049	3.507905	2.076894	794.816000
32.551744	3.523409	2.078738	795.316000
32.574539	3.538474	2.080549	795.817000
32.596379	3.553399	2.082365	796.316000
32.619589	3.568133	2.084058	796.816000
32.640567	3.582626	2.085611	797.316000
32.662997	3.596338	2.087155	797.817000
32.685511	3.609549	2.089034	798.316000
32.707859	3.622544	2.091012	798.816000
32.728971	3.635036	2.092906	799.316000
32.751560	3.647118	2.094649	799.816000
32.773117	3.658903	2.096421	800.316000
32.794302	3.670631	2.098288	800.816000
32.816248	3.682330	2.100131	801.316000
32.839005	3.693702	2.101897	801.816000
32.862735	3.704587	2.103654	802.317000
32.885151	3.715022	2.105447	802.816000
32.907419	3.724744	2.107273	803.316000
32.929815	3.734056	2.109139	803.817000
32.952171	3.743207	2.111119	804.316000
32.974863	3.752303	2.112900	804.816000
32.998987	3.761382	2.114677	805.316000
33.023147	3.770510	2.116326	805.817000
33.045018	3.779686	2.118013	806.316000
33.066995	3.788270	2.119764	806.816000
33.090054	3.796270	2.121603	807.316000
33.113788	3.803492	2.123566	807.816000
33.134914	3.810544	2.125461	808.316000
33.155196	3.817443	2.127243	808.816000
33.177565	3.824710	2.129133	809.316000
33.200394	3.831871	2.130828	809.816000
33.222913	3.839035	2.132644	810.316000
33.245367	3.845645	2.134554	810.816000
33.267434	3.851401	2.136530	811.317000
33.289736	3.856693	2.138241	811.816000
33.313531	3.862009	2.139963	812.316000
33.335563	3.867974	2.141540	812.816000
33.359371	3.874195	2.143249	813.316000
33.383591	3.880165	2.145163	813.816000
33.407657	3.885350	2.147057	814.316000
33.429890	3.889914	2.148872	814.817000
33.451385	3.894214	2.150602	815.316000
33.473618	3.898548	2.152457	815.816000
33.497806	3.903466	2.154196	816.316000
33.522940	3.908285	2.155985	816.816000
33.545563	3.912356	2.157881	817.316000
33.567081	3.915835	2.159848	817.817000
33.589847	3.919087	2.161699	818.316000
33.611580	3.922767	2.163488	818.817000
33.634492	3.927134	2.165410	819.316000
33.657049	3.931373	2.167365	819.816000
33.679337	3.935081	2.169214	820.316000
33.703302	3.938052	2.171141	820.816000
33.725314	3.940978	2.173004	821.316000
33.746680	3.944498	2.174812	821.816000
33.768093	3.948005	2.176665	822.316000
33.792230	3.951216	2.178515	822.816000
33.815114	3.953848	2.180257	823.316000
33.837445	3.956031	2.182028	823.816000
33.859427	3.957834	2.183885	824.316000
33.883414	3.959857	2.185733	824.816000
33.908063	3.961986	2.187500	825.316000
33.932205	3.963757	2.189178	825.816000
33.954556	3.965050	2.190903	826.316000
33.977108	3.965942	2.192791	826.817000
34.000852	3.967008	2.194645	827.316000
34.026585	3.968181	2.196361	827.817000
34.048486	3.969075	2.198176	828.316000
34.071641	3.969477	2.199872	828.816000
34.094153	3.969640	2.201524	829.316000
34.116186	3.969791	2.203260	829.816000
34.139392	3.970439	2.205108	830.316000
34.163870	3.970890	2.207065	830.816000
34.185623	3.971120	2.209017	831.316000
34.208672	3.971224	2.210933	831.816000
34.229668	3.971297	2.212862	832.316000
34.250852	3.970923	2.214907	832.816000
34.273301	3.970377	2.216918	833.316000
34.296904	3.970145	2.218806	833.816000
34.318794	3.969956	2.220568	834.316000
34.341065	3.968853	2.222138	834.817000
34.363215	3.967602	2.223955	835.316000
34.384972	3.966951	2.225873	835.817000
34.406776	3.966162	2.227743	836.316000
34.430525	3.965043	2.229384	836.817000
34.453715	3.964149	2.231057	837.316000
34.476104	3.963867	2.232722	837.816000
34.498039	3.963129	2.234505	838.316000
34.520462	3.961987	2.236160	838.817000
34.543459	3.961122	2.237918	839.316000
34.567102	3.959898	2.239603	839.816000
34.591022	3.958178	2.241222	840.316000
34.613538	3.956768	2.242830	840.816000
34.635767	3.955760	2.244484	841.316000
34.657320	3.954602	2.246427	841.816000
34.679578	3.952800	2.248172	842.316000
34.701648	3.950972	2.249938	842.816000
34.724111	3.949793	2.251698	843.316000
34.746111	3.947442	2.253399	843.816000
34.768506	3.944569	2.255103	844.316000
34.791415	3.942287	2.256914	844.816000
34.813156	3.940331	2.258561	845.316000
34.835608	3.937668	2.260182	845.816000
34.859487	3.935084	2.261951	846.316000
34.882384	3.932513	2.263732	846.816000
34.904362	3.929768	2.265692	847.316000
34.926681	3.927034	2.267588	847.817000
34.948430	3.924607	2.269316	848.316000
34.973181	3.921605	2.270918	848.816000
34.996057	3.918641	2.272624	849.316000
35.017377	3.916026	2.274325	849.817000
35.039669	3.913154	2.276066	850.316000
35.061371	3.910773	2.277803	850.816000
35.084241	3.908462	2.279543	851.316000
35.107098	3.905482	2.281165	851.816000
35.130519	3.901991	2.282835	852.316000
35.153382	3.899236	2.284608	852.816000
35.175338	3.896560	2.286425	853.316000
35.196555	3.893348	2.288197	853.816000
35.218012	3.890338	2.289937	854.317000
35.240437	3.886801	2.291608	854.816000
35.263126	3.883127	2.293318	855.316000
35.286173	3.879608	2.295130	855.817000
35.307375	3.876202	2.296978	856.316000
35.328518	3.872775	2.298615	856.817000
35.352499	3.868848	2.300198	857.316000
35.373690	3.864719	2.301861	857.816000
35.397299	3.860276	2.303448	858.316000
35.419027	3.855866	2.305006	858.816000
35.443329	3.851618	2.306630	859.316000
35.468157	3.847101	2.308518	859.816000
35.487015	3.842555	2.310369	860.316000
35.508183	3.837458	2.312274	860.816000
35.528485	3.832724	2.314104	861.316000
35.548638	3.827547	2.315871	861.816000
35.571838	3.822471	2.317585	862.316000
35.593681	3.816917	2.319266	862.816000
35.617843	3.811904	2.321012	863.316000
35.639078	3.807069	2.322743	863.816000
35.659391	3.802368	2.324517	864.316000
35.682424	3.797583	2.326161	864.816000
35.704196	3.792447	2.327708	865.316000
35.723853	3.786407	2.329188	865.817000
35.747731	3.780117	2.330977	866.316000
35.773813	3.773581	2.332807	866.817000
35.791270	3.766814	2.334451	867.316000
35.809165	3.760863	2.336100	867.816000
35.829319	3.755224	2.337876	868.316000
35.851728	3.750207	2.339473	868.816000
35.872052	3.745015	2.341029	869.316000
35.896679	3.740150	2.342473	869.816000
35.924125	3.734658	2.343978	870.316000
35.941784	3.729068	2.345659	870.817000
35.967892	3.722852	2.347375	871.316000
35.989997	3.716774	2.348912	871.816000
36.005876	3.709935	2.350623	872.316000
36.025246	3.703207	2.352183	872.816000
36.045316	3.696277	2.353962	873.317000
36.067880	3.690066	2.355685	873.816000
36.083878	3.684475	2.357477	874.316000
36.108680	3.678748	2.359261	874.816000
36.129322	3.673375	2.360996	875.316000
36.150217	3.667386	2.362596	875.816000
36.170701	3.661518	2.364145	876.316000
36.193195	3.655290	2.365775	876.816000
36.217067	3.649088	2.367410	877.316000
36.244176	3.642976	2.369005	877.816000
36.273417	3.636907	2.370557	878.316000
36.281609	3.630275	2.372179	878.816000
36.310484	3.623200	2.373961	879.316000
36.338299	3.616626	2.375719	879.817000
36.355931	3.609358	2.377453	880.316000
36.376310	3.602846	2.379254	880.816000
36.401639	3.596035	2.381100	881.316000
36.424465	3.589359	2.382988	881.816000
36.448747	3.582793	2.384625	882.316000
36.470775	3.575329	2.386125	882.816000
36.492174	3.568207	2.387745	883.316000
36.512973	3.560667	2.389367	883.816000
36.536412	3.553469	2.390866	884.316000
36.558952	3.547326	2.392378	884.816000
36.580509	3.540805	2.393937	885.317000
36.601132	3.534430	2.395585	885.816000
36.616931	3.527977	2.397204	886.317000
36.642572	3.521091	2.398837	886.816000
36.657223	3.513948	2.400508	887.316000
36.677227	3.505988	2.402314	887.816000
36.698966	3.498479	2.404233	888.316000
36.723495	3.490891	2.406184	888.816000
36.741962	3.482390	2.407930	889.316000
36.766893	3.474363	2.409582	889.816000
36.784543	3.466633	2.411215	890.316000
36.805626	3.458117	2.412808	890.816000
36.832024	3.450138	2.414226	891.317000
36.853180	3.442213	2.415700	891.816000
36.872326	3.433864	2.417218	892.316000
36.894753	3.425735	2.418825	892.816000
36.917254	3.416804	2.420573	893.316000
36.939507	3.407363	2.422360	893.816000
36.960016	3.397607	2.424086	894.316000
36.982171	3.388459	2.425649	894.816000
37.008700	3.379638	2.427086	895.316000
37.028174	3.370224	2.428764	895.816000
37.049178	3.361539	2.430556	896.317000
37.073753	3.352581	2.432327	896.816000
37.096154	3.344061	2.433945	897.316000
37.118439	3.335236	2.435671	897.816000
37.144752	3.325667	2.437335	898.316000
37.160459	3.316618	2.439013	898.817000
37.184492	3.306900	2.440708	899.316000
37.205181	3.297939	2.442586	899.817000
37.223276	3.288964	2.444292	900.316000
37.246594	3.279773	2.445941	900.816000
37.268670	3.271781	2.447680	901.316000
37.288448	3.263504	2.449460	901.816000
37.313596	3.255630	2.451141	902.316000
37.337294	3.247522	2.452705	902.816000
37.356586	3.238822	2.454415	903.316000
37.376774	3.231463	2.456220	903.816000
37.399332	3.224119	2.458051	904.316000
37.419743	3.217617	2.459837	904.816000
37.443466	3.211085	2.461665	905.316000
37.462073	3.202908	2.463481	905.816000
37.484589	3.195088	2.465374	906.316000
37.508619	3.186513	2.467047	906.816000
37.529161	3.177834	2.468728	907.316000
37.550484	3.169715	2.470514	907.816000
37.571649	3.160618	2.472205	908.316000
37.593606	3.152186	2.473930	908.816000
37.614725	3.143723	2.475618	909.316000
37.636985	3.133873	2.477117	909.816000
37.659905	3.123921	2.478741	910.316000
37.683398	3.112769	2.480405	910.816000
37.706035	3.101797	2.482142	911.316000
37.726415	3.091694	2.483986	911.816000
37.748117	3.081896	2.485554	912.317000
37.769940	3.075223	2.487317	912.816000
37.793203	3.068330	2.489279	913.316000
37.813787	3.061830	2.491307	913.816000
37.835127	3.055308	2.493210	914.316000
37.858887	3.048183	2.495066	914.816000
37.879076	3.041017	2.496858	915.316000
37.899863	3.032621	2.498570	915.816000
37.921237	3.024252	2.500198	916.317000
37.943395	3.015103	2.501703	916.817000
37.965238	3.006391	2.503262	917.316000
37.986647	2.996887	2.504848	917.816000
38.009717	2.988025	2.506577	918.316000
38.030991	2.978608	2.508180	918.816000
38.053897	2.970351	2.509929	919.316000
38.076049	2.961403	2.511818	919.817000
38.095916	2.952815	2.513673	920.316000
38.119086	2.943933	2.515402	920.816000
38.139131	2.934791	2.517212	921.316000
38.159128	2.924945	2.519160	921.817000
38.180004	2.915674	2.521103	922.316000
38.200510	2.906297	2.522859	922.816000
38.219987	2.897592	2.524677	923.317000
38.241105	2.889233	2.526444	923.816000
38.261547	2.881338	2.528073	924.317000
38.283144	2.872392	2.529683	924.816000
38.305545	2.862988	2.531420	925.316000
38.326027	2.852566	2.533287	925.816000
38.346773	2.842069	2.534999	926.317000
38.369821	2.831889	2.536733	926.816000
38.391569	2.821189	2.538391	927.316000
38.412473	2.811320	2.540106	927.816000
38.433719	2.801484	2.541895	928.316000
38.455520	2.791947	2.543783	928.816000
38.479290	2.781788	2.545663	929.316000
38.502733	2.773189	2.547514	929.816000
38.524321	2.764556	2.549406	930.316000
38.545222	2.756015	2.551181	930.816000
38.568955	2.746920	2.552972	931.316000
38.591381	2.738366	2.554862	931.817000
38.613037	2.729084	2.556894	932.316000
38.631850	2.720175	2.558629	932.816000
38.651996	2.710982	2.560409	933.316000
38.673386	2.703238	2.562171	933.816000
38.695083	2.695492	2.564085	934.316000
38.717486	2.688371	2.566113	934.816000
38.738508	2.680509	2.568051	935.316000
38.760675	2.672933	2.569985	935.816000
38.783531	2.664364	2.571790	936.316000
38.805651	2.656086	2.573679	936.816000
38.826672	2.646980	2.575645	937.316000
38.847960	2.638462	2.577509	937.816000
38.872738	2.628967	2.579431	938.316000
38.896073	2.620475	2.581194	938.816000
38.917493	2.612036	2.582890	939.316000
38.938689	2.604696	2.584794	939.816000
38.960949	2.597569	2.586766	940.316000
38.983468	2.591716	2.588714	940.817000
39.006546	2.585679	2.590792	941.316000
39.030036	2.580509	2.593009	941.817000
