Data run started at:  Thursday, October 19, 2017	2:43:50 PM
magnet(A)	lockin1(V)	lockin2(V)	time (sec)
6.807926	0.488897	0.439362	182.785000
6.826453	0.504734	0.440125	183.285000
6.847372	0.518634	0.441344	183.785000
6.866775	0.529956	0.442830	184.285000
6.885401	0.539629	0.444202	184.785000
6.905092	0.547244	0.445444	185.286000
6.925286	0.552970	0.446961	185.785000
6.944568	0.557034	0.448679	186.285000
6.963867	0.559213	0.450272	186.785000
6.983052	0.559390	0.451785	187.286000
7.002348	0.557614	0.453588	187.785000
7.022571	0.553977	0.455351	188.285000
7.043817	0.548973	0.457022	188.785000
7.063173	0.542312	0.458825	189.285000
7.082755	0.534433	0.460530	189.785000
7.101269	0.525553	0.462165	190.285000
7.119662	0.515599	0.464022	190.785000
7.140591	0.504740	0.465815	191.285000
7.159167	0.492877	0.467778	191.785000
7.176953	0.480037	0.470035	192.285000
7.194882	0.466609	0.471764	192.785000
7.213178	0.452862	0.473553	193.286000
7.234089	0.438678	0.475257	193.785000
7.253104	0.423969	0.477125	194.285000
7.271252	0.409025	0.478968	194.785000
7.290354	0.393738	0.480666	195.286000
7.309367	0.378264	0.482486	195.785000
7.329092	0.362417	0.484321	196.286000
7.348269	0.346251	0.486260	196.785000
7.366373	0.330120	0.488054	197.285000
7.385169	0.314455	0.489970	197.785000
7.402905	0.299428	0.491705	198.285000
7.422439	0.284607	0.493145	198.785000
7.442248	0.270466	0.494358	199.285000
7.461331	0.257414	0.495304	199.785000
7.480817	0.245614	0.496380	200.285000
7.500424	0.234934	0.497343	200.785000
7.520370	0.225983	0.498226	201.285000
7.540488	0.219418	0.499067	201.785000
7.559986	0.215646	0.499678	202.285000
7.580045	0.214601	0.500183	202.785000
7.600728	0.216807	0.500561	203.285000
7.622258	0.222371	0.500913	203.785000
7.640577	0.231238	0.501338	204.285000
7.659515	0.243102	0.501779	204.785000
7.679146	0.257613	0.502129	205.285000
7.700253	0.274963	0.502311	205.785000
7.721955	0.295373	0.502693	206.286000
7.742328	0.318334	0.503177	206.785000
7.764330	0.343246	0.503842	207.286000
7.783862	0.369788	0.504470	207.785000
7.804857	0.397373	0.505095	208.286000
7.826723	0.425745	0.505662	208.785000
7.848199	0.454643	0.506461	209.285000
7.869858	0.483308	0.507487	209.785000
7.888773	0.511309	0.508599	210.285000
7.910593	0.538604	0.509827	210.785000
7.931079	0.564821	0.511052	211.285000
7.952588	0.589643	0.512354	211.785000
7.972684	0.612817	0.513679	212.285000
7.993729	0.634140	0.514984	212.785000
8.014850	0.653355	0.516276	213.286000
8.035040	0.670599	0.517676	213.785000
8.057964	0.685967	0.519071	214.285000
8.076362	0.699678	0.520556	214.785000
8.094666	0.711567	0.522078	215.285000
8.114011	0.721786	0.523641	215.785000
8.133536	0.730259	0.525217	216.285000
8.152136	0.736960	0.526891	216.785000
8.170370	0.741825	0.528517	217.285000
8.190078	0.744938	0.530037	217.785000
8.209253	0.746296	0.531550	218.285000
8.227713	0.746111	0.533049	218.785000
8.247154	0.744718	0.534900	219.285000
8.267148	0.742138	0.536652	219.785000
8.287131	0.738073	0.538297	220.285000
8.306206	0.733054	0.539836	220.786000
8.326351	0.726908	0.541363	221.285000
8.344772	0.719347	0.542933	221.785000
8.364663	0.710842	0.544828	222.285000
8.383999	0.701385	0.546892	222.785000
8.405413	0.690953	0.548719	223.285000
8.425127	0.679487	0.550343	223.785000
8.444241	0.666975	0.552025	224.286000
8.463409	0.653867	0.553688	224.785000
8.481724	0.640135	0.555362	225.286000
8.502555	0.625689	0.557200	225.785000
8.522574	0.611009	0.559000	226.285000
8.541959	0.596215	0.560929	226.785000
8.559363	0.581311	0.562941	227.285000
8.578308	0.565658	0.565124	227.785000
8.598796	0.549903	0.567426	228.285000
8.618884	0.533560	0.569392	228.785000
8.638356	0.516763	0.571310	229.285000
8.658769	0.499959	0.573357	229.786000
8.678089	0.483091	0.575275	230.285000
8.697598	0.465583	0.577371	230.785000
8.718121	0.447664	0.579603	231.285000
8.735587	0.429495	0.581725	231.785000
8.757402	0.411540	0.583722	232.285000
8.777154	0.393737	0.585637	232.785000
8.796257	0.376017	0.587635	233.285000
8.817114	0.358160	0.589507	233.785000
8.835748	0.340650	0.591222	234.285000
8.855167	0.323618	0.592882	234.785000
8.875072	0.306881	0.594415	235.286000
8.894947	0.290450	0.595818	235.785000
8.914078	0.274160	0.597056	236.285000
8.933430	0.258214	0.598129	236.785000
8.954571	0.243606	0.599065	237.285000
8.972586	0.230386	0.599846	237.785000
8.992043	0.218570	0.600616	238.285000
9.011457	0.208630	0.601273	238.785000
9.028816	0.201127	0.601621	239.285000
9.046219	0.196188	0.601924	239.785000
9.065112	0.193969	0.602220	240.285000
9.084094	0.194769	0.602433	240.785000
9.100787	0.198694	0.602539	241.285000
9.119427	0.205424	0.602783	241.785000
9.138029	0.214831	0.602976	242.285000
9.157580	0.226534	0.602991	242.786000
9.176893	0.240797	0.603016	243.285000
9.195757	0.257387	0.603225	243.785000
9.216547	0.276063	0.603430	244.285000
9.235294	0.296958	0.603712	244.785000
9.253482	0.320259	0.604070	245.285000
9.272922	0.345707	0.604370	245.785000
9.291858	0.372956	0.604519	246.285000
9.311851	0.401278	0.604858	246.785000
9.330370	0.430648	0.605501	247.285000
9.349474	0.460709	0.606254	247.785000
9.368628	0.490849	0.607165	248.285000
9.389235	0.520978	0.608105	248.785000
9.408999	0.550905	0.609015	249.285000
9.428012	0.580839	0.610068	249.785000
9.446684	0.610798	0.611179	250.285000
9.464897	0.640368	0.612184	250.785000
9.484399	0.669160	0.613143	251.285000
9.503823	0.696935	0.614239	251.785000
9.524191	0.723442	0.615482	252.285000
9.545378	0.748270	0.616551	252.786000
9.566486	0.772040	0.617612	253.285000
9.583759	0.795354	0.618751	253.785000
9.602502	0.817934	0.619900	254.286000
9.620639	0.839495	0.621054	254.785000
9.639740	0.859943	0.622264	255.285000
9.659956	0.879182	0.623419	255.785000
9.680938	0.897117	0.624669	256.285000
9.700866	0.914118	0.625991	256.785000
9.720631	0.930285	0.627388	257.286000
9.741082	0.945736	0.628895	257.785000
9.762525	0.960166	0.630195	258.286000
9.782896	0.973437	0.631517	258.785000
9.803430	0.985868	0.632920	259.285000
9.822641	0.997068	0.634482	259.785000
9.844210	1.006806	0.636011	260.285000
9.866107	1.015971	0.637437	260.785000
9.885832	1.024441	0.638929	261.285000
9.905364	1.031876	0.640457	261.786000
9.924448	1.038258	0.642136	262.285000
9.944514	1.043475	0.643924	262.785000
9.965735	1.047901	0.645770	263.285000
9.985419	1.051419	0.647540	263.785000
10.004126	1.054077	0.649067	264.285000
10.024130	1.055820	0.650388	264.785000
10.043908	1.056449	0.651752	265.286000
10.063911	1.056293	0.653119	265.785000
10.081889	1.055099	0.654661	266.285000
10.100933	1.053015	0.656206	266.785000
10.120415	1.050342	0.657863	267.285000
10.137909	1.046890	0.659442	267.785000
10.157019	1.042752	0.661020	268.286000
10.176037	1.037769	0.662605	268.785000
10.195697	1.031701	0.664119	269.285000
10.213754	1.025126	0.665646	269.785000
10.233216	1.017662	0.667291	270.285000
10.253900	1.009423	0.668999	270.785000
10.274655	1.000416	0.670716	271.285000
10.294957	0.990845	0.672391	271.785000
10.314505	0.980550	0.674294	272.285000
10.333840	0.969654	0.676232	272.785000
10.353480	0.958195	0.677970	273.285000
10.372069	0.945889	0.679753	273.785000
10.393381	0.932799	0.681590	274.285000
10.413058	0.919230	0.683592	274.786000
10.432174	0.905178	0.685509	275.285000
10.457586	0.890598	0.687340	275.785000
10.475697	0.875599	0.689164	276.285000
10.496440	0.859840	0.691062	276.785000
10.517863	0.843673	0.692887	277.285000
10.539163	0.827179	0.694854	277.785000
10.559524	0.810597	0.696835	278.285000
10.579454	0.793578	0.698827	278.785000
10.597293	0.776185	0.700822	279.286000
10.618441	0.758622	0.702814	279.785000
10.639546	0.740804	0.704851	280.285000
10.660089	0.722693	0.706913	280.785000
10.680682	0.704443	0.708911	281.285000
10.704563	0.685736	0.710910	281.785000
10.722954	0.666985	0.713088	282.285000
10.745678	0.648042	0.715454	282.785000
10.764036	0.628961	0.717655	283.285000
10.781318	0.609653	0.719672	283.785000
10.798870	0.590074	0.721709	284.285000
10.821375	0.570233	0.723901	284.785000
10.843600	0.550248	0.726118	285.285000
10.861634	0.530160	0.728307	285.785000
10.885169	0.509982	0.730440	286.285000
10.906979	0.489695	0.732560	286.785000
10.925232	0.469387	0.734589	287.285000
10.944056	0.449141	0.736589	287.785000
10.961890	0.429145	0.738525	288.285000
10.981043	0.409166	0.740468	288.785000
10.999460	0.389815	0.742336	289.286000
11.031764	0.370543	0.744026	289.785000
11.048789	0.351684	0.745659	290.285000
11.058548	0.332801	0.747266	290.785000
11.074921	0.313792	0.748731	291.285000
11.089753	0.295324	0.750087	291.785000
11.112107	0.277509	0.751320	292.285000
11.135572	0.259917	0.752038	292.785000
11.153487	0.243230	0.752462	293.285000
11.173285	0.227842	0.752943	293.786000
11.190177	0.213739	0.753528	294.285000
11.209021	0.201450	0.753888	294.786000
11.227640	0.190983	0.754110	295.285000
11.246821	0.182804	0.754335	295.785000
11.264723	0.176446	0.754357	296.286000
11.283083	0.172568	0.754348	296.785000
11.301373	0.171411	0.754363	297.285000
11.323100	0.172695	0.754439	297.785000
11.340826	0.176168	0.754660	298.285000
11.358309	0.181900	0.754937	298.785000
11.378369	0.189510	0.755026	299.285000
11.396343	0.199123	0.755149	299.785000
11.415680	0.210696	0.754976	300.286000
11.436940	0.223819	0.754884	300.786000
11.457138	0.238651	0.754837	301.285000
11.477259	0.255325	0.754934	301.785000
11.497261	0.273809	0.755096	302.285000
11.512837	0.294287	0.755118	302.785000
11.533544	0.316696	0.754984	303.285000
11.553608	0.340949	0.754960	303.785000
11.573207	0.366889	0.755090	304.285000
11.591237	0.394396	0.755460	304.785000
11.609534	0.423821	0.755736	305.285000
11.628215	0.454272	0.756187	305.785000
11.647011	0.485137	0.756858	306.285000
11.667707	0.516358	0.757595	306.785000
11.686162	0.548063	0.758344	307.285000
11.704794	0.580063	0.759076	307.785000
11.724244	0.611941	0.759918	308.285000
11.743133	0.643823	0.760561	308.785000
11.762684	0.675740	0.761227	309.285000
11.781131	0.707475	0.762150	309.785000
11.803273	0.738759	0.763073	310.285000
11.820143	0.769507	0.763959	310.786000
11.841087	0.799810	0.764903	311.285000
11.859390	0.829535	0.765907	311.785000
11.877243	0.858778	0.766822	312.285000
11.896017	0.887344	0.767818	312.785000
11.916689	0.915007	0.768986	313.285000
11.935248	0.941586	0.770051	313.785000
11.954717	0.967362	0.771172	314.285000
11.973689	0.992584	0.772262	314.786000
11.994020	1.017256	0.773312	315.285000
12.013685	1.041138	0.774362	315.785000
12.034608	1.064426	0.775453	316.285000
12.053820	1.086983	0.776612	316.785000
12.073117	1.108829	0.777949	317.285000
12.091324	1.130119	0.779241	317.785000
12.112938	1.150677	0.780483	318.285000
12.133000	1.170774	0.781719	318.785000
12.153022	1.190240	0.782906	319.285000
12.171480	1.208606	0.784284	319.785000
12.192135	1.226112	0.785579	320.286000
12.212634	1.243200	0.786972	320.785000
12.231030	1.259709	0.788397	321.285000
12.250789	1.275982	0.789816	321.785000
12.270419	1.291545	0.791404	322.285000
12.290663	1.306381	0.792951	322.785000
12.310320	1.321107	0.794454	323.285000
12.329050	1.335003	0.796053	323.786000
12.347403	1.347984	0.797468	324.285000
12.365963	1.360292	0.798989	324.786000
12.385352	1.371897	0.800599	325.285000
12.405981	1.383277	0.801997	325.785000
12.426090	1.394282	0.803233	326.285000
12.445783	1.404746	0.804666	326.785000
12.465326	1.414708	0.806015	327.286000
12.484622	1.424116	0.807296	327.785000
12.505406	1.432773	0.808641	328.285000
12.523870	1.441053	0.810054	328.785000
12.541503	1.449206	0.811500	329.285000
12.560589	1.456883	0.812946	329.785000
12.581687	1.463838	0.814440	330.285000
12.602626	1.470612	0.815736	330.785000
12.622244	1.476854	0.817134	331.285000
12.642841	1.482513	0.818360	331.785000
12.662489	1.487779	0.819813	332.285000
12.682032	1.492787	0.821255	332.785000
12.702911	1.497387	0.822708	333.285000
12.721798	1.501674	0.824110	333.785000
12.740126	1.505994	0.825469	334.285000
12.758516	1.510079	0.826959	334.785000
12.778591	1.514013	0.828342	335.285000
12.798002	1.517141	0.829753	335.785000
12.818319	1.520142	0.831218	336.285000
12.836811	1.523068	0.832557	336.785000
12.855757	1.525216	0.833903	337.285000
12.873629	1.527050	0.835174	337.785000
12.892897	1.528284	0.836510	338.285000
12.911987	1.529281	0.837938	338.785000
12.932410	1.530150	0.839510	339.286000
12.952693	1.530577	0.841002	339.785000
12.972827	1.530653	0.842471	340.285000
12.993236	1.530723	0.843970	340.785000
13.013927	1.530736	0.845533	341.285000
13.035405	1.530507	0.847061	341.785000
13.054632	1.529650	0.848585	342.285000
13.075468	1.528367	0.850138	342.785000
13.096142	1.526626	0.851544	343.285000
13.115487	1.524584	0.852862	343.785000
13.134542	1.522576	0.854235	344.285000
13.152924	1.520072	0.855705	344.785000
13.173078	1.517366	0.857190	345.285000
13.193941	1.514478	0.858841	345.785000
13.214722	1.511126	0.860575	346.285000
13.235227	1.507541	0.862274	346.786000
13.255916	1.503685	0.863820	347.285000
13.277458	1.499718	0.865356	347.785000
13.298845	1.495664	0.867036	348.285000
13.318571	1.490971	0.868803	348.785000
13.338375	1.485931	0.870551	349.285000
13.358785	1.480079	0.872138	349.785000
13.378873	1.473913	0.873719	350.285000
13.398842	1.467531	0.875341	350.785000
13.417427	1.460534	0.877027	351.285000
13.436560	1.453462	0.878811	351.785000
13.455530	1.445998	0.880637	352.285000
