Data run started at:  Thursday, October 19, 2017	4:09:49 PM
magnet(A)	lockin1(V)	lockin2(V)	time (sec)
1.673254	0.421061	0.121689	57.342000
1.694878	0.419728	0.122853	57.842000
1.716072	0.418643	0.124008	58.342000
1.738168	0.417727	0.125181	58.842000
1.759207	0.416661	0.126564	59.342000
1.780950	0.415282	0.128038	59.843000
1.803081	0.414083	0.129424	60.342000
1.824484	0.412940	0.130918	60.842000
1.845035	0.412011	0.132418	61.342000
1.867542	0.410962	0.133922	61.842000
1.888547	0.409814	0.135343	62.342000
1.908859	0.408911	0.136837	62.842000
1.931351	0.407937	0.138407	63.342000
1.953091	0.406636	0.139913	63.842000
1.976027	0.405383	0.141382	64.342000
1.998205	0.404283	0.143071	64.842000
2.020248	0.403022	0.144851	65.342000
2.040823	0.401844	0.146443	65.842000
2.063083	0.400766	0.147655	66.342000
2.084088	0.399499	0.148844	66.842000
2.104155	0.398497	0.150156	67.342000
2.126450	0.397444	0.151649	67.842000
2.149058	0.395879	0.152957	68.342000
2.170498	0.393974	0.154325	68.842000
2.190487	0.392367	0.155849	69.342000
2.211705	0.390794	0.157443	69.843000
2.233318	0.389476	0.158862	70.342000
2.255920	0.388464	0.160222	70.842000
2.278613	0.387475	0.161730	71.342000
2.301004	0.386587	0.163261	71.842000
2.321276	0.385677	0.164577	72.342000
2.341018	0.384437	0.165781	72.842000
2.363832	0.383290	0.167099	73.342000
2.383511	0.382458	0.168546	73.842000
2.403833	0.381679	0.170043	74.342000
2.424670	0.380714	0.171446	74.842000
2.447116	0.379781	0.173033	75.342000
2.468069	0.379322	0.174802	75.842000
2.488751	0.378687	0.176547	76.342000
2.508456	0.377487	0.178121	76.842000
2.529309	0.375951	0.179749	77.342000
2.549919	0.374300	0.181122	77.842000
2.569598	0.372605	0.182564	78.342000
2.589738	0.371251	0.184016	78.842000
2.611459	0.370534	0.185392	79.342000
2.635333	0.370086	0.186666	79.842000
2.655115	0.369378	0.187788	80.342000
2.674643	0.368351	0.189122	80.843000
2.696898	0.367470	0.190493	81.342000
2.717917	0.366423	0.192064	81.842000
2.739406	0.365711	0.193512	82.342000
2.760749	0.365138	0.194794	82.842000
2.781198	0.364761	0.196283	83.343000
2.802668	0.364659	0.197670	83.842000
2.824377	0.364030	0.198898	84.343000
2.844718	0.362969	0.200293	84.842000
2.865750	0.361210	0.201801	85.343000
2.887599	0.359438	0.203154	85.842000
2.908200	0.357708	0.204576	86.342000
2.929513	0.356303	0.206204	86.842000
2.952190	0.355792	0.207745	87.342000
2.972748	0.355813	0.209126	87.842000
2.993976	0.356101	0.210471	88.342000
3.016174	0.355532	0.211902	88.843000
3.038195	0.354273	0.213348	89.342000
3.061081	0.352303	0.214831	89.842000
3.085272	0.349815	0.216136	90.342000
3.108617	0.347819	0.217510	90.843000
3.129156	0.346631	0.218845	91.342000
3.150262	0.346422	0.220222	91.842000
3.171381	0.346944	0.221721	92.342000
3.193276	0.347699	0.223157	92.842000
3.215312	0.347467	0.224621	93.342000
3.238062	0.346389	0.226297	93.842000
3.258408	0.344411	0.227888	94.342000
3.277698	0.341790	0.229331	94.842000
3.299268	0.339330	0.230717	95.342000
3.320782	0.337688	0.231965	95.842000
3.342987	0.337500	0.233125	96.342000
3.365188	0.338807	0.234252	96.842000
3.388110	0.340858	0.235618	97.342000
3.411065	0.342441	0.237201	97.842000
3.433252	0.343141	0.238895	98.342000
3.455276	0.342320	0.240637	98.842000
3.477332	0.340102	0.242363	99.342000
3.500507	0.336934	0.243880	99.842000
3.522888	0.333224	0.245442	100.342000
3.543497	0.329757	0.246920	100.842000
3.564624	0.327565	0.248247	101.342000
3.585983	0.326951	0.249540	101.842000
3.610144	0.328188	0.250999	102.342000
3.634330	0.330620	0.252344	102.843000
3.655657	0.333696	0.253639	103.342000
3.676829	0.336193	0.255135	103.842000
3.698398	0.338004	0.256743	104.342000
3.722421	0.338307	0.258470	104.842000
3.746084	0.336374	0.260204	105.343000
3.766708	0.332602	0.261912	105.842000
3.788972	0.327867	0.263487	106.342000
3.811086	0.322835	0.265091	106.842000
3.833203	0.318100	0.266580	107.342000
3.857990	0.315218	0.267902	107.842000
3.880632	0.314275	0.269102	108.342000
3.902515	0.315367	0.270393	108.842000
3.924545	0.318446	0.271791	109.342000
3.946210	0.323332	0.273157	109.842000
3.970663	0.328570	0.274576	110.342000
3.993912	0.332976	0.276133	110.842000
4.015591	0.335856	0.277831	111.342000
4.037079	0.336311	0.279611	111.842000
4.057356	0.334224	0.281504	112.342000
4.081722	0.329686	0.283528	112.842000
4.105726	0.323528	0.285369	113.342000
4.128126	0.316788	0.286900	113.842000
4.149860	0.310483	0.288229	114.342000
4.171155	0.305662	0.289487	114.842000
4.195956	0.302589	0.290747	115.342000
4.218207	0.302094	0.292175	115.842000
4.239468	0.304200	0.293671	116.342000
4.260364	0.308708	0.294947	116.842000
4.281665	0.315252	0.296204	117.342000
4.303693	0.322435	0.297370	117.842000
4.326417	0.329609	0.298369	118.342000
4.348938	0.335995	0.299706	118.842000
4.370425	0.340144	0.301380	119.342000
4.393375	0.342065	0.303052	119.842000
4.415225	0.341165	0.304761	120.342000
4.438129	0.337530	0.306433	120.842000
4.461053	0.331696	0.308216	121.342000
4.482640	0.324101	0.310003	121.843000
4.505184	0.315569	0.311721	122.342000
4.527141	0.307089	0.313511	122.842000
4.548159	0.299336	0.315056	123.342000
4.570601	0.293176	0.316525	123.842000
4.594052	0.289118	0.317942	124.342000
4.615735	0.288146	0.319462	124.842000
4.636878	0.290367	0.320816	125.343000
4.658596	0.295623	0.321805	125.842000
4.679634	0.303141	0.322722	126.342000
4.703923	0.312469	0.323702	126.842000
4.725728	0.322528	0.324935	127.342000
4.746055	0.332749	0.326223	127.842000
4.766861	0.342137	0.327467	128.342000
4.788223	0.349727	0.328882	128.842000
4.809991	0.354857	0.330533	129.342000
4.830652	0.357516	0.332218	129.842000
4.853168	0.357291	0.333890	130.342000
4.875125	0.354307	0.335692	130.842000
4.897350	0.349038	0.337638	131.342000
4.918620	0.342026	0.339547	131.842000
4.940701	0.333319	0.341551	132.342000
4.962058	0.323251	0.343542	132.842000
4.985028	0.312162	0.345268	133.342000
5.007712	0.300719	0.346836	133.842000
5.029431	0.290129	0.348385	134.342000
5.051454	0.281209	0.349768	134.843000
5.074657	0.274298	0.351140	135.342000
5.098323	0.270748	0.352354	135.842000
5.122514	0.271098	0.353456	136.342000
5.143639	0.275266	0.354352	136.842000
5.165202	0.282945	0.355251	137.343000
5.188668	0.293785	0.356223	137.842000
5.208706	0.307140	0.357324	138.343000
5.231185	0.321744	0.358575	138.842000
5.253731	0.336653	0.359847	139.342000
5.276404	0.350982	0.361146	139.842000
5.299571	0.363931	0.362589	140.342000
5.319199	0.374688	0.364090	140.842000
5.342357	0.383039	0.365701	141.342000
5.365063	0.388420	0.367417	141.842000
5.388802	0.390972	0.369077	142.342000
5.411733	0.390618	0.370887	142.842000
5.437309	0.387521	0.372879	143.342000
5.460953	0.381705	0.374803	143.842000
5.482880	0.373631	0.376770	144.342000
5.505249	0.363530	0.378922	144.842000
5.524582	0.351562	0.380991	145.342000
5.547051	0.338500	0.382910	145.842000
5.568345	0.324556	0.384924	146.342000
5.589601	0.310173	0.386842	146.842000
5.609545	0.296032	0.388492	147.342000
5.630937	0.282899	0.390055	147.842000
5.650974	0.271545	0.391441	148.343000
5.673111	0.262383	0.392716	148.842000
5.695756	0.256018	0.393798	149.342000
5.717218	0.253068	0.394728	149.842000
5.736275	0.254018	0.395509	150.342000
5.758704	0.258874	0.396421	150.842000
5.780313	0.267516	0.397337	151.342000
5.801614	0.279788	0.398144	151.842000
5.822873	0.295062	0.398934	152.342000
5.842647	0.312518	0.399726	152.842000
5.865803	0.331351	0.400497	153.342000
5.886963	0.350894	0.401494	153.842000
5.907396	0.370241	0.402601	154.342000
5.925375	0.388967	0.403731	154.842000
5.948022	0.405960	0.404958	155.342000
5.969474	0.420789	0.406455	155.842000
5.989649	0.433512	0.408011	156.342000
6.011792	0.443655	0.409535	156.842000
6.034177	0.451085	0.411255	157.342000
6.057076	0.455797	0.412907	157.842000
6.074296	0.457548	0.414545	158.342000
6.094226	0.456565	0.416224	158.842000
6.118714	0.453243	0.417957	159.343000
6.137801	0.447790	0.419810	159.842000
6.156920	0.440694	0.421767	160.342000
6.177240	0.432234	0.423715	160.842000
6.200665	0.422348	0.425609	161.342000
6.220065	0.411075	0.427378	161.842000
6.241703	0.398206	0.429256	162.342000
6.262558	0.384181	0.431271	162.842000
6.282306	0.369244	0.433231	163.342000
6.302011	0.353722	0.435172	163.842000
6.320417	0.338097	0.437081	164.342000
6.341065	0.322735	0.439025	164.842000
6.362744	0.307147	0.441049	165.342000
6.386837	0.291403	0.442986	165.842000
6.406926	0.276397	0.444648	166.342000
6.428432	0.262971	0.446043	166.842000
6.450294	0.251668	0.447221	167.342000
6.473638	0.242761	0.448052	167.842000
6.496273	0.236760	0.448749	168.342000
6.516163	0.234340	0.449335	168.842000
6.536664	0.235457	0.449938	169.342000
6.557197	0.240532	0.450564	169.842000
6.579693	0.249668	0.451226	170.342000
6.599595	0.262503	0.451704	170.842000
6.619412	0.278995	0.452397	171.342000
6.639845	0.298863	0.453252	171.842000
6.661339	0.321097	0.454100	172.342000
6.681370	0.345042	0.454891	172.842000
6.703039	0.369702	0.455698	173.342000
6.725678	0.394751	0.456563	173.842000
6.748094	0.419708	0.457501	174.342000
6.768101	0.443766	0.458769	174.842000
6.789207	0.466340	0.460023	175.343000
6.810763	0.487178	0.461257	175.842000
6.833160	0.506108	0.462721	176.342000
6.856017	0.522710	0.464184	176.842000
6.878403	0.536982	0.465684	177.342000
6.899003	0.548695	0.467195	177.842000
6.920178	0.557677	0.468614	178.342000
6.942413	0.564342	0.470058	178.842000
6.963773	0.568671	0.471655	179.342000
6.984507	0.570681	0.473300	179.842000
7.006559	0.570123	0.475004	180.342000
7.030860	0.567074	0.476722	180.842000
7.053074	0.561740	0.478448	181.342000
7.074658	0.554616	0.480385	181.842000
7.096866	0.545634	0.482422	182.342000
7.117802	0.535228	0.484455	182.842000
7.140593	0.523421	0.486315	183.342000
7.163302	0.510672	0.488385	183.842000
7.184959	0.496757	0.490522	184.342000
7.206401	0.481595	0.492664	184.842000
7.228527	0.465634	0.494796	185.342000
7.249364	0.448807	0.497015	185.842000
7.270449	0.430937	0.499347	186.342000
7.293820	0.412679	0.501673	186.842000
7.315505	0.394447	0.503924	187.342000
7.338043	0.376199	0.506117	187.842000
7.358915	0.357884	0.508386	188.342000
7.380132	0.339213	0.510421	188.842000
7.402662	0.320824	0.512217	189.342000
7.426445	0.302926	0.513891	189.842000
7.449313	0.285813	0.515354	190.342000
7.471081	0.269491	0.516665	190.842000
7.492710	0.254122	0.517898	191.342000
7.514922	0.240185	0.518895	191.842000
7.538924	0.228677	0.519735	192.342000
7.562944	0.220602	0.520483	192.842000
7.585187	0.216354	0.521067	193.342000
7.607700	0.216187	0.521894	193.842000
7.630517	0.219989	0.522588	194.342000
7.653379	0.227944	0.523033	194.842000
7.676436	0.240759	0.523455	195.342000
7.698219	0.257835	0.523827	195.842000
7.720645	0.279082	0.524144	196.342000
7.743374	0.303735	0.524823	196.842000
7.765457	0.331062	0.525623	197.342000
7.788924	0.360691	0.526334	197.842000
7.812099	0.391977	0.527019	198.343000
7.834411	0.424199	0.527780	198.842000
7.856347	0.456670	0.528714	199.342000
7.880363	0.488783	0.529771	199.842000
7.904602	0.520126	0.530888	200.342000
7.925916	0.551047	0.532028	200.842000
7.948427	0.580581	0.533067	201.342000
7.970233	0.608217	0.534172	201.843000
7.995887	0.633785	0.535478	202.342000
8.020497	0.657325	0.536937	202.843000
8.040849	0.678386	0.538350	203.342000
8.062080	0.696871	0.539809	203.842000
8.084562	0.713068	0.541455	204.342000
8.108734	0.727106	0.543007	204.842000
8.129965	0.738930	0.544775	205.342000
8.152404	0.748207	0.546798	205.842000
8.173610	0.754899	0.548686	206.342000
8.196774	0.759461	0.550483	206.842000
8.221493	0.762538	0.552121	207.342000
8.244663	0.763436	0.553955	207.842000
8.265549	0.762502	0.556002	208.342000
8.286996	0.759131	0.557976	208.842000
8.309290	0.754052	0.559750	209.342000
8.332029	0.747395	0.561279	209.842000
8.355420	0.739071	0.562812	210.342000
8.377378	0.729351	0.564623	210.842000
8.399476	0.718076	0.566668	211.343000
8.421561	0.705685	0.568658	211.842000
8.443917	0.692118	0.570807	212.342000
8.466910	0.677773	0.572797	212.842000
8.491229	0.662671	0.574839	213.342000
8.512353	0.646853	0.577060	213.842000
8.534578	0.629689	0.579203	214.342000
8.556199	0.611927	0.581376	214.842000
8.578626	0.593746	0.583591	215.342000
8.602006	0.575241	0.585909	215.842000
8.623301	0.556386	0.588318	216.343000
8.644875	0.537245	0.590574	216.842000
8.666937	0.517664	0.593033	217.342000
8.688651	0.497846	0.595441	217.842000
8.710180	0.477792	0.597700	218.342000
8.732446	0.457049	0.599963	218.842000
8.754018	0.435826	0.602293	219.342000
8.774506	0.414793	0.604635	219.842000
8.797047	0.394128	0.607050	220.342000
8.818230	0.373955	0.609209	220.842000
8.839215	0.354004	0.611122	221.342000
8.860100	0.334667	0.612827	221.842000
8.880322	0.315129	0.614540	222.342000
8.901451	0.295736	0.616186	222.842000
8.921490	0.277055	0.617516	223.342000
8.942964	0.259281	0.618591	223.842000
8.964335	0.242570	0.619357	224.342000
8.986643	0.227672	0.620106	224.842000
9.008367	0.214804	0.620806	225.342000
9.029828	0.204653	0.621210	225.842000
9.050418	0.197468	0.621522	226.342000
9.073230	0.193471	0.621931	226.842000
9.097205	0.193488	0.622335	227.343000
9.118429	0.197308	0.622662	227.842000
9.138579	0.204261	0.623004	228.342000
9.159205	0.214832	0.623322	228.842000
9.182846	0.229173	0.623449	229.343000
9.207588	0.246971	0.623535	229.842000
9.229482	0.268118	0.623839	230.342000
9.251668	0.292263	0.624140	230.842000
9.274414	0.319536	0.624514	231.342000
9.297524	0.349800	0.624815	231.842000
9.321518	0.382040	0.625284	232.342000
9.342990	0.416048	0.625943	232.842000
9.366028	0.451407	0.626747	233.342000
9.388899	0.487447	0.627608	233.842000
9.411710	0.524051	0.628402	234.342000
9.436407	0.560661	0.629248	234.842000
9.458442	0.597070	0.630346	235.342000
9.481317	0.632850	0.631425	235.842000
9.502280	0.667713	0.632442	236.342000
9.525529	0.701374	0.633574	236.843000
9.548727	0.733879	0.634980	237.342000
9.572835	0.764752	0.636323	237.842000
9.595577	0.794182	0.637494	238.342000
9.617787	0.821960	0.638818	238.842000
9.641064	0.848165	0.640205	239.342000
9.665021	0.872897	0.641648	239.842000
9.687920	0.896205	0.643214	240.342000
9.709667	0.918173	0.644857	240.842000
9.731967	0.938858	0.646385	241.342000
9.756631	0.958231	0.648000	241.842000
9.780283	0.976116	0.649562	242.342000
9.802630	0.992514	0.651178	242.842000
9.824425	1.007197	0.652756	243.342000
9.848123	1.020216	0.654345	243.842000
9.871887	1.031754	0.655984	244.342000
9.895561	1.041516	0.657731	244.842000
9.917312	1.050332	0.659394	245.342000
9.938962	1.058343	0.661124	245.842000
9.961386	1.065214	0.662837	246.342000
9.983353	1.071199	0.664492	246.842000
10.005596	1.075441	0.665912	247.342000
10.026404	1.077737	0.667361	247.842000
10.048359	1.078931	0.668997	248.342000
10.070587	1.078972	0.670822	248.842000
10.093362	1.078043	0.672789	249.342000
10.115326	1.076108	0.674883	249.842000
10.138777	1.073097	0.676859	250.343000
10.161066	1.069269	0.678879	250.842000
10.181281	1.064499	0.680880	251.342000
10.201639	1.058573	0.682791	251.842000
10.223596	1.051443	0.684664	252.342000
10.246187	1.043254	0.686556	252.842000
10.270641	1.034205	0.688354	253.342000
10.293052	1.024353	0.690068	253.842000
10.316038	1.013017	0.691875	254.342000
10.339688	1.000360	0.693869	254.842000
10.363815	0.987025	0.695921	255.342000
10.386301	0.972888	0.698062	255.842000
10.405637	0.957579	0.700300	256.342000
10.428720	0.941473	0.702438	256.842000
10.452704	0.924813	0.704587	257.342000
10.473102	0.907453	0.706691	257.842000
10.498337	0.889590	0.708755	258.342000
10.518642	0.871245	0.710732	258.842000
10.540518	0.852590	0.712877	259.342000
10.564404	0.833758	0.715185	259.842000
10.587451	0.814828	0.717408	260.342000
10.609412	0.795840	0.719588	260.842000
10.631934	0.776439	0.721702	261.343000
10.653980	0.756322	0.723947	261.842000
10.677142	0.736121	0.726154	262.342000
10.698658	0.715538	0.728433	262.842000
10.720856	0.694574	0.730898	263.342000
10.747767	0.672874	0.733289	263.842000
10.769378	0.650883	0.735677	264.342000
10.791840	0.628642	0.738109	264.842000
10.812161	0.605879	0.740482	265.342000
10.831586	0.582916	0.742982	265.842000
10.853259	0.559703	0.745367	266.342000
10.880411	0.536435	0.747708	266.842000
10.899920	0.513267	0.750284	267.342000
10.924467	0.490331	0.752930	267.842000
10.947994	0.467643	0.755328	268.342000
10.968531	0.444671	0.757559	268.842000
10.989782	0.421799	0.759679	269.342000
11.010984	0.398826	0.761767	269.842000
11.033365	0.376529	0.763640	270.342000
11.063275	0.354663	0.765334	270.842000
11.088647	0.332879	0.766693	271.342000
11.101227	0.310704	0.767866	271.842000
11.118784	0.288242	0.768971	272.342000
11.138837	0.266782	0.769929	272.842000
11.165694	0.247062	0.770666	273.343000
11.187598	0.229148	0.771285	273.842000
11.207640	0.212945	0.772002	274.342000
11.230341	0.198913	0.772527	274.842000
11.250430	0.187417	0.772816	275.342000
11.272773	0.178822	0.772889	275.843000
11.295271	0.173317	0.772926	276.342000
11.316486	0.171263	0.773113	276.842000
11.338695	0.172471	0.773157	277.342000
11.360825	0.176690	0.773357	277.842000
11.383715	0.183562	0.773524	278.342000
11.401801	0.192904	0.773524	278.842000
11.424781	0.204382	0.773543	279.342000
11.445766	0.218063	0.773263	279.842000
11.468515	0.234242	0.773102	280.342000
11.489731	0.252837	0.773110	280.842000
11.512567	0.273754	0.773186	281.342000
11.535968	0.297420	0.773230	281.842000
11.557590	0.323386	0.773302	282.342000
11.579530	0.351578	0.773435	282.842000
11.602100	0.382137	0.773537	283.342000
11.624700	0.414515	0.773878	283.842000
11.646513	0.448708	0.774214	284.342000
11.667749	0.484513	0.774445	284.842000
11.688919	0.521418	0.774962	285.342000
11.713721	0.559117	0.775594	285.842000
11.735852	0.597292	0.776308	286.342000
11.757770	0.635794	0.777243	286.842000
11.779840	0.674073	0.778344	287.342000
11.802407	0.711873	0.779313	287.842000
11.824558	0.748863	0.780343	288.342000
11.849783	0.785098	0.781381	288.842000
11.868951	0.820709	0.782315	289.342000
11.891840	0.855728	0.783495	289.842000
11.914069	0.889965	0.784695	290.342000
11.936481	0.923283	0.785920	290.842000
11.960461	0.955508	0.787116	291.342000
11.981705	0.986518	0.788346	291.842000
12.003801	1.016666	0.789575	292.342000
12.025044	1.046189	0.791089	292.842000
12.047517	1.074888	0.792464	293.342000
12.069635	1.102304	0.793764	293.842000
12.092494	1.128931	0.795149	294.342000
12.115695	1.154564	0.796533	294.843000
12.136254	1.178831	0.797829	295.342000
12.158490	1.201948	0.799237	295.842000
12.180618	1.224012	0.800739	296.342000
12.204932	1.245120	0.802323	296.842000
12.227700	1.265263	0.803939	297.342000
12.247939	1.284856	0.805461	297.842000
12.268818	1.303186	0.806930	298.342000
12.290399	1.320180	0.808433	298.843000
12.315109	1.336978	0.810000	299.342000
12.339185	1.352764	0.811873	299.842000
12.359802	1.367656	0.813574	300.343000
12.382348	1.382092	0.815114	300.842000
12.404184	1.395672	0.816583	301.342000
12.426706	1.408457	0.818177	301.842000
12.451272	1.420977	0.819827	302.342000
12.474068	1.433130	0.821494	302.842000
12.497177	1.444419	0.823219	303.342000
12.519408	1.454770	0.824884	303.842000
12.541185	1.464636	0.826470	304.342000
12.562988	1.474223	0.828054	304.842000
12.584628	1.483178	0.829703	305.342000
12.606381	1.491422	0.831372	305.842000
12.628883	1.499235	0.833012	306.342000
12.650500	1.506641	0.834591	306.842000
12.672371	1.513512	0.836238	307.342000
12.696462	1.519679	0.837897	307.842000
12.718746	1.525354	0.839546	308.342000
12.740985	1.530244	0.841158	308.843000
12.760812	1.534606	0.842799	309.342000
12.782681	1.538478	0.844467	309.842000
12.805338	1.542162	0.846038	310.342000
12.829800	1.545109	0.847655	310.842000
12.853537	1.547559	0.849171	311.342000
12.875629	1.549693	0.850745	311.842000
12.898027	1.551674	0.852351	312.342000
12.920003	1.553272	0.854147	312.842000
12.942980	1.554608	0.855775	313.342000
12.966375	1.555429	0.857338	313.842000
12.988038	1.555514	0.858941	314.342000
13.010350	1.555291	0.860580	314.843000
13.031712	1.554561	0.862241	315.342000
13.052817	1.553383	0.863848	315.842000
13.077069	1.552098	0.865413	316.342000
13.100129	1.550857	0.867157	316.842000
13.122430	1.549395	0.868879	317.342000
13.143454	1.547440	0.870588	317.842000
13.164580	1.544929	0.872287	318.342000
13.186247	1.542064	0.873889	318.842000
13.207257	1.538909	0.875431	319.342000
13.229379	1.535560	0.877140	319.842000
13.251047	1.531591	0.878911	320.342000
13.273236	1.527107	0.880680	320.842000
13.295132	1.522095	0.882377	321.342000
13.316554	1.516721	0.884047	321.842000
13.339118	1.510949	0.885732	322.342000
13.362868	1.504845	0.887409	322.842000
13.384391	1.498328	0.889265	323.342000
13.406042	1.491467	0.891148	323.842000
13.427254	1.484308	0.893049	324.343000
13.448736	1.476672	0.895013	324.842000
13.469962	1.468148	0.896877	325.342000
13.493405	1.458899	0.898913	325.842000
13.516632	1.449399	0.900734	326.342000
13.537695	1.438934	0.902439	326.842000
13.559397	1.428061	0.904327	327.342000
13.581579	1.416886	0.906159	327.843000
13.604338	1.405053	0.908171	328.342000
13.626533	1.392844	0.910186	328.843000
13.649816	1.380443	0.912362	329.342000
13.672003	1.367185	0.914597	329.842000
13.693445	1.353051	0.916944	330.342000
13.714713	1.338486	0.919255	330.842000
13.735434	1.323421	0.921463	331.342000
13.757999	1.307842	0.923456	331.842000
13.781497	1.291964	0.925532	332.342000
13.804006	1.275503	0.927767	332.842000
13.825776	1.258387	0.929921	333.342000
13.847767	1.240859	0.932083	333.842000
13.871410	1.223170	0.934241	334.343000
13.895870	1.204973	0.936439	334.842000
13.918408	1.186362	0.938753	335.342000
13.939990	1.167045	0.941073	335.842000
13.962107	1.147515	0.943247	336.342000
13.983554	1.128082	0.945517	336.842000
14.007379	1.108820	0.948030	337.342000
14.031922	1.089816	0.950658	337.843000
14.054696	1.070325	0.953261	338.342000
14.077125	1.050453	0.955863	338.842000
14.098959	1.030356	0.958579	339.342000
14.123240	1.009621	0.960997	339.842000
14.146320	0.988535	0.963396	340.342000
14.170023	0.967056	0.965865	340.842000
14.191604	0.944491	0.968421	341.342000
14.214242	0.921406	0.970952	341.842000
14.239048	0.897970	0.973605	342.342000
14.262584	0.874457	0.976156	342.842000
14.284266	0.850534	0.978798	343.342000
14.306738	0.826154	0.981349	343.842000
14.331079	0.801325	0.983786	344.342000
14.356921	0.775805	0.986289	344.842000
14.379059	0.750136	0.988892	345.342000
14.400388	0.723842	0.991413	345.842000
14.421349	0.696870	0.993871	346.342000
14.442708	0.669698	0.996452	346.842000
14.465812	0.642034	0.998888	347.342000
14.489405	0.614363	1.000993	347.842000
14.512191	0.587094	1.003225	348.342000
14.534770	0.560121	1.005532	348.842000
14.557105	0.533319	1.007723	349.342000
14.579873	0.506662	1.009847	349.842000
14.601154	0.480286	1.011824	350.343000
14.623249	0.454761	1.013627	350.842000
14.645605	0.429548	1.015310	351.342000
14.668260	0.404225	1.016856	351.842000
14.690354	0.378972	1.018159	352.342000
14.712206	0.354108	1.019343	352.842000
14.733396	0.329667	1.020409	353.342000
14.757646	0.306156	1.021397	353.842000
14.777967	0.283425	1.022199	354.343000
14.798740	0.261463	1.022803	354.842000
14.819382	0.241176	1.023164	355.342000
14.841619	0.222518	1.023448	355.842000
14.861813	0.205929	1.023643	356.342000
14.884895	0.191647	1.023714	356.843000
14.905851	0.179693	1.023905	357.342000
14.927868	0.169812	1.024228	357.843000
14.948270	0.162392	1.024204	358.342000
14.970983	0.157275	1.024183	358.842000
14.991561	0.154452	1.024289	359.342000
15.012855	0.153730	1.024434	359.842000
15.034625	0.154669	1.024534	360.342000
15.057101	0.156785	1.024619	360.842000
15.077891	0.160718	1.024586	361.342000
15.099673	0.166269	1.024704	361.842000
15.121683	0.172759	1.024801	362.342000
