Data run started at:  Tuesday, October 10, 2017	4:39:42 PM
magnet(A)	lockin1(V)	lockin2(V)	time (sec)
14.848739	1.077629	0.346454	349.736000
14.871201	1.059604	0.347492	350.236000
14.893849	1.039834	0.348270	350.736000
14.915325	1.019063	0.348860	351.236000
14.940424	0.998647	0.349744	351.736000
14.963733	0.977594	0.350462	352.236000
14.986716	0.955968	0.350718	352.736000
15.007642	0.933573	0.351162	353.236000
15.031290	0.911346	0.351846	353.736000
15.052638	0.889020	0.352449	354.236000
15.075443	0.865379	0.352866	354.736000
15.098833	0.841794	0.353081	355.236000
15.118792	0.819296	0.353415	355.736000
15.140278	0.797268	0.353946	356.236000
15.163572	0.774931	0.354266	356.736000
15.186572	0.752658	0.354467	357.236000
15.209531	0.730486	0.354753	357.736000
15.232928	0.709810	0.355148	358.236000
15.254901	0.690582	0.355634	358.736000
15.276468	0.672861	0.355822	359.236000
15.299458	0.656550	0.355971	359.736000
15.321736	0.640733	0.355669	360.236000
15.344107	0.626909	0.355841	360.736000
15.366290	0.616325	0.356350	361.236000
15.387124	0.608056	0.356780	361.736000
15.410253	0.602572	0.357022	362.236000
15.433212	0.599243	0.357235	362.736000
15.459778	0.598300	0.357035	363.236000
15.482999	0.600706	0.357148	363.736000
15.504204	0.606709	0.357606	364.236000
15.525588	0.615797	0.357849	364.736000
15.550188	0.627316	0.358121	365.236000
15.573187	0.641108	0.358316	365.736000
15.595542	0.658089	0.358194	366.236000
15.617671	0.677011	0.358172	366.736000
15.641263	0.698180	0.358694	367.236000
15.665460	0.722272	0.359255	367.736000
15.688654	0.748735	0.359371	368.237000
15.711012	0.777143	0.359660	368.736000
15.733438	0.806377	0.360108	369.236000
15.754222	0.837470	0.360323	369.736000
15.778667	0.869934	0.360398	370.236000
15.802558	0.903478	0.360387	370.736000
15.825526	0.938763	0.360878	371.236000
15.848338	0.974649	0.361124	371.736000
15.870679	1.010749	0.361348	372.236000
15.894281	1.047050	0.361983	372.736000
15.919418	1.083230	0.362579	373.236000
15.939508	1.120443	0.362917	373.736000
15.961912	1.157841	0.363135	374.236000
15.982928	1.194350	0.363448	374.736000
16.008226	1.230892	0.364152	375.236000
16.031079	1.266017	0.364669	375.737000
16.056954	1.300754	0.364950	376.236000
16.075840	1.335580	0.365345	376.736000
16.097237	1.370121	0.365704	377.237000
16.120724	1.404015	0.365729	377.736000
16.144684	1.437393	0.366284	378.236000
16.167923	1.470221	0.367207	378.736000
16.186914	1.502686	0.367448	379.236000
16.210889	1.534259	0.367725	379.736000
16.231922	1.565312	0.368289	380.236000
16.252245	1.595597	0.369244	380.736000
16.275898	1.624589	0.369706	381.237000
16.300897	1.652757	0.370048	381.736000
16.320633	1.681268	0.370259	382.236000
16.342200	1.710014	0.370672	382.736000
16.363409	1.738275	0.371260	383.236000
16.387262	1.765047	0.371599	383.736000
16.410392	1.791108	0.371986	384.236000
16.432195	1.817292	0.372534	384.736000
16.455509	1.842750	0.373194	385.236000
16.476925	1.868231	0.373406	385.736000
16.499163	1.893518	0.373781	386.236000
16.522984	1.917970	0.374538	386.736000
16.548413	1.941497	0.374993	387.237000
16.567529	1.964256	0.375226	387.736000
16.590047	1.986712	0.375815	388.237000
16.610767	2.009392	0.376212	388.736000
16.635232	2.031553	0.376462	389.236000
16.656402	2.053490	0.376859	389.736000
16.678930	2.075546	0.377289	390.237000
16.703360	2.096367	0.377712	390.736000
16.721621	2.116664	0.378337	391.236000
16.742904	2.136233	0.378906	391.736000
16.763641	2.155251	0.379621	392.236000
16.785181	2.174199	0.380165	392.736000
16.807120	2.192610	0.380610	393.236000
16.830048	2.210808	0.380782	393.736000
16.851455	2.228324	0.381314	394.236000
16.873782	2.246014	0.382117	394.736000
16.895729	2.264111	0.382686	395.236000
16.917482	2.281396	0.383444	395.736000
16.938436	2.297239	0.384096	396.236000
16.960790	2.313034	0.384349	396.736000
16.983200	2.328732	0.384500	397.236000
17.004662	2.344049	0.384668	397.737000
17.026757	2.359138	0.385304	398.236000
17.047920	2.374201	0.386218	398.736000
17.070149	2.390058	0.386935	399.236000
17.093290	2.405593	0.387312	399.736000
17.116700	2.420235	0.387741	400.236000
17.139363	2.434435	0.388411	400.736000
17.162224	2.447966	0.388691	401.236000
17.184886	2.461026	0.388868	401.736000
17.209224	2.474032	0.389107	402.237000
17.234061	2.487080	0.389672	402.737000
17.255473	2.500323	0.390326	403.236000
17.276108	2.513506	0.390874	403.736000
17.299578	2.527436	0.391541	404.236000
17.323869	2.540683	0.392210	404.736000
17.346402	2.552707	0.392495	405.236000
17.368447	2.564394	0.393098	405.736000
17.390723	2.576234	0.393863	406.236000
17.413918	2.588036	0.394555	406.736000
17.436133	2.599234	0.395204	407.236000
17.460818	2.610514	0.395393	407.736000
17.483670	2.621836	0.395785	408.236000
17.505972	2.633269	0.395701	408.736000
17.527043	2.644212	0.395980	409.237000
17.548109	2.653850	0.396898	409.736000
17.570461	2.664028	0.397837	410.236000
17.595611	2.674033	0.398438	410.736000
17.617088	2.683654	0.398753	411.236000
17.639616	2.693360	0.399239	411.736000
17.662274	2.703899	0.399957	412.236000
17.685128	2.713667	0.400741	412.737000
17.707797	2.722471	0.401001	413.236000
17.729120	2.731082	0.401420	413.736000
17.750572	2.739389	0.401857	414.236000
17.772959	2.748008	0.402443	414.736000
17.794241	2.756596	0.402812	415.236000
17.815998	2.765480	0.403312	415.737000
17.839525	2.773785	0.404001	416.236000
17.862234	2.782003	0.404504	416.736000
17.884983	2.789535	0.405073	417.236000
17.906186	2.796935	0.405665	417.736000
17.927877	2.804746	0.406195	418.237000
17.949647	2.812677	0.406434	418.736000
17.974637	2.819864	0.406804	419.236000
17.998128	2.826433	0.407117	419.736000
18.018710	2.833743	0.407375	420.237000
18.039572	2.841486	0.407855	420.736000
18.060799	2.849569	0.408545	421.236000
18.082790	2.856094	0.408960	421.736000
18.105994	2.862097	0.409469	422.236000
18.128955	2.868741	0.410314	422.736000
18.150628	2.876054	0.410904	423.236000
18.172632	2.882465	0.411429	423.736000
18.193740	2.887691	0.411763	424.236000
18.215955	2.892942	0.412334	424.736000
18.238533	2.899117	0.412947	425.236000
18.261191	2.905661	0.413375	425.736000
18.282711	2.911984	0.413673	426.236000
18.304620	2.918601	0.413977	426.737000
18.326002	2.924288	0.414607	427.236000
18.348225	2.929574	0.415310	427.736000
18.371439	2.934357	0.415966	428.236000
18.395122	2.939880	0.416742	428.736000
18.416185	2.946261	0.417454	429.236000
18.437288	2.952395	0.417951	429.736000
18.459909	2.957877	0.418490	430.236000
18.481133	2.962464	0.418874	430.736000
18.501842	2.966511	0.419345	431.236000
18.525953	2.970992	0.420004	431.736000
18.549546	2.975355	0.420182	432.236000
18.571460	2.980482	0.420548	432.736000
18.592995	2.985743	0.421346	433.236000
18.614085	2.990770	0.421983	433.736000
18.635848	2.995080	0.422728	434.236000
18.658606	2.999903	0.423090	434.736000
18.683860	3.004017	0.423291	435.236000
18.704995	3.007934	0.423881	435.736000
18.726442	3.011999	0.424377	436.236000
18.748407	3.016263	0.424765	436.736000
18.770546	3.020580	0.425250	437.236000
18.792079	3.024897	0.425846	437.736000
18.814588	3.028913	0.426243	438.236000
18.837919	3.032046	0.427061	438.736000
18.860132	3.035063	0.427739	439.236000
18.882139	3.038432	0.428069	439.736000
18.904499	3.041447	0.428230	440.236000
18.926308	3.044035	0.429024	440.736000
18.950295	3.046792	0.429825	441.236000
18.972827	3.050038	0.430459	441.736000
18.994360	3.053824	0.430996	442.236000
19.016289	3.057529	0.431369	442.736000
19.038490	3.060889	0.432013	443.236000
19.060816	3.064449	0.432699	443.736000
19.085214	3.067509	0.433147	444.236000
19.107242	3.070076	0.433498	444.736000
19.129631	3.072381	0.433847	445.236000
19.151802	3.074721	0.434513	445.736000
19.173785	3.076950	0.434975	446.236000
19.196885	3.078592	0.435413	446.736000
19.219931	3.079912	0.436192	447.236000
19.241543	3.081461	0.436804	447.737000
19.263376	3.083046	0.437239	448.236000
19.285055	3.084600	0.437779	448.736000
19.307807	3.086039	0.437990	449.236000
19.330265	3.087617	0.438754	449.736000
19.353801	3.089009	0.439140	450.237000
19.375488	3.090231	0.439588	450.736000
19.397716	3.091757	0.440179	451.236000
19.419427	3.092815	0.440637	451.736000
19.440343	3.093814	0.441090	452.236000
19.463307	3.094901	0.441740	452.736000
19.486571	3.095670	0.442172	453.236000
19.508732	3.095784	0.442590	453.736000
19.531387	3.095371	0.443417	454.236000
19.553863	3.094538	0.444091	454.737000
19.576053	3.094312	0.444863	455.236000
19.599974	3.093819	0.445452	455.737000
19.622965	3.092509	0.446129	456.236000
19.645496	3.091585	0.446811	456.736000
19.668234	3.090359	0.447443	457.236000
19.690896	3.089246	0.447778	457.737000
19.713828	3.087848	0.448227	458.236000
19.738593	3.086599	0.448671	458.736000
19.760681	3.084802	0.449425	459.236000
19.782331	3.083443	0.450054	459.736000
19.804009	3.081809	0.450662	460.236000
19.826693	3.079705	0.451358	460.736000
19.849542	3.077419	0.451916	461.237000
19.872250	3.074987	0.452512	461.736000
19.892780	3.072309	0.453083	462.237000
19.914972	3.068956	0.453617	462.736000
19.936884	3.065752	0.454031	463.236000
19.958301	3.061951	0.454643	463.736000
19.980462	3.058062	0.455219	464.236000
20.002766	3.053476	0.455709	464.736000
20.024508	3.048934	0.456442	465.236000
20.046445	3.043739	0.457421	465.736000
20.067338	3.038449	0.458136	466.236000
20.089402	3.033130	0.458942	466.736000
20.110971	3.027773	0.459306	467.236000
20.131727	3.023190	0.459715	467.736000
20.155608	3.017886	0.460051	468.236000
20.177293	3.012222	0.460400	468.736000
20.198597	3.006544	0.461117	469.236000
20.220468	3.000420	0.461600	469.736000
20.242148	2.993897	0.462265	470.236000
20.264678	2.987174	0.462847	470.736000
20.288330	2.980301	0.463689	471.236000
20.309748	2.973253	0.464612	471.736000
20.332586	2.965078	0.465382	472.236000
20.353344	2.957036	0.465765	472.736000
20.374974	2.948783	0.466079	473.236000
20.396471	2.940151	0.466285	473.736000
20.418266	2.930841	0.466899	474.236000
20.441156	2.921475	0.467871	474.736000
20.463694	2.912285	0.468686	475.236000
20.486499	2.902887	0.469264	475.736000
20.507375	2.892447	0.469702	476.236000
20.528764	2.881437	0.470032	476.736000
20.550993	2.870171	0.470748	477.236000
20.573444	2.858673	0.471704	477.736000
20.595840	2.847511	0.472349	478.236000
20.618249	2.835719	0.473084	478.736000
20.640135	2.823476	0.473635	479.236000
20.660825	2.810837	0.474016	479.736000
20.681939	2.797711	0.474424	480.237000
20.703713	2.784697	0.474874	480.736000
20.725684	2.771405	0.475608	481.236000
20.747394	2.757915	0.476247	481.736000
20.771032	2.744211	0.476747	482.236000
20.791543	2.730415	0.477419	482.736000
20.814702	2.716681	0.478264	483.236000
20.836266	2.702224	0.478709	483.736000
20.857902	2.687503	0.479207	484.236000
20.881005	2.672900	0.479618	484.736000
20.905669	2.657228	0.480149	485.236000
20.928530	2.641318	0.480647	485.737000
20.947774	2.625946	0.481304	486.236000
20.972374	2.610222	0.482305	486.736000
20.994219	2.594760	0.483315	487.236000
21.014084	2.578936	0.484385	487.736000
21.036882	2.563294	0.484959	488.236000
21.059848	2.547638	0.485273	488.736000
21.083080	2.532185	0.485804	489.236000
21.105832	2.516822	0.486335	489.737000
21.128190	2.501037	0.487031	490.236000
21.150208	2.485022	0.487620	490.736000
21.173446	2.469286	0.488688	491.236000
21.196461	2.454249	0.489449	491.736000
21.219420	2.439451	0.490032	492.236000
21.241155	2.424573	0.490829	492.736000
21.265941	2.409947	0.491479	493.236000
21.287596	2.395055	0.492141	493.736000
21.312135	2.379740	0.492828	494.236000
21.332347	2.364547	0.493580	494.737000
21.355527	2.349361	0.494097	495.236000
21.376836	2.334670	0.494928	495.736000
21.402442	2.320674	0.495342	496.236000
21.424847	2.306985	0.495782	496.736000
21.448448	2.292618	0.496719	497.236000
21.467080	2.277927	0.497885	497.736000
21.485857	2.263472	0.498846	498.236000
21.506124	2.249292	0.499609	498.736000
21.529424	2.235147	0.500131	499.236000
21.551041	2.220382	0.500612	499.736000
21.574827	2.205141	0.501385	500.237000
21.596518	2.189977	0.502278	500.736000
21.617611	2.174384	0.502750	501.236000
21.639856	2.158444	0.503529	501.736000
21.660886	2.142762	0.504353	502.236000
21.683240	2.126239	0.504881	502.736000
21.710205	2.109580	0.505388	503.236000
21.729050	2.092769	0.506158	503.736000
21.749463	2.076131	0.506934	504.236000
21.771784	2.058708	0.507844	504.736000
21.792325	2.040565	0.508486	505.236000
21.814497	2.021727	0.509158	505.737000
21.838823	2.003375	0.509902	506.236000
21.859193	1.984830	0.510604	506.736000
21.881990	1.965544	0.511550	507.236000
21.904033	1.945143	0.512477	507.736000
21.925346	1.924170	0.513386	508.236000
21.947684	1.902937	0.514159	508.736000
21.970414	1.881871	0.514423	509.236000
21.994684	1.860265	0.514891	509.736000
22.015286	1.837339	0.515898	510.236000
22.039572	1.813955	0.516936	510.736000
22.062774	1.789953	0.517855	511.236000
22.080293	1.765102	0.518498	511.736000
22.101470	1.739402	0.519252	512.236000
22.122736	1.713025	0.519838	512.736000
22.144113	1.686215	0.520578	513.236000
22.167575	1.659061	0.521313	513.736000
22.189709	1.631693	0.522252	514.236000
22.211216	1.603748	0.523123	514.736000
22.232904	1.575087	0.523505	515.236000
22.254712	1.545093	0.523815	515.736000
22.278046	1.513786	0.524193	516.236000
22.301152	1.481512	0.524923	516.737000
22.323042	1.448461	0.525461	517.236000
22.346449	1.414568	0.526408	517.736000
22.368746	1.378380	0.527162	518.236000
22.391085	1.341442	0.527753	518.736000
22.416096	1.304084	0.528217	519.236000
22.438947	1.265918	0.528350	519.736000
22.460770	1.226672	0.528864	520.236000
22.482693	1.186165	0.529276	520.737000
22.505884	1.144751	0.529574	521.236000
22.531529	1.102520	0.529778	521.736000
22.554582	1.059618	0.530288	522.236000
22.577943	1.016918	0.530536	522.736000
22.601556	0.973371	0.530815	523.236000
22.625360	0.929379	0.530816	523.736000
22.647768	0.885817	0.531363	524.236000
22.669920	0.843186	0.531720	524.736000
22.693500	0.801889	0.531830	525.236000
22.714815	0.761783	0.532074	525.736000
22.738513	0.722944	0.532131	526.236000
22.761295	0.686282	0.532245	526.736000
22.783935	0.652021	0.532282	527.236000
22.805622	0.619992	0.532566	527.736000
22.827711	0.590032	0.532596	528.236000
22.850764	0.562626	0.532912	528.736000
22.874935	0.538542	0.533054	529.236000
22.897668	0.516872	0.532900	529.737000
22.919074	0.498040	0.532921	530.236000
22.941568	0.482741	0.533007	530.737000
22.963684	0.469533	0.532754	531.236000
22.986739	0.458987	0.532874	531.736000
23.010839	0.451834	0.532905	532.236000
23.032404	0.447087	0.533005	532.736000
23.055262	0.444684	0.532948	533.236000
23.077451	0.444787	0.532914	533.736000
23.098962	0.446985	0.532948	534.236000
23.121806	0.451389	0.532918	534.736000
23.147308	0.457616	0.532840	535.236000
23.169661	0.465816	0.532681	535.736000
23.192479	0.475917	0.532462	536.236000
23.213537	0.487571	0.532895	536.736000
23.236858	0.501037	0.532993	537.236000
23.260910	0.515861	0.533022	537.736000
23.283302	0.532147	0.532884	538.236000
23.305784	0.550062	0.532750	538.736000
23.327713	0.569972	0.532564	539.236000
23.350146	0.590801	0.532314	539.736000
23.374289	0.613298	0.532401	540.236000
23.397720	0.637416	0.532719	540.736000
23.419945	0.663699	0.532965	541.236000
23.442885	0.691487	0.532914	541.736000
23.465454	0.721173	0.533021	542.236000
23.489643	0.752677	0.533003	542.736000
23.513303	0.786014	0.532805	543.236000
23.535013	0.821514	0.532726	543.736000
23.557743	0.858638	0.532863	544.237000
23.579324	0.897812	0.533161	544.736000
23.602756	0.938546	0.533433	545.236000
23.627081	0.981574	0.533864	545.736000
23.649588	1.025678	0.533994	546.236000
23.671952	1.071122	0.534194	546.736000
23.693829	1.119413	0.534099	547.236000
23.715689	1.169026	0.534173	547.736000
23.737779	1.219475	0.534344	548.236000
23.762297	1.271206	0.534539	548.736000
23.785022	1.323920	0.534547	549.236000
23.806152	1.376590	0.534435	549.736000
23.829941	1.430110	0.534738	550.236000
23.852344	1.484274	0.535107	550.737000
23.875932	1.538427	0.535484	551.237000
23.899016	1.592502	0.535632	551.736000
23.921522	1.646981	0.536241	552.236000
23.944477	1.701260	0.536849	552.736000
23.966536	1.755332	0.537075	553.236000
23.989434	1.808869	0.537157	553.736000
24.012888	1.861999	0.537303	554.236000
24.035004	1.914953	0.537693	554.736000
24.057346	1.967213	0.538159	555.236000
24.079755	2.019264	0.538665	555.736000
24.103577	2.070804	0.539087	556.236000
24.128642	2.121259	0.539835	556.736000
24.151501	2.170720	0.540355	557.236000
24.173690	2.218980	0.540763	557.736000
24.195475	2.266727	0.540812	558.236000
24.219299	2.314146	0.540678	558.736000
24.243243	2.360462	0.540683	559.236000
24.264081	2.405557	0.541067	559.736000
24.286069	2.450034	0.541683	560.236000
24.307639	2.492930	0.542321	560.736000
24.329847	2.534562	0.542862	561.237000
24.353205	2.575328	0.543269	561.736000
24.376042	2.615014	0.543719	562.236000
24.398452	2.654101	0.544325	562.736000
24.421559	2.692061	0.544781	563.236000
24.444082	2.729856	0.545242	563.736000
24.465994	2.767512	0.545789	564.237000
24.489240	2.804367	0.546395	564.736000
24.511008	2.839873	0.546938	565.236000
24.534933	2.874708	0.547027	565.736000
24.555984	2.909197	0.547222	566.236000
24.578979	2.943394	0.547769	566.736000
24.601200	2.976561	0.548440	567.236000
24.625844	3.008750	0.548923	567.736000
24.648877	3.040089	0.549330	568.236000
24.670151	3.070297	0.549715	568.736000
24.693079	3.100408	0.550204	569.236000
24.715489	3.130116	0.550767	569.737000
24.738102	3.159944	0.551226	570.236000
24.761548	3.188534	0.551565	570.736000
24.784346	3.216196	0.551807	571.236000
24.806130	3.243731	0.551982	571.736000
24.827879	3.270561	0.552643	572.236000
24.849929	3.296720	0.553292	572.736000
24.873872	3.322524	0.553450	573.236000
24.897969	3.347563	0.554056	573.736000
24.920078	3.372896	0.554882	574.236000
24.942490	3.397085	0.555569	574.736000
24.963840	3.420848	0.556228	575.236000
24.985846	3.444146	0.556612	575.736000
25.012744	3.466849	0.556909	576.236000
25.035975	3.489543	0.556897	576.736000
25.056664	3.511737	0.557435	577.236000
25.078632	3.533676	0.558087	577.736000
25.101948	3.555042	0.558594	578.236000
25.126622	3.576371	0.559115	578.736000
25.148925	3.597492	0.559722	579.236000
25.170178	3.618045	0.560072	579.736000
25.192627	3.638559	0.560429	580.236000
25.215302	3.658776	0.561097	580.736000
25.238578	3.679066	0.561776	581.236000
25.261555	3.699020	0.562192	581.736000
25.285679	3.717732	0.562973	582.236000
25.307833	3.736638	0.563661	582.736000
25.331761	3.755323	0.564159	583.236000
25.353417	3.773803	0.564668	583.736000
25.378290	3.791423	0.565137	584.236000
25.399866	3.809354	0.565570	584.736000
25.424612	3.826872	0.565753	585.236000
25.446580	3.843778	0.565995	585.736000
25.469074	3.859624	0.566610	586.236000
25.491961	3.875658	0.567108	586.736000
25.515154	3.891616	0.567437	587.236000
25.536451	3.907516	0.567866	587.736000
25.559128	3.923210	0.568753	588.236000
25.581470	3.938961	0.569504	588.736000
25.605338	3.954321	0.569784	589.236000
25.627484	3.969859	0.569998	589.736000
25.649176	3.984829	0.570271	590.236000
25.672324	3.999153	0.570667	590.736000
25.693473	4.013247	0.571258	591.236000
25.716203	4.026968	0.571998	591.736000
25.737934	4.040808	0.572546	592.236000
25.762356	4.053738	0.573122	592.736000
25.785573	4.066527	0.573604	593.236000
25.807149	4.080006	0.574077	593.736000
25.829517	4.093498	0.574709	594.236000
25.852106	4.106498	0.575340	594.736000
25.874432	4.119253	0.575594	595.237000
25.898602	4.131754	0.575958	595.736000
25.918951	4.144151	0.576487	596.236000
25.941191	4.156312	0.577181	596.736000
25.962645	4.168419	0.577631	597.236000
25.984315	4.179947	0.578210	597.736000
26.006096	4.191555	0.579096	598.236000
26.029843	4.203163	0.579886	598.736000
26.053107	4.214717	0.580435	599.236000
26.074796	4.226504	0.580587	599.736000
26.100812	4.238559	0.580880	600.236000
26.115805	4.250202	0.581533	600.736000
26.138382	4.260928	0.582219	601.236000
26.160009	4.271352	0.582624	601.736000
26.184859	4.281944	0.583017	602.236000
26.209782	4.291829	0.583596	602.736000
26.231401	4.301654	0.584119	603.236000
26.253289	4.311528	0.584584	603.736000
26.273022	4.321214	0.585059	604.236000
26.293884	4.330824	0.585873	604.736000
26.312787	4.340450	0.586369	605.236000
26.340104	4.349540	0.586938	605.736000
26.362374	4.358173	0.587568	606.236000
26.388171	4.367856	0.588098	606.736000
26.410857	4.377247	0.588562	607.236000
26.430398	4.386427	0.589334	607.737000
26.457017	4.395453	0.589874	608.236000
26.486487	4.404296	0.590164	608.736000
26.500137	4.412910	0.590604	609.236000
26.522252	4.421990	0.590842	609.737000
26.540158	4.430227	0.591113	610.236000
26.560229	4.437895	0.591288	610.736000
26.585707	4.446029	0.591687	611.236000
26.607072	4.453982	0.592468	611.736000
26.625964	4.461896	0.593122	612.236000
26.651827	4.469571	0.593734	612.736000
26.675455	4.477510	0.594297	613.237000
26.696921	4.485486	0.595021	613.736000
26.720294	4.493083	0.595682	614.236000
26.742651	4.500475	0.596407	614.736000
26.762289	4.508656	0.596982	615.236000
26.785538	4.515932	0.596940	615.736000
26.810128	4.523406	0.597248	616.236000
26.827774	4.530477	0.597732	616.736000
26.850021	4.537571	0.598469	617.236000
26.869357	4.544899	0.599254	617.736000
26.893173	4.551257	0.599791	618.236000
26.916302	4.557456	0.600244	618.736000
26.937894	4.563357	0.600356	619.236000
26.963519	4.569727	0.600706	619.736000
26.985968	4.576247	0.600984	620.236000
27.005911	4.582688	0.601734	620.736000
27.026672	4.588867	0.602478	621.237000
27.049697	4.595041	0.603017	621.736000
27.072880	4.601768	0.603581	622.236000
27.096634	4.608098	0.604386	622.736000
27.119211	4.614472	0.604818	623.236000
27.141498	4.620725	0.605237	623.736000
27.163828	4.625953	0.605926	624.236000
27.186676	4.631656	0.606537	624.736000
27.211099	4.637517	0.607242	625.236000
27.232992	4.643878	0.607726	625.736000
27.257295	4.649815	0.607978	626.236000
27.278001	4.655897	0.608289	626.736000
27.300528	4.661446	0.608810	627.236000
27.324141	4.667176	0.609375	627.736000
27.347245	4.672729	0.609684	628.236000
27.369925	4.678291	0.610244	628.736000
27.391544	4.683765	0.610975	629.236000
27.415411	4.689422	0.611747	629.737000
27.437889	4.694407	0.612551	630.236000
27.462512	4.699977	0.612982	630.736000
27.485121	4.705161	0.613629	631.236000
27.507219	4.710054	0.614025	631.736000
27.530112	4.714574	0.614564	632.236000
27.552083	4.719284	0.615024	632.736000
27.575851	4.724303	0.615593	633.236000
27.599875	4.729671	0.616088	633.736000
27.622964	4.734161	0.616672	634.236000
27.647095	4.738402	0.617482	634.736000
27.669720	4.742841	0.618120	635.236000
27.691012	4.746943	0.618654	635.736000
27.714912	4.751766	0.619225	636.236000
27.737766	4.756134	0.619374	636.736000
27.759103	4.760070	0.619890	637.236000
27.780944	4.763649	0.620570	637.737000
27.801965	4.768532	0.620805	638.237000
27.825374	4.773296	0.621223	638.736000
27.849594	4.777614	0.621728	639.236000
27.870908	4.781525	0.622254	639.736000
27.892963	4.785515	0.622507	640.236000
27.915148	4.789387	0.622922	640.736000
27.937819	4.792816	0.623158	641.236000
27.962016	4.796516	0.623342	641.736000
27.985346	4.800178	0.623705	642.236000
28.006930	4.803289	0.624530	642.736000
28.029581	4.806578	0.625546	643.236000
28.051523	4.809877	0.626333	643.736000
28.076257	4.813204	0.626825	644.236000
28.099936	4.816583	0.627535	644.736000
28.123224	4.819854	0.628405	645.236000
28.147951	4.823585	0.628826	645.736000
28.170032	4.827178	0.629069	646.236000
28.195862	4.830479	0.629598	646.736000
28.218214	4.833677	0.630086	647.236000
28.241052	4.836788	0.630646	647.736000
28.262966	4.840230	0.631205	648.236000
28.285455	4.843797	0.631899	648.736000
28.308698	4.847030	0.632814	649.236000
28.332190	4.850122	0.633590	649.736000
28.354120	4.853597	0.633871	650.236000
28.375302	4.856860	0.634268	650.736000
28.397841	4.859959	0.634775	651.236000
28.422014	4.862797	0.635252	651.736000
28.448728	4.865424	0.635832	652.236000
28.471071	4.868078	0.636298	652.736000
28.493565	4.870510	0.637030	653.237000
28.517191	4.873245	0.637727	653.736000
28.541589	4.875717	0.638119	654.236000
28.565265	4.877657	0.638326	654.736000
28.587323	4.880398	0.638985	655.236000
28.609945	4.883633	0.639847	655.736000
28.634330	4.886169	0.640286	656.236000
28.658352	4.888322	0.640603	656.736000
28.681655	4.890525	0.641240	657.236000
28.705005	4.893078	0.641905	657.736000
28.728554	4.895645	0.642577	658.236000
28.752905	4.897897	0.643111	658.736000
28.778564	4.900741	0.643565	659.236000
28.802206	4.903527	0.644165	659.736000
28.825484	4.905989	0.644535	660.236000
28.851361	4.909387	0.645037	660.736000
28.875238	4.911811	0.645884	661.236000
28.897564	4.914389	0.646536	661.736000
28.919812	4.916931	0.647033	662.236000
28.944662	4.919036	0.647715	662.736000
28.969166	4.920640	0.648208	663.236000
28.991894	4.922584	0.648556	663.737000
29.012808	4.924753	0.648938	664.236000
29.035486	4.926440	0.649350	664.736000
29.058502	4.928304	0.649779	665.236000
29.083316	4.930055	0.650375	665.736000
29.105681	4.932103	0.651001	666.236000
29.127871	4.933804	0.651479	666.736000
29.149583	4.935438	0.652036	667.236000
29.172426	4.937041	0.652128	667.736000
29.197516	4.939185	0.652413	668.236000
29.220609	4.941665	0.652867	668.736000
29.243860	4.944903	0.653530	669.236000
29.266663	4.947289	0.654117	669.736000
29.289577	4.948472	0.654638	670.236000
29.314338	4.946289	0.655429	670.736000
29.337910	4.943628	0.656297	671.236000
29.360101	4.943736	0.656842	671.737000
29.381574	4.945902	0.657314	672.236000
29.403556	4.948019	0.657498	672.736000
29.426101	4.947430	0.657911	673.236000
29.450562	4.948819	0.658428	673.736000
29.472363	4.950914	0.658864	674.236000
29.494653	4.953949	0.659122	674.736000
29.516946	4.956305	0.659546	675.236000
29.539974	4.958955	0.660359	675.736000
29.564716	4.961422	0.661053	676.236000
29.587763	4.963565	0.661767	676.736000
29.610072	4.965569	0.662234	677.236000
29.631360	4.967772	0.662691	677.736000
29.654077	4.969838	0.663048	678.237000
29.677002	4.972736	0.663390	678.736000
29.701854	4.975305	0.663962	679.237000
29.725213	4.976586	0.664517	679.736000
29.746702	4.977149	0.665423	680.236000
29.768666	4.978151	0.666356	680.736000
29.790640	4.979797	0.667049	681.236000
29.812960	4.981750	0.667628	681.737000
29.835924	4.983489	0.668390	682.236000
29.858861	4.985283	0.668824	682.736000
29.880522	4.986718	0.669232	683.236000
29.902984	4.988680	0.669745	683.736000
29.925708	4.990334	0.670330	684.236000
29.949627	4.991585	0.670665	684.736000
29.974423	4.992847	0.670938	685.236000
29.997854	4.994189	0.671391	685.736000
30.020517	4.995807	0.672198	686.236000
30.045143	4.998174	0.672816	686.736000
30.069512	5.001035	0.673233	687.236000
30.093060	5.003280	0.673454	687.736000
30.116345	5.004266	0.673710	688.236000
30.137114	5.005849	0.674404	688.736000
30.160145	5.007726	0.675005	689.236000
30.184857	5.009790	0.675342	689.736000
30.206259	5.011603	0.675582	690.236000
30.228990	5.013751	0.676176	690.736000
30.251736	5.015814	0.677030	691.236000
30.274742	5.017407	0.677569	691.736000
30.298686	5.019458	0.677961	692.236000
30.321915	5.021808	0.678168	692.736000
30.345365	5.024087	0.678757	693.236000
30.367710	5.026637	0.679461	693.736000
30.390634	5.029224	0.680518	694.236000
30.415046	5.031085	0.680787	694.736000
30.439793	5.033199	0.680869	695.236000
30.462708	5.035311	0.681428	695.736000
30.485673	5.037545	0.682160	696.236000
30.510569	5.039671	0.682438	696.736000
30.533272	5.041940	0.683000	697.236000
30.555691	5.043736	0.683638	697.736000
