Data run started at:  Tuesday, October 17, 2017	4:12:13 PM
magnet(A)	lockin1(V)	lockin2(V)	time (sec)
1.375839	0.417570	0.097847	48.651000
1.393057	0.417057	0.099126	49.151000
1.410556	0.415868	0.100492	49.651000
1.431893	0.414837	0.101728	50.152000
1.452490	0.413391	0.102857	50.651000
1.472128	0.411875	0.104132	51.151000
1.492059	0.410627	0.105447	51.651000
1.511519	0.409618	0.106692	52.151000
1.533056	0.408285	0.108037	52.651000
1.552602	0.407570	0.109316	53.151000
1.572421	0.407556	0.110638	53.651000
1.591217	0.407363	0.111797	54.151000
1.610968	0.406805	0.112912	54.651000
1.630826	0.405451	0.114298	55.151000
1.648291	0.403800	0.115785	55.651000
1.668881	0.401939	0.117380	56.151000
1.688589	0.400554	0.118679	56.651000
1.708945	0.399447	0.119803	57.151000
1.727542	0.398423	0.120953	57.651000
1.747612	0.397157	0.122214	58.151000
1.768877	0.395878	0.123396	58.651000
1.790393	0.395122	0.124513	59.151000
1.808636	0.394099	0.125833	59.651000
1.827457	0.393918	0.127158	60.151000
1.848116	0.392935	0.128416	60.651000
1.867831	0.392375	0.129696	61.151000
1.889652	0.390951	0.131062	61.651000
1.911025	0.389845	0.132310	62.151000
1.932025	0.389858	0.133562	62.651000
1.952755	0.390139	0.134745	63.151000
1.972946	0.389165	0.136007	63.652000
1.993260	0.387829	0.137417	64.151000
2.012622	0.386138	0.138753	64.651000
2.033209	0.384600	0.140042	65.151000
2.053943	0.383622	0.141456	65.651000
2.074050	0.382581	0.142911	66.151000
2.094942	0.380638	0.144200	66.651000
2.116964	0.379849	0.145468	67.151000
2.138328	0.378859	0.146959	67.651000
2.158782	0.377343	0.148438	68.151000
2.179203	0.376719	0.149851	68.651000
2.199646	0.376136	0.151298	69.151000
2.220209	0.375670	0.152578	69.651000
2.240988	0.374853	0.153930	70.151000
2.260703	0.373271	0.155454	70.651000
2.281076	0.371653	0.156925	71.151000
2.301575	0.369910	0.158400	71.651000
2.321796	0.369259	0.159878	72.151000
2.344501	0.368877	0.161320	72.651000
2.365231	0.367596	0.162670	73.151000
2.385495	0.366814	0.163904	73.651000
2.405850	0.365266	0.165263	74.151000
2.426135	0.364134	0.166689	74.651000
2.446933	0.363412	0.167966	75.151000
2.467377	0.362039	0.169207	75.652000
2.487235	0.359340	0.170601	76.151000
2.507002	0.358183	0.172070	76.651000
2.526245	0.357183	0.173405	77.151000
2.545511	0.356489	0.174924	77.651000
2.565326	0.356678	0.176508	78.151000
2.587347	0.355923	0.177887	78.651000
2.609332	0.354875	0.179077	79.151000
2.628314	0.353540	0.180080	79.651000
2.648080	0.352857	0.181040	80.151000
2.670459	0.352698	0.182269	80.651000
2.691199	0.352822	0.183637	81.151000
2.711537	0.353110	0.185102	81.651000
2.733168	0.353254	0.186441	82.151000
2.752869	0.353230	0.187701	82.651000
2.772947	0.353230	0.188955	83.151000
2.793912	0.351761	0.190247	83.651000
2.813229	0.349350	0.191669	84.151000
2.834462	0.347661	0.193016	84.652000
2.856063	0.346964	0.194260	85.151000
2.875955	0.346484	0.195524	85.651000
2.895254	0.344989	0.197076	86.151000
2.915944	0.343065	0.198658	86.651000
2.937309	0.340935	0.200223	87.151000
2.955489	0.339184	0.201606	87.652000
2.976581	0.338524	0.202931	88.152000
2.998921	0.338728	0.204382	88.651000
3.021828	0.339062	0.205833	89.152000
3.043966	0.339124	0.207186	89.651000
3.064688	0.338430	0.208647	90.151000
3.086641	0.337661	0.210030	90.651000
3.105824	0.336408	0.211523	91.151000
3.126292	0.335407	0.212997	91.651000
3.147865	0.333943	0.214486	92.151000
3.168553	0.331772	0.215972	92.651000
3.188453	0.330971	0.217338	93.151000
3.208243	0.331034	0.218614	93.651000
3.228497	0.331898	0.219817	94.151000
3.247650	0.333786	0.221003	94.651000
3.267850	0.334973	0.222327	95.151000
3.286926	0.335262	0.223818	95.651000
3.307085	0.333620	0.225309	96.151000
3.327248	0.331373	0.226461	96.651000
3.346822	0.329447	0.227590	97.151000
3.366214	0.326607	0.228800	97.651000
3.387060	0.324661	0.230190	98.151000
3.407486	0.324349	0.231558	98.651000
3.428802	0.324551	0.232961	99.151000
3.450330	0.326477	0.234305	99.651000
3.471939	0.328265	0.235487	100.151000
3.492714	0.329883	0.236760	100.651000
3.512116	0.331197	0.238022	101.151000
3.532747	0.331256	0.239172	101.651000
3.553469	0.330496	0.240502	102.151000
3.573599	0.327008	0.242031	102.651000
3.594447	0.322220	0.243438	103.151000
3.616089	0.316998	0.244944	103.651000
3.636380	0.313303	0.246284	104.151000
3.656522	0.311193	0.247447	104.651000
3.676700	0.311530	0.248594	105.151000
3.697705	0.313492	0.249892	105.651000
3.719008	0.316524	0.251198	106.151000
3.738190	0.320022	0.252625	106.651000
3.759054	0.323983	0.254206	107.151000
3.779033	0.327088	0.255787	107.651000
3.799310	0.328356	0.257267	108.151000
3.819838	0.327634	0.258678	108.651000
3.840564	0.325504	0.260016	109.151000
3.861523	0.321787	0.261356	109.651000
3.882062	0.316594	0.262614	110.151000
3.902987	0.310261	0.264076	110.651000
3.923920	0.305256	0.265316	111.151000
3.944814	0.301506	0.266479	111.651000
3.964779	0.299728	0.267686	112.151000
3.984724	0.300218	0.268808	112.651000
4.004900	0.303127	0.270108	113.152000
4.024215	0.308005	0.271409	113.651000
4.044797	0.314037	0.272820	114.151000
4.065479	0.320230	0.274207	114.651000
4.086230	0.324838	0.275596	115.151000
4.107809	0.327872	0.277179	115.651000
4.130406	0.328514	0.278935	116.151000
4.150247	0.327689	0.280493	116.651000
4.170797	0.325503	0.282035	117.151000
4.191414	0.321292	0.283531	117.651000
4.212294	0.315403	0.284862	118.151000
4.232404	0.308093	0.286206	118.651000
4.252258	0.300793	0.287486	119.151000
4.272150	0.295958	0.288763	119.651000
4.292139	0.291820	0.290089	120.151000
4.312372	0.288945	0.291292	120.651000
4.332630	0.289481	0.292485	121.151000
4.354254	0.293121	0.293668	121.651000
4.375876	0.298523	0.294791	122.151000
4.396601	0.305670	0.295992	122.651000
4.416551	0.313484	0.297237	123.151000
4.436953	0.321054	0.298515	123.651000
4.456459	0.327794	0.299956	124.151000
4.477396	0.333703	0.301416	124.651000
4.498740	0.337286	0.302942	125.151000
4.518943	0.337686	0.304483	125.651000
4.538398	0.335798	0.306027	126.151000
4.558622	0.332464	0.307552	126.651000
4.579793	0.327092	0.308934	127.151000
4.601426	0.319583	0.310435	127.651000
4.622474	0.310421	0.312144	128.151000
4.641651	0.301101	0.313557	128.651000
4.662679	0.292463	0.314788	129.151000
4.683705	0.285414	0.315979	129.651000
4.704620	0.280140	0.317079	130.151000
4.724625	0.275698	0.318144	130.651000
4.745179	0.274454	0.319249	131.152000
4.766212	0.277565	0.320428	131.651000
4.789309	0.283548	0.321479	132.151000
4.809824	0.292121	0.322777	132.651000
4.830252	0.301629	0.324112	133.152000
4.851596	0.312112	0.325355	133.651000
4.873022	0.322667	0.326487	134.152000
4.894249	0.332208	0.327751	134.651000
4.915117	0.340510	0.329118	135.151000
4.935323	0.347611	0.330507	135.651000
4.955868	0.352402	0.332091	136.151000
4.977733	0.354679	0.333871	136.652000
4.998813	0.353883	0.335548	137.151000
5.019636	0.350540	0.337230	137.651000
5.040192	0.344810	0.339001	138.151000
5.060856	0.337349	0.340672	138.651000
5.081265	0.328623	0.342357	139.151000
5.103722	0.318374	0.344078	139.651000
5.123185	0.306967	0.345652	140.151000
5.143388	0.294971	0.347109	140.651000
5.163620	0.283621	0.348486	141.151000
5.184680	0.273719	0.349652	141.651000
5.205637	0.266212	0.350651	142.151000
5.226429	0.261680	0.351688	142.651000
5.247251	0.260773	0.352777	143.151000
5.269447	0.263868	0.353803	143.651000
5.288416	0.269721	0.354775	144.151000
5.309900	0.278354	0.355585	144.651000
5.330165	0.289363	0.356518	145.151000
5.351948	0.302571	0.357430	145.651000
5.376094	0.316291	0.358280	146.151000
5.399617	0.329197	0.359360	146.651000
5.422249	0.341451	0.360592	147.151000
5.442113	0.352930	0.361968	147.651000
5.463166	0.362905	0.363392	148.151000
5.484651	0.371264	0.365007	148.651000
5.504631	0.377161	0.366723	149.151000
5.524730	0.381319	0.368459	149.651000
5.546681	0.382786	0.370157	150.151000
5.565432	0.382656	0.372057	150.651000
5.584321	0.380290	0.374100	151.152000
5.603783	0.376351	0.375970	151.651000
5.622999	0.370158	0.377740	152.151000
5.642865	0.362437	0.379512	152.651000
5.665046	0.352978	0.381337	153.151000
5.686648	0.341344	0.382976	153.651000
5.703720	0.329210	0.384490	154.151000
5.723061	0.316069	0.385882	154.651000
5.744265	0.303145	0.387327	155.151000
5.763612	0.290091	0.388711	155.651000
5.784052	0.277153	0.390055	156.151000
5.802303	0.266218	0.391256	156.651000
5.819846	0.257763	0.392349	157.151000
5.840181	0.251639	0.393345	157.651000
5.861274	0.248201	0.394255	158.151000
5.881694	0.247159	0.395039	158.651000
5.898913	0.249828	0.395678	159.151000
5.920191	0.255747	0.396392	159.651000
5.940023	0.264673	0.397392	160.151000
5.960703	0.276336	0.398291	160.651000
5.980497	0.290387	0.399286	161.151000
6.002774	0.306654	0.400255	161.651000
6.024560	0.323846	0.401023	162.151000
6.039257	0.340833	0.401850	162.651000
6.058869	0.357772	0.402720	163.151000
6.084034	0.374069	0.403669	163.651000
6.102756	0.388652	0.404854	164.151000
6.117800	0.401785	0.406206	164.651000
6.137954	0.413499	0.407615	165.151000
6.159075	0.422750	0.409088	165.651000
6.181435	0.429828	0.410665	166.151000
6.200123	0.435690	0.412156	166.651000
6.219800	0.439516	0.413708	167.151000
6.238966	0.442055	0.415457	167.652000
6.257822	0.442862	0.417360	168.151000
6.277548	0.442084	0.419046	168.651000
6.294205	0.439429	0.420503	169.151000
6.314102	0.435461	0.422016	169.651000
6.334814	0.429669	0.423572	170.151000
6.356802	0.423555	0.425082	170.651000
6.374200	0.416347	0.426713	171.152000
6.392455	0.406604	0.428604	171.651000
6.412294	0.396032	0.430583	172.151000
6.430916	0.383931	0.432701	172.651000
6.456902	0.371738	0.434838	173.152000
6.474378	0.358909	0.436678	173.651000
6.493025	0.344981	0.438335	174.151000
6.511180	0.330293	0.439936	174.651000
6.529530	0.315126	0.441277	175.151000
6.550453	0.300367	0.442469	175.651000
6.569373	0.286007	0.443616	176.151000
6.588154	0.272617	0.444508	176.651000
6.605771	0.259977	0.445322	177.151000
6.626609	0.248679	0.445964	177.651000
6.645414	0.240237	0.446537	178.151000
6.665810	0.233869	0.447304	178.651000
6.685664	0.230598	0.447918	179.151000
6.704441	0.231412	0.448505	179.651000
6.724452	0.236010	0.449048	180.151000
6.742266	0.243843	0.449634	180.651000
6.763079	0.254133	0.450361	181.151000
6.783238	0.267739	0.451134	181.651000
6.803111	0.284170	0.451969	182.151000
6.823367	0.303119	0.452774	182.651000
6.843363	0.322622	0.453726	183.152000
6.864623	0.342376	0.454641	183.651000
6.884168	0.362770	0.455596	184.151000
6.904588	0.383205	0.456658	184.651000
6.925436	0.404555	0.457726	185.152000
6.945559	0.424918	0.458681	185.651000
6.965179	0.444223	0.459632	186.151000
6.985346	0.461919	0.460687	186.652000
7.006720	0.477462	0.461950	187.151000
7.025689	0.492059	0.463260	187.651000
7.047331	0.503794	0.464677	188.151000
7.068594	0.514401	0.466112	188.651000
7.088739	0.523157	0.467558	189.151000
7.109251	0.529960	0.469183	189.651000
7.130302	0.534870	0.470846	190.151000
7.152662	0.538288	0.472472	190.651000
7.172905	0.540346	0.474074	191.151000
7.191981	0.540447	0.475652	191.651000
7.211577	0.539086	0.477274	192.152000
7.232225	0.536376	0.478936	192.651000
7.253148	0.532329	0.480714	193.151000
7.273189	0.527402	0.482527	193.651000
7.292140	0.521421	0.484356	194.151000
7.312449	0.515093	0.486229	194.651000
7.332819	0.508139	0.488216	195.151000
7.351791	0.500522	0.490096	195.651000
7.371475	0.491554	0.491957	196.151000
7.391391	0.481371	0.493637	196.651000
7.412169	0.469869	0.495421	197.151000
7.432809	0.457014	0.497310	197.651000
7.454313	0.442693	0.499347	198.151000
7.474791	0.428552	0.501416	198.651000
7.495621	0.414340	0.503412	199.151000
7.516778	0.399367	0.505202	199.651000
7.537005	0.383585	0.506957	200.151000
7.557831	0.368188	0.508738	200.651000
7.577770	0.352635	0.510260	201.151000
7.598712	0.335756	0.512042	201.651000
7.620066	0.318350	0.513606	202.151000
7.640926	0.300832	0.514982	202.651000
7.660981	0.283616	0.516140	203.151000
7.682418	0.266741	0.517152	203.651000
7.704323	0.251103	0.517962	204.151000
7.725850	0.237333	0.518513	204.651000
7.745843	0.226147	0.518900	205.151000
7.765789	0.218101	0.519336	205.651000
7.787070	0.213757	0.520008	206.151000
7.808388	0.214455	0.520579	206.651000
7.829853	0.218706	0.521114	207.151000
7.851692	0.225841	0.521665	207.651000
7.872697	0.237173	0.521958	208.151000
7.892538	0.252175	0.522305	208.651000
7.914011	0.271819	0.522798	209.151000
7.933875	0.293856	0.523315	209.651000
7.954738	0.318088	0.523966	210.151000
7.975107	0.343552	0.524713	210.651000
7.996146	0.370189	0.525546	211.151000
8.017261	0.398109	0.526535	211.651000
8.039204	0.426224	0.527486	212.151000
8.061426	0.454402	0.528423	212.651000
8.082603	0.482778	0.529351	213.151000
8.101388	0.510092	0.530420	213.651000
8.123386	0.534849	0.531559	214.151000
8.143562	0.557604	0.532777	214.651000
8.164827	0.578877	0.534061	215.151000
8.185905	0.598484	0.535354	215.651000
8.207388	0.616453	0.536771	216.151000
8.227585	0.633006	0.538185	216.651000
8.247213	0.649475	0.539443	217.151000
8.268988	0.663724	0.540944	217.651000
8.290666	0.675298	0.542348	218.151000
8.310409	0.685114	0.543785	218.651000
8.331051	0.692451	0.545321	219.151000
8.351173	0.698615	0.546869	219.651000
8.371277	0.704555	0.548267	220.151000
8.392581	0.708671	0.549624	220.651000
8.414435	0.711970	0.550994	221.151000
8.434784	0.713505	0.552468	221.651000
8.454761	0.714105	0.554090	222.152000
8.476116	0.714382	0.555720	222.651000
8.498149	0.713933	0.557504	223.151000
8.518443	0.711707	0.559334	223.651000
8.538108	0.707850	0.561136	224.151000
8.558122	0.702235	0.562851	224.651000
8.577918	0.695108	0.564508	225.151000
8.599068	0.687169	0.566454	225.651000
8.620264	0.678920	0.568403	226.151000
8.640236	0.670329	0.570272	226.652000
8.661210	0.661327	0.572211	227.151000
8.681745	0.651930	0.573992	227.651000
8.704093	0.642157	0.575738	228.151000
8.724866	0.631756	0.577521	228.651000
8.744349	0.621455	0.579278	229.151000
8.765865	0.610399	0.581234	229.651000
8.786304	0.598710	0.583366	230.151000
8.806871	0.586024	0.585578	230.652000
8.826393	0.572787	0.587688	231.151000
8.845764	0.559083	0.589570	231.652000
8.865805	0.544471	0.591429	232.151000
8.885535	0.529354	0.593332	232.651000
8.905642	0.515196	0.595361	233.151000
8.926636	0.500659	0.597489	233.651000
8.947845	0.484848	0.599523	234.151000
8.970246	0.468417	0.601564	234.651000
8.991024	0.451831	0.603597	235.152000
9.010832	0.435073	0.605525	235.651000
9.030728	0.419164	0.607286	236.151000
9.051224	0.402190	0.609170	236.651000
9.071143	0.384184	0.611042	237.152000
9.090930	0.366230	0.612760	237.651000
9.110884	0.348233	0.614272	238.151000
9.130878	0.328400	0.615633	238.651000
9.151479	0.308294	0.616667	239.151000
9.172898	0.289051	0.617515	239.651000
9.194830	0.269637	0.618246	240.151000
9.217651	0.251331	0.618962	240.651000
9.238815	0.234762	0.619522	241.151000
9.259241	0.219864	0.619900	241.651000
9.280836	0.208971	0.620217	242.152000
9.300946	0.201574	0.620348	242.651000
9.321036	0.198524	0.620379	243.152000
9.342560	0.199653	0.620444	243.651000
9.363369	0.204194	0.620427	244.151000
9.386089	0.211165	0.620571	244.651000
9.409299	0.221166	0.620788	245.151000
9.429504	0.234508	0.621027	245.651000
9.451770	0.252311	0.621252	246.151000
9.471729	0.273445	0.621706	246.651000
9.494080	0.297481	0.622075	247.151000
9.514869	0.324609	0.622539	247.651000
9.536954	0.353376	0.623165	248.151000
9.561465	0.383382	0.623799	248.651000
9.584536	0.414286	0.624462	249.151000
9.605101	0.446445	0.625286	249.651000
9.626075	0.478945	0.626271	250.151000
9.646213	0.511116	0.627328	250.651000
9.668484	0.541672	0.628628	251.151000
9.690988	0.571531	0.629880	251.651000
9.712067	0.602077	0.631068	252.151000
9.732439	0.632402	0.632138	252.652000
9.753494	0.662327	0.632971	253.151000
9.775807	0.690933	0.633822	253.651000
9.797030	0.718311	0.635066	254.151000
9.818864	0.743786	0.636481	254.651000
9.839291	0.767157	0.637839	255.151000
9.864948	0.789581	0.639119	255.651000
9.887001	0.811420	0.640317	256.152000
9.906746	0.832758	0.641758	256.651000
9.927249	0.852536	0.643290	257.151000
9.947112	0.871430	0.644863	257.651000
9.969360	0.889286	0.646339	258.151000
9.990028	0.904706	0.647857	258.651000
10.011559	0.918799	0.649253	259.151000
10.033710	0.932060	0.650550	259.651000
10.055814	0.944052	0.651962	260.151000
10.077957	0.955258	0.653427	260.651000
10.098770	0.966811	0.654885	261.151000
10.120413	0.976366	0.656267	261.651000
10.141336	0.984240	0.657650	262.151000
10.160880	0.990987	0.659139	262.651000
10.182707	0.996814	0.660830	263.151000
10.204647	1.002279	0.662614	263.651000
10.224349	1.007269	0.664374	264.151000
10.245967	1.009913	0.665946	264.651000
10.268344	1.011406	0.667592	265.151000
10.290643	1.012498	0.669149	265.651000
10.312585	1.012665	0.670582	266.151000
10.334372	1.011952	0.672025	266.651000
10.356268	1.010771	0.673658	267.151000
10.375109	1.008877	0.675269	267.651000
10.395690	1.005595	0.677102	268.152000
10.419279	1.001210	0.678780	268.651000
10.437296	0.996537	0.680382	269.151000
10.458539	0.991512	0.682034	269.651000
10.480917	0.985878	0.683878	270.151000
10.498349	0.979181	0.685699	270.651000
10.518558	0.971978	0.687409	271.151000
10.540814	0.963443	0.689017	271.651000
10.561941	0.954834	0.690815	272.151000
10.581865	0.946677	0.692715	272.651000
10.600630	0.937314	0.694751	273.151000
10.620902	0.926638	0.696618	273.651000
10.642019	0.915719	0.698584	274.151000
10.662271	0.904572	0.700572	274.651000
10.682233	0.894160	0.702548	275.151000
10.703073	0.883557	0.704546	275.651000
10.726358	0.872086	0.706339	276.151000
10.745325	0.859740	0.707936	276.651000
10.766904	0.847556	0.709678	277.151000
10.785315	0.834926	0.711612	277.651000
10.802442	0.822674	0.713664	278.151000
10.821466	0.809990	0.715858	278.651000
10.845333	0.797362	0.717785	279.151000
10.865855	0.784986	0.719569	279.651000
10.885840	0.772823	0.721443	280.151000
10.910384	0.760347	0.723477	280.652000
10.930715	0.747482	0.725511	281.151000
10.949045	0.734805	0.727491	281.651000
10.968134	0.721095	0.729516	282.151000
10.987663	0.707052	0.731500	282.651000
11.007739	0.693104	0.733601	283.151000
11.036406	0.678643	0.735607	283.652000
11.060188	0.663689	0.737513	284.151000
11.072830	0.648187	0.739507	284.651000
11.088382	0.631331	0.741711	285.151000
11.104987	0.613821	0.743899	285.651000
11.128271	0.595864	0.746080	286.151000
11.152100	0.577645	0.747943	286.651000
11.170981	0.559798	0.749757	287.151000
11.192733	0.541498	0.751901	287.651000
11.210826	0.523344	0.754063	288.151000
11.232987	0.505886	0.755968	288.651000
11.252033	0.488096	0.757799	289.151000
11.272751	0.469278	0.759441	289.651000
11.291608	0.449220	0.761243	290.151000
11.311295	0.428840	0.762903	290.651000
11.332172	0.408666	0.764261	291.151000
11.353897	0.388951	0.765666	291.651000
11.370682	0.369143	0.766781	292.151000
11.391559	0.348344	0.767781	292.651000
11.411897	0.326064	0.768639	293.151000
11.432482	0.303982	0.769355	293.651000
11.454459	0.282559	0.770028	294.151000
11.475507	0.261753	0.770381	294.651000
11.496295	0.242321	0.770453	295.151000
11.517529	0.225578	0.770450	295.651000
11.535107	0.211161	0.770565	296.151000
11.556164	0.199969	0.770588	296.651000
11.576887	0.191623	0.770576	297.151000
11.597355	0.185839	0.770701	297.651000
11.618734	0.183236	0.770849	298.151000
11.639246	0.183197	0.770990	298.651000
11.658976	0.186002	0.771076	299.151000
11.681511	0.191409	0.771242	299.652000
11.703507	0.199103	0.771174	300.151000
11.724539	0.209321	0.770950	300.651000
11.745914	0.222516	0.770908	301.151000
11.766702	0.238019	0.770888	301.651000
11.787156	0.255308	0.770916	302.151000
11.808513	0.275237	0.770940	302.651000
11.829313	0.297539	0.771106	303.151000
11.849104	0.321796	0.771533	303.651000
11.869894	0.348477	0.771969	304.151000
11.889725	0.376345	0.772339	304.651000
11.910715	0.406190	0.772805	305.151000
11.933582	0.436890	0.773343	305.651000
11.953912	0.468994	0.773958	306.151000
11.973793	0.502861	0.774584	306.651000
11.993887	0.537025	0.775204	307.151000
12.016231	0.569891	0.775997	307.651000
12.037118	0.603515	0.776792	308.151000
12.057838	0.636864	0.777528	308.651000
12.079028	0.669132	0.778388	309.152000
12.099926	0.701910	0.779182	309.651000
12.122324	0.734687	0.780183	310.151000
12.142731	0.766472	0.781302	310.651000
12.163916	0.797240	0.782432	311.151000
12.184082	0.826378	0.783589	311.651000
12.206347	0.854642	0.784794	312.151000
12.227198	0.883158	0.785961	312.651000
12.247343	0.911163	0.787149	313.151000
12.267929	0.938185	0.788299	313.652000
12.291120	0.964466	0.789574	314.151000
12.312814	0.990674	0.790839	314.651000
12.332629	1.015808	0.792066	315.151000
12.353308	1.039874	0.793315	315.651000
12.373163	1.062694	0.794644	316.151000
12.394413	1.085234	0.795995	316.651000
12.415305	1.106458	0.797210	317.152000
12.436155	1.127099	0.798484	317.651000
12.455964	1.146535	0.799767	318.151000
12.476017	1.165062	0.801244	318.651000
12.496748	1.184297	0.802640	319.152000
12.517100	1.202212	0.804059	319.651000
12.535980	1.217317	0.805421	320.151000
12.554514	1.232086	0.806762	320.651000
12.574143	1.248225	0.808155	321.151000
12.596300	1.263151	0.809749	321.651000
12.617980	1.276716	0.811423	322.151000
12.637863	1.289306	0.812791	322.651000
12.658866	1.302283	0.813893	323.151000
12.678359	1.314902	0.815132	323.651000
12.699233	1.326851	0.816426	324.151000
12.720372	1.338171	0.817869	324.651000
12.738321	1.348549	0.819365	325.151000
12.757413	1.358487	0.820903	325.651000
12.777145	1.368006	0.822314	326.151000
12.797743	1.377218	0.823482	326.651000
12.819371	1.386018	0.824599	327.151000
12.841106	1.394328	0.825793	327.651000
12.861159	1.401280	0.827297	328.151000
12.880280	1.407889	0.828917	328.651000
12.900844	1.415136	0.830466	329.152000
12.920724	1.420816	0.831913	329.651000
12.941229	1.426134	0.833342	330.151000
12.961124	1.431485	0.834725	330.651000
12.981420	1.436730	0.836164	331.151000
13.001116	1.441423	0.837473	331.651000
13.020549	1.446448	0.838774	332.151000
13.041360	1.450869	0.840340	332.652000
13.062142	1.454530	0.841892	333.151000
13.083294	1.458444	0.843417	333.651000
13.105153	1.462131	0.844706	334.151000
13.126078	1.464698	0.846092	334.652000
13.147110	1.466487	0.847552	335.151000
13.166475	1.467022	0.849133	335.651000
13.186728	1.467740	0.850623	336.151000
13.207226	1.468671	0.852105	336.651000
13.227834	1.469595	0.853468	337.151000
13.248490	1.470328	0.854871	337.651000
13.268820	1.470080	0.856274	338.151000
13.289797	1.469826	0.857937	338.651000
13.310707	1.469978	0.859698	339.152000
13.331332	1.469613	0.861297	339.651000
13.350928	1.469171	0.862939	340.151000
13.371146	1.468338	0.864574	340.651000
13.391733	1.466750	0.866059	341.151000
13.411046	1.465229	0.867552	341.651000
13.428764	1.463449	0.868915	342.151000
13.448447	1.461730	0.870417	342.651000
13.468740	1.460017	0.871828	343.151000
13.489327	1.458200	0.873347	343.651000
13.508875	1.454494	0.874768	344.151000
13.528166	1.449924	0.876092	344.652000
13.548462	1.445010	0.877460	345.151000
13.568680	1.441458	0.878966	345.651000
13.588758	1.437846	0.880562	346.151000
13.607186	1.434458	0.882071	346.651000
13.627227	1.430503	0.883483	347.151000
13.647116	1.425398	0.885031	347.651000
13.666668	1.420066	0.886665	348.151000
13.686828	1.414730	0.888310	348.651000
13.706559	1.409817	0.889973	349.151000
13.726366	1.404424	0.891681	349.651000
13.745449	1.398970	0.893317	350.152000
13.765437	1.392422	0.894918	350.651000
13.786272	1.385977	0.896515	351.151000
13.806814	1.378724	0.898258	351.651000
13.827774	1.370927	0.900007	352.151000
13.848877	1.362603	0.901744	352.651000
13.870212	1.354264	0.903302	353.151000
13.890374	1.344841	0.904759	353.651000
13.910582	1.334539	0.906341	354.151000
13.930314	1.324362	0.908145	354.652000
13.950093	1.314067	0.910012	355.151000
13.972493	1.302701	0.911804	355.651000
13.993072	1.292027	0.913526	356.151000
14.014454	1.281166	0.915310	356.651000
14.035391	1.269881	0.917100	357.151000
