Data run started at:  Tuesday, October 17, 2017	3:14:31 PM
magnet(A)	lockin1(V)	lockin2(V)	time (sec)
14.078260	1.147443	0.919053	356.601000
14.098408	1.137313	0.920901	357.101000
14.118676	1.127601	0.922934	357.601000
14.140466	1.117213	0.924920	358.101000
14.160707	1.105814	0.926863	358.601000
14.181452	1.094540	0.928905	359.102000
14.202477	1.083746	0.930913	359.601000
14.222710	1.072320	0.932700	360.102000
14.243643	1.060858	0.934472	360.601000
14.265286	1.049581	0.936492	361.101000
14.287404	1.039007	0.938581	361.601000
14.308121	1.030036	0.940324	362.101000
14.329371	1.020034	0.941979	362.602000
14.350229	1.008915	0.943696	363.101000
14.370962	0.997094	0.945493	363.601000
14.390953	0.984892	0.947503	364.101000
14.411261	0.972196	0.949682	364.602000
14.432069	0.959776	0.951749	365.101000
14.454154	0.947950	0.953625	365.602000
14.478124	0.936649	0.955595	366.102000
14.499520	0.925683	0.957674	366.601000
14.520035	0.914099	0.959651	367.101000
14.541800	0.902255	0.961545	367.601000
14.563912	0.889715	0.963608	368.101000
14.584962	0.876697	0.965833	368.601000
14.606800	0.864021	0.968069	369.102000
14.629879	0.850796	0.970171	369.601000
14.652453	0.838361	0.972245	370.101000
14.672922	0.824736	0.974377	370.601000
14.691766	0.808930	0.976696	371.101000
14.711781	0.792630	0.978783	371.601000
14.733963	0.777101	0.980846	372.101000
14.754707	0.761670	0.983026	372.601000
14.776021	0.746555	0.985237	373.101000
14.796971	0.731165	0.987500	373.601000
14.818193	0.714454	0.989654	374.101000
14.840720	0.697464	0.991619	374.602000
14.862535	0.680754	0.993595	375.101000
14.882849	0.664788	0.995603	375.601000
14.903527	0.648084	0.997771	376.101000
14.923197	0.630349	0.999839	376.601000
14.945829	0.611937	1.001725	377.101000
14.965949	0.593556	1.003626	377.601000
14.986689	0.575421	1.005441	378.101000
15.008239	0.554656	1.006958	378.601000
15.028145	0.533199	1.008235	379.101000
15.049632	0.511945	1.009482	379.601000
15.071217	0.490768	1.010827	380.101000
15.091749	0.468836	1.012200	380.601000
15.111041	0.447797	1.013254	381.101000
15.131919	0.425357	1.014190	381.601000
15.153928	0.402549	1.015029	382.101000
15.174254	0.380056	1.015710	382.601000
15.194687	0.357830	1.016254	383.101000
15.216153	0.335824	1.016701	383.601000
15.236929	0.313848	1.016976	384.101000
15.255774	0.293083	1.017269	384.602000
15.276016	0.272905	1.017613	385.101000
15.295209	0.255941	1.017730	385.602000
15.316879	0.241592	1.017755	386.101000
15.337100	0.228867	1.017892	386.601000
15.358733	0.217629	1.017861	387.101000
15.379514	0.208638	1.017762	387.601000
15.401508	0.202227	1.017735	388.101000
15.420844	0.197736	1.017666	388.601000
15.440782	0.195101	1.017592	389.101000
15.461894	0.195236	1.017590	389.601000
15.482944	0.197348	1.017552	390.102000
15.502107	0.200191	1.017462	390.601000
15.522787	0.203670	1.017518	391.101000
15.543909	0.209168	1.017667	391.601000
15.563589	0.216436	1.017649	392.101000
15.583919	0.225417	1.017491	392.601000
15.603705	0.237697	1.017351	393.101000
15.624238	0.250333	1.017214	393.601000
15.644071	0.262416	1.017047	394.101000
15.664078	0.275630	1.017084	394.601000
15.684309	0.290561	1.017228	395.101000
15.704739	0.306143	1.017344	395.601000
15.724719	0.321704	1.017469	396.101000
15.745047	0.340789	1.017701	396.601000
15.764495	0.362318	1.017839	397.101000
15.785379	0.385284	1.018137	397.601000
15.804185	0.409288	1.018377	398.101000
15.827843	0.435105	1.018620	398.601000
15.848937	0.461861	1.019136	399.101000
15.869565	0.490008	1.019688	399.601000
15.888575	0.519094	1.020080	400.102000
15.910101	0.548342	1.020524	400.601000
15.931305	0.578163	1.020951	401.101000
15.951859	0.608616	1.021447	401.601000
15.976300	0.639896	1.022097	402.101000
15.993641	0.670120	1.022914	402.601000
16.014195	0.700722	1.023914	403.101000
16.034926	0.730913	1.024706	403.601000
16.055020	0.760975	1.025792	404.101000
16.077154	0.790098	1.026871	404.601000
16.096797	0.818608	1.027739	405.101000
16.118710	0.847198	1.028724	405.601000
16.138007	0.876617	1.029656	406.101000
16.156128	0.905460	1.030509	406.601000
16.176141	0.933344	1.031467	407.101000
16.198168	0.960016	1.032510	407.601000
16.220413	0.986205	1.033661	408.101000
16.238956	1.011500	1.034899	408.601000
16.258290	1.036363	1.036115	409.101000
16.277942	1.061131	1.037239	409.601000
16.300297	1.085141	1.038353	410.102000
16.321764	1.107619	1.039413	410.601000
16.340009	1.130983	1.040576	411.101000
16.361288	1.153386	1.041870	411.601000
16.382083	1.175637	1.042925	412.101000
16.403387	1.197049	1.044134	412.601000
16.427301	1.218840	1.045491	413.101000
16.445435	1.239933	1.046723	413.601000
16.467536	1.261145	1.048060	414.101000
16.487158	1.280813	1.049386	414.602000
16.507359	1.299114	1.050756	415.101000
16.526379	1.318403	1.052164	415.601000
16.548755	1.336479	1.053321	416.101000
16.567987	1.353661	1.054326	416.601000
16.586588	1.370020	1.055393	417.101000
16.609910	1.386594	1.056700	417.601000
16.629080	1.402755	1.058164	418.102000
16.647461	1.418075	1.059424	418.601000
16.667157	1.434967	1.060631	419.101000
16.687723	1.451309	1.062090	419.601000
16.708727	1.466017	1.063614	420.102000
16.729216	1.480654	1.065185	420.601000
16.749341	1.494182	1.066652	421.102000
16.768944	1.507092	1.067925	421.601000
16.790842	1.520036	1.069187	422.102000
16.811443	1.533060	1.070456	422.601000
16.832360	1.545832	1.071769	423.101000
16.851483	1.559727	1.072950	423.601000
16.871547	1.572528	1.074200	424.101000
16.892941	1.584268	1.075555	424.601000
16.912531	1.597312	1.076879	425.101000
16.932617	1.610629	1.078308	425.602000
16.953669	1.622617	1.079834	426.101000
16.974531	1.633432	1.081289	426.602000
16.995952	1.641643	1.082839	427.101000
17.016062	1.651077	1.084331	427.601000
17.036113	1.662243	1.085668	428.101000
17.056782	1.673959	1.087025	428.601000
17.078335	1.684545	1.088378	429.101000
17.098458	1.693634	1.089818	429.601000
17.119414	1.701525	1.091252	430.102000
17.139708	1.707057	1.092609	430.601000
17.160345	1.714146	1.094190	431.101000
17.179706	1.722287	1.095581	431.601000
17.201147	1.731283	1.096956	432.101000
17.222432	1.740379	1.098353	432.602000
17.242099	1.749253	1.099717	433.102000
17.261491	1.757046	1.101043	433.601000
17.281313	1.764455	1.102420	434.101000
17.301496	1.771164	1.103934	434.602000
17.322224	1.777681	1.105265	435.101000
17.341565	1.784293	1.106629	435.602000
17.362496	1.789793	1.108080	436.101000
17.384030	1.795784	1.109477	436.601000
17.406008	1.804182	1.110954	437.101000
17.427061	1.811307	1.112344	437.601000
17.446902	1.817632	1.113785	438.101000
17.466930	1.823256	1.115197	438.601000
17.489017	1.829272	1.116601	439.101000
17.511652	1.833384	1.118002	439.601000
17.531085	1.837727	1.119571	440.101000
17.552740	1.843001	1.121085	440.601000
17.574356	1.847903	1.122547	441.101000
17.596316	1.853069	1.124071	441.601000
17.616798	1.857436	1.125699	442.101000
17.636674	1.861358	1.127154	442.601000
17.657343	1.866304	1.128579	443.101000
17.680168	1.870572	1.130124	443.601000
17.700779	1.874417	1.131642	444.101000
17.721439	1.877731	1.133274	444.601000
17.741638	1.881935	1.134958	445.101000
17.761737	1.884814	1.136494	445.601000
17.781998	1.887612	1.137801	446.101000
17.801981	1.890742	1.139052	446.601000
17.822363	1.895053	1.140205	447.101000
17.842171	1.899457	1.141417	447.601000
17.862420	1.904028	1.142685	448.101000
17.882977	1.908487	1.143948	448.601000
17.904059	1.912942	1.145401	449.101000
17.924026	1.916075	1.146683	449.601000
17.942883	1.918315	1.147761	450.101000
17.962253	1.920945	1.148867	450.601000
17.982791	1.922487	1.150123	451.101000
18.003789	1.923068	1.151498	451.601000
18.024508	1.922943	1.153123	452.101000
18.044775	1.924506	1.154598	452.601000
18.065699	1.926412	1.156109	453.101000
18.086003	1.928621	1.157590	453.601000
18.106165	1.931602	1.158975	454.101000
18.126776	1.934764	1.160193	454.601000
18.148196	1.936647	1.161478	455.101000
18.169130	1.938410	1.162852	455.602000
18.189632	1.939935	1.164265	456.101000
18.209720	1.941514	1.165741	456.601000
18.230639	1.943164	1.167145	457.101000
18.252253	1.945392	1.168587	457.601000
18.274439	1.947694	1.170025	458.101000
18.295814	1.948007	1.171465	458.602000
18.316657	1.947780	1.172874	459.101000
18.337350	1.949432	1.174162	459.601000
18.358398	1.951716	1.175441	460.101000
18.380789	1.953690	1.176558	460.601000
18.401651	1.955591	1.177730	461.101000
18.424821	1.955430	1.178946	461.601000
18.447114	1.955497	1.180398	462.101000
18.468673	1.957058	1.182022	462.601000
18.489741	1.958988	1.183514	463.101000
18.509559	1.961019	1.184991	463.601000
18.530813	1.962873	1.186267	464.101000
18.552390	1.965049	1.187522	464.601000
18.575348	1.964871	1.188844	465.101000
18.598376	1.965130	1.190298	465.601000
18.618970	1.966368	1.191907	466.101000
18.639783	1.968118	1.193485	466.601000
18.660167	1.970547	1.194975	467.101000
18.680651	1.973520	1.196279	467.601000
18.700549	1.975667	1.197662	468.101000
18.720324	1.978348	1.199258	468.601000
18.741412	1.980387	1.200738	469.101000
18.761975	1.982642	1.202110	469.601000
18.782348	1.984248	1.203550	470.102000
18.803990	1.985560	1.204859	470.601000
18.824972	1.986401	1.205935	471.102000
18.844353	1.987223	1.206960	471.601000
18.865625	1.988359	1.208131	472.101000
18.886110	1.989639	1.209507	472.601000
18.906024	1.991065	1.210925	473.101000
18.926886	1.992463	1.212210	473.602000
18.948568	1.994271	1.213715	474.102000
18.970097	1.995908	1.215146	474.601000
18.990811	1.997496	1.216493	475.101000
19.011620	1.999632	1.217703	475.602000
19.033982	2.002520	1.218847	476.101000
19.056481	2.004730	1.220189	476.601000
19.077607	2.006659	1.221565	477.101000
19.099464	2.007962	1.222906	477.601000
19.120213	2.009115	1.224319	478.101000
19.141707	2.011017	1.225675	478.601000
19.163306	2.013004	1.227184	479.101000
19.184518	2.014836	1.228828	479.601000
19.205982	2.015275	1.230547	480.102000
19.228334	2.016123	1.232013	480.601000
19.249934	2.017328	1.233361	481.102000
19.271119	2.019000	1.234679	481.601000
19.292646	2.021201	1.236003	482.101000
19.314517	2.022355	1.237554	482.601000
19.336771	2.022313	1.239171	483.102000
19.358090	2.021136	1.240749	483.601000
19.379161	2.021369	1.242270	484.102000
19.400948	2.022645	1.243963	484.601000
19.421573	2.024131	1.245686	485.101000
19.443218	2.025196	1.247274	485.602000
19.463998	2.025537	1.248695	486.101000
19.484178	2.025760	1.250184	486.601000
19.504914	2.027657	1.251632	487.101000
19.526899	2.030218	1.253019	487.601000
19.547998	2.031877	1.254432	488.101000
19.568797	2.032388	1.255890	488.601000
19.591525	2.032473	1.257461	489.101000
19.612460	2.032097	1.258935	489.601000
19.632764	2.031430	1.260446	490.101000
19.654344	2.030830	1.261876	490.601000
19.673780	2.028322	1.263608	491.101000
19.694044	2.027234	1.265258	491.601000
19.714615	2.027521	1.266669	492.101000
19.735605	2.026514	1.268081	492.601000
19.754888	2.024474	1.269657	493.101000
19.775241	2.022624	1.271419	493.601000
19.794868	2.020987	1.273059	494.102000
19.815280	2.019389	1.274644	494.602000
19.837408	2.018156	1.276177	495.101000
19.859166	2.017250	1.277836	495.601000
19.880158	2.017253	1.279440	496.101000
19.901284	2.016327	1.280931	496.601000
19.921524	2.014777	1.282529	497.101000
19.942737	2.012668	1.284122	497.601000
19.963324	2.009638	1.285640	498.101000
19.984424	2.006923	1.287321	498.601000
20.005569	2.004313	1.288993	499.101000
20.025705	2.001336	1.290622	499.601000
20.045938	1.998075	1.292187	500.101000
20.066385	1.994376	1.293723	500.601000
20.088095	1.991350	1.295452	501.101000
20.108943	1.988225	1.297292	501.601000
20.130763	1.984119	1.298918	502.101000
20.150207	1.979530	1.300573	502.601000
20.171034	1.975052	1.302158	503.101000
20.192659	1.970211	1.303643	503.601000
20.213038	1.965526	1.305217	504.101000
20.232272	1.959651	1.306955	504.601000
20.254099	1.953547	1.308861	505.101000
20.273486	1.947925	1.310690	505.601000
20.294052	1.943793	1.312380	506.101000
20.314539	1.939563	1.313982	506.602000
20.335172	1.934390	1.315665	507.101000
20.354747	1.928864	1.317356	507.602000
20.375334	1.923358	1.319309	508.101000
20.397575	1.917345	1.321199	508.601000
20.418422	1.911021	1.322962	509.101000
20.438594	1.905370	1.324628	509.601000
20.458432	1.898748	1.326333	510.101000
20.478434	1.892874	1.328060	510.601000
20.499459	1.887181	1.329932	511.101000
20.519207	1.880244	1.331772	511.601000
20.539434	1.872602	1.333446	512.101000
20.558593	1.864638	1.335185	512.601000
20.578655	1.856615	1.337029	513.101000
20.599194	1.848904	1.339039	513.601000
20.619402	1.841070	1.340817	514.102000
20.640926	1.832496	1.342511	514.601000
20.660917	1.824026	1.344146	515.102000
20.681986	1.816181	1.345810	515.601000
20.702477	1.807960	1.347585	516.101000
20.725145	1.798893	1.349335	516.602000
20.746000	1.790077	1.351053	517.101000
20.766101	1.781510	1.352832	517.601000
20.787258	1.773076	1.354647	518.101000
20.809020	1.764196	1.356628	518.601000
20.829865	1.754699	1.358617	519.101000
20.849868	1.744875	1.360514	519.601000
20.866714	1.735290	1.362270	520.101000
20.889838	1.726128	1.364008	520.601000
20.912193	1.716414	1.366034	521.101000
20.929627	1.706339	1.368093	521.601000
20.947886	1.696263	1.370135	522.102000
20.969253	1.686508	1.372137	522.601000
20.989379	1.677331	1.374087	523.102000
21.012201	1.668515	1.376023	523.601000
21.032084	1.659776	1.378020	524.101000
21.052349	1.650474	1.379925	524.601000
21.070819	1.641025	1.381996	525.101000
21.091074	1.631824	1.384064	525.601000
21.112959	1.622482	1.386201	526.101000
21.134298	1.613437	1.388192	526.601000
21.153896	1.604457	1.390207	527.101000
21.175644	1.595666	1.392334	527.601000
21.197155	1.587196	1.394340	528.101000
21.217371	1.578518	1.396352	528.602000
21.236285	1.569569	1.398358	529.101000
21.255673	1.559955	1.400448	529.601000
21.275943	1.550554	1.402529	530.101000
21.297190	1.541709	1.404585	530.602000
21.318059	1.532548	1.406777	531.101000
21.340967	1.523438	1.408910	531.601000
21.362658	1.514293	1.411095	532.102000
21.379046	1.505464	1.413339	532.601000
21.396508	1.496264	1.415621	533.101000
21.414891	1.487370	1.417937	533.601000
21.436071	1.478054	1.420110	534.101000
21.455772	1.468057	1.422324	534.601000
21.474067	1.458088	1.424565	535.101000
21.495000	1.448370	1.426782	535.601000
21.514276	1.438602	1.428748	536.101000
21.534006	1.428680	1.430658	536.602000
21.553588	1.418404	1.432809	537.101000
21.572754	1.408016	1.435064	537.601000
21.593290	1.397625	1.437367	538.101000
21.616006	1.386483	1.439497	538.601000
21.635776	1.374814	1.441600	539.101000
21.654173	1.363669	1.443840	539.602000
21.675052	1.352089	1.446163	540.101000
21.694852	1.339833	1.448314	540.602000
21.714629	1.327819	1.450443	541.102000
21.735136	1.315390	1.452678	541.601000
21.756561	1.302161	1.454878	542.101000
21.776099	1.288933	1.457083	542.601000
21.797789	1.275298	1.459269	543.101000
21.818396	1.260873	1.461255	543.601000
21.839351	1.246431	1.463332	544.101000
21.860969	1.230863	1.465853	544.601000
21.881884	1.214339	1.467972	545.101000
21.902786	1.197178	1.469944	545.601000
21.923061	1.179170	1.472016	546.101000
21.946067	1.161152	1.474226	546.602000
21.967582	1.142222	1.476359	547.101000
21.983800	1.122504	1.478490	547.601000
22.003911	1.102107	1.480595	548.101000
22.023927	1.081053	1.482575	548.601000
22.043574	1.059915	1.484501	549.101000
22.064775	1.038664	1.486468	549.601000
22.087956	1.018201	1.488539	550.101000
22.109601	0.997608	1.490382	550.601000
22.131805	0.975963	1.492284	551.101000
22.155035	0.953139	1.494296	551.601000
22.178673	0.929181	1.496310	552.102000
22.200024	0.903770	1.498282	552.601000
22.222058	0.877934	1.500170	553.102000
22.244655	0.852189	1.501939	553.601000
22.269341	0.825875	1.503565	554.101000
22.291641	0.799252	1.505316	554.601000
22.313971	0.772331	1.506919	555.101000
22.335904	0.745072	1.508327	555.601000
22.357914	0.717420	1.509572	556.102000
22.379478	0.689192	1.510765	556.601000
22.400679	0.660582	1.511828	557.101000
22.421737	0.632011	1.512816	557.601000
22.441957	0.603857	1.513851	558.101000
22.462951	0.576573	1.514865	558.601000
22.484128	0.549849	1.515477	559.101000
22.505613	0.523403	1.515911	559.601000
22.526115	0.497482	1.516330	560.101000
22.546152	0.472005	1.516696	560.601000
22.566429	0.447484	1.516984	561.101000
22.586811	0.423719	1.517112	561.601000
22.608633	0.400983	1.517207	562.102000
22.628472	0.379972	1.517344	562.601000
22.649023	0.360196	1.517564	563.101000
22.669463	0.341553	1.517674	563.601000
22.690504	0.324014	1.517678	564.102000
22.711993	0.307842	1.517737	564.601000
22.733041	0.293151	1.517840	565.101000
22.753705	0.279605	1.517989	565.601000
22.774280	0.267503	1.518125	566.102000
22.795253	0.256497	1.518188	566.601000
22.815210	0.247129	1.518246	567.101000
22.834269	0.239518	1.518250	567.601000
22.855917	0.233486	1.518222	568.101000
22.875559	0.228537	1.518247	568.601000
22.895578	0.224674	1.518279	569.101000
22.915906	0.221589	1.518260	569.601000
22.935536	0.219204	1.518174	570.101000
22.956319	0.217908	1.518259	570.601000
22.977117	0.217367	1.518319	571.102000
22.997885	0.217992	1.518139	571.601000
23.017287	0.219810	1.518068	572.101000
23.037906	0.221759	1.518049	572.601000
23.059801	0.224208	1.517815	573.101000
23.080362	0.227185	1.517777	573.601000
23.101086	0.230654	1.517845	574.102000
23.120175	0.234834	1.517973	574.601000
23.140539	0.239541	1.517967	575.102000
23.161311	0.244616	1.517963	575.601000
23.182138	0.249620	1.518037	576.102000
23.202204	0.254900	1.517986	576.602000
23.223488	0.260473	1.517866	577.101000
23.245644	0.266981	1.517817	577.601000
23.268338	0.273909	1.517910	578.101000
23.289085	0.281029	1.517939	578.601000
23.310730	0.288862	1.517852	579.101000
23.332295	0.297325	1.517703	579.602000
23.354242	0.306053	1.517618	580.101000
23.375087	0.315003	1.517533	580.602000
23.396113	0.324168	1.517450	581.101000
23.417776	0.333707	1.517461	581.601000
23.439775	0.343350	1.517434	582.101000
23.461761	0.353523	1.517248	582.601000
23.481972	0.364891	1.517236	583.102000
23.503091	0.377268	1.517339	583.601000
23.524788	0.390178	1.517249	584.101000
23.546429	0.403531	1.516986	584.601000
23.567381	0.417586	1.516790	585.102000
23.588089	0.432149	1.516642	585.601000
23.608398	0.447323	1.516519	586.102000
23.630246	0.463294	1.516349	586.601000
23.650946	0.480255	1.516135	587.101000
23.672659	0.498246	1.516039	587.602000
23.694154	0.517140	1.515965	588.101000
23.715040	0.536733	1.515931	588.602000
23.737292	0.557450	1.515814	589.101000
23.757447	0.579014	1.515653	589.601000
23.776661	0.601333	1.515488	590.101000
23.796653	0.624533	1.515485	590.601000
23.816770	0.649293	1.515473	591.101000
23.838693	0.675517	1.515536	591.602000
23.859619	0.702592	1.515582	592.101000
23.879846	0.730359	1.515670	592.601000
23.900725	0.758893	1.516013	593.101000
23.922577	0.787897	1.516280	593.601000
23.942829	0.817548	1.516408	594.102000
23.964190	0.847904	1.516353	594.601000
23.984722	0.879233	1.516564	595.101000
24.005952	0.911542	1.516909	595.601000
24.027551	0.944475	1.517208	596.101000
24.049609	0.978035	1.517554	596.601000
24.070853	1.012119	1.517983	597.101000
24.093123	1.047116	1.518357	597.602000
24.113553	1.082345	1.518753	598.101000
24.134757	1.117574	1.519147	598.601000
24.155681	1.153027	1.519610	599.101000
24.175803	1.188762	1.520332	599.601000
24.196804	1.224190	1.521255	600.101000
24.216674	1.259444	1.522329	600.601000
24.237021	1.294267	1.523243	601.101000
24.257317	1.328741	1.523911	601.602000
24.278442	1.362891	1.524521	602.102000
24.297851	1.396896	1.525447	602.601000
24.318418	1.430502	1.526442	603.102000
24.340468	1.464005	1.527401	603.601000
24.360875	1.497239	1.528395	604.101000
24.383227	1.530211	1.529415	604.601000
24.402151	1.562761	1.530373	605.101000
24.421849	1.594858	1.531228	605.601000
24.443103	1.626359	1.532068	606.101000
24.463577	1.657310	1.533062	606.601000
24.485087	1.687432	1.534308	607.102000
24.505801	1.716795	1.535466	607.601000
24.525990	1.745675	1.536696	608.101000
24.546890	1.774329	1.537944	608.601000
24.566767	1.802609	1.539159	609.101000
24.587967	1.830292	1.540296	609.602000
24.609834	1.857218	1.541435	610.101000
24.630591	1.883388	1.542775	610.601000
24.652188	1.909232	1.544165	611.101000
24.672667	1.934466	1.545429	611.602000
24.693207	1.959876	1.546707	612.101000
24.713223	1.985344	1.547883	612.602000
24.732435	2.008679	1.549126	613.102000
24.752602	2.031548	1.550393	613.601000
24.773764	2.054122	1.551881	614.101000
24.795129	2.076162	1.553316	614.601000
24.816096	2.096689	1.554811	615.101000
24.836097	2.117144	1.556291	615.601000
24.856415	2.138558	1.557572	616.101000
24.876300	2.159821	1.558872	616.601000
24.896515	2.180424	1.560281	617.101000
24.916820	2.199888	1.561761	617.601000
24.937934	2.219138	1.563246	618.101000
24.958205	2.238131	1.564587	618.601000
24.978198	2.256642	1.566065	619.101000
24.999192	2.275424	1.567400	619.601000
25.020110	2.292285	1.568961	620.101000
25.040414	2.308410	1.570392	620.601000
25.060329	2.324967	1.571841	621.101000
25.080025	2.342142	1.573197	621.602000
25.100824	2.359246	1.574242	622.101000
25.121546	2.375172	1.575343	622.602000
25.142050	2.390548	1.576633	623.102000
25.160757	2.404936	1.578174	623.601000
25.181606	2.418597	1.579831	624.101000
25.203698	2.433217	1.581316	624.601000
25.223742	2.446744	1.582835	625.101000
25.245106	2.459872	1.584085	625.601000
25.265594	2.474161	1.585398	626.102000
25.287755	2.487305	1.586728	626.601000
25.307631	2.500174	1.588155	627.102000
25.331116	2.513720	1.589427	627.601000
25.351971	2.526032	1.590646	628.102000
25.371859	2.538108	1.591938	628.601000
25.394505	2.549745	1.593490	629.101000
25.414570	2.561334	1.595201	629.602000
25.435324	2.573244	1.596939	630.101000
25.456773	2.585918	1.598636	630.601000
25.478393	2.598439	1.600226	631.101000
25.500897	2.609872	1.601795	631.601000
25.520810	2.620756	1.603296	632.101000
25.539606	2.632219	1.604622	632.601000
25.560255	2.644004	1.605900	633.101000
25.581957	2.654893	1.607457	633.601000
25.602489	2.665734	1.608987	634.102000
25.623305	2.675542	1.610589	634.601000
25.643357	2.683234	1.612350	635.101000
25.665137	2.692176	1.613950	635.601000
25.687393	2.701877	1.615261	636.101000
25.707684	2.710485	1.616605	636.601000
25.729647	2.717723	1.618178	637.102000
25.751445	2.725807	1.619756	637.601000
25.771824	2.735186	1.621283	638.102000
25.795884	2.744057	1.622714	638.602000
25.815104	2.753139	1.624274	639.101000
25.834712	2.760979	1.625855	639.601000
25.856426	2.769797	1.627496	640.101000
25.876535	2.777936	1.629130	640.601000
25.896985	2.785246	1.630689	641.101000
25.918369	2.792175	1.632279	641.601000
25.940823	2.799412	1.634027	642.101000
25.963754	2.806928	1.635610	642.601000
25.985882	2.814361	1.636988	643.102000
26.008069	2.821693	1.638502	643.601000
26.023427	2.827729	1.640270	644.101000
26.044996	2.834917	1.641851	644.601000
26.064636	2.842134	1.643147	645.101000
26.086075	2.849778	1.644546	645.601000
26.106018	2.858086	1.645928	646.101000
26.125906	2.865203	1.647315	646.601000
26.145149	2.869960	1.648596	647.102000
26.165530	2.875561	1.650075	647.601000
26.183720	2.881941	1.651661	648.102000
26.202673	2.889616	1.653120	648.602000
26.218236	2.896291	1.654413	649.101000
26.238910	2.901060	1.655654	649.601000
26.261216	2.905916	1.657006	650.101000
26.281385	2.911909	1.658280	650.602000
26.304052	2.918407	1.659608	651.101000
26.323920	2.924390	1.661128	651.601000
26.341669	2.929673	1.662672	652.101000
26.364783	2.933976	1.664359	652.601000
26.392937	2.936898	1.665785	653.101000
26.404332	2.940138	1.667268	653.602000
26.424206	2.943386	1.668866	654.101000
26.441090	2.946169	1.670400	654.601000
26.458716	2.950063	1.671794	655.101000
26.479938	2.955326	1.673255	655.601000
26.503931	2.960557	1.674645	656.101000
26.518045	2.965324	1.675964	656.601000
26.539743	2.969673	1.677448	657.102000
26.561243	2.974568	1.678871	657.601000
26.583017	2.978457	1.680325	658.101000
26.602380	2.981681	1.681778	658.602000
26.623088	2.984297	1.683252	659.101000
26.644827	2.988138	1.684646	659.601000
26.661470	2.991953	1.686061	660.101000
26.683191	2.995325	1.687484	660.601000
26.700500	2.998212	1.689041	661.101000
26.721606	3.000956	1.690577	661.602000
26.738392	3.003997	1.692100	662.101000
26.759025	3.006995	1.693686	662.602000
26.777369	3.010363	1.695265	663.101000
26.799357	3.012609	1.696690	663.602000
26.820283	3.015333	1.698136	664.101000
26.838637	3.019015	1.699722	664.601000
26.861374	3.023239	1.701220	665.101000
26.884399	3.026909	1.702690	665.601000
26.903268	3.029748	1.704080	666.101000
26.921881	3.031650	1.705422	666.601000
26.941376	3.034491	1.706858	667.101000
26.964135	3.037510	1.708259	667.601000
26.983978	3.041394	1.709452	668.101000
27.005042	3.045871	1.710623	668.601000
27.025724	3.048006	1.712022	669.101000
27.047998	3.048725	1.713469	669.601000
27.068130	3.049970	1.715014	670.101000
27.089618	3.052106	1.716750	670.601000
27.110583	3.054331	1.718619	671.101000
27.131878	3.055640	1.720129	671.602000
27.154306	3.057281	1.721438	672.101000
27.176710	3.058112	1.723052	672.602000
27.195558	3.058387	1.724634	673.101000
27.217688	3.058804	1.726353	673.602000
27.236993	3.059715	1.728032	674.102000
27.257006	3.062103	1.729545	674.601000
27.277908	3.063524	1.731254	675.101000
27.298257	3.063923	1.732749	675.601000
27.320576	3.065534	1.734189	676.102000
27.341689	3.067789	1.735624	676.601000
27.363409	3.068801	1.737055	677.101000
27.383438	3.069691	1.738716	677.601000
27.404368	3.070802	1.740326	678.102000
27.425257	3.071917	1.741834	678.601000
27.446548	3.072819	1.743385	679.102000
27.466975	3.072239	1.745079	679.601000
27.487192	3.072852	1.746645	680.101000
27.507544	3.073279	1.748160	680.601000
27.528851	3.072805	1.749683	681.101000
27.552290	3.073094	1.751334	681.602000
27.573149	3.073492	1.752933	682.101000
27.591046	3.073516	1.754472	682.602000
27.610661	3.073569	1.755973	683.101000
27.631991	3.074902	1.757529	683.602000
27.653048	3.076062	1.759166	684.102000
27.673012	3.076916	1.760781	684.601000
27.692917	3.076737	1.762333	685.101000
27.711594	3.076558	1.763865	685.601000
27.732233	3.076071	1.765385	686.101000
27.752719	3.075554	1.767099	686.601000
27.773685	3.074872	1.768891	687.101000
27.793437	3.074257	1.770538	687.601000
27.813666	3.074412	1.771994	688.101000
27.834258	3.075033	1.773387	688.601000
27.855621	3.075900	1.774826	689.102000
27.875478	3.075733	1.776256	689.601000
27.896252	3.074726	1.777614	690.101000
27.916449	3.073546	1.779066	690.601000
27.937384	3.072478	1.780501	691.101000
27.957669	3.070426	1.782095	691.601000
27.977553	3.068994	1.783636	692.101000
27.997861	3.068584	1.785192	692.602000
28.016897	3.067388	1.786875	693.101000
28.037289	3.066209	1.788510	693.601000
28.058656	3.065730	1.789994	694.101000
28.077983	3.066576	1.791293	694.602000
28.098400	3.068310	1.792584	695.101000
28.119305	3.067409	1.794083	695.601000
28.139725	3.065317	1.795818	696.101000
28.160034	3.062460	1.797692	696.601000
28.180258	3.059717	1.799355	697.101000
28.200729	3.056176	1.801052	697.601000
28.221433	3.052791	1.802808	698.102000
28.241998	3.051401	1.804290	698.601000
28.261921	3.051895	1.805795	699.101000
28.280814	3.052927	1.807384	699.601000
28.301511	3.053055	1.808919	700.101000
28.323233	3.051539	1.810378	700.601000
28.345328	3.050134	1.811813	701.101000
28.366980	3.048797	1.813445	701.601000
28.386929	3.047307	1.815141	702.101000
28.407728	3.045593	1.816886	702.601000
28.428300	3.042363	1.818590	703.101000
28.448447	3.039249	1.820239	703.602000
28.469313	3.037345	1.821789	704.101000
28.489153	3.035756	1.823278	704.601000
